id,urun,fiyat,kategori,url
erkek-pamuklu-standart-fit-normal-kesim-yarim-balikci-yaka-triko-siyah-kazak,erkek-pamuklu-standart-fit-normal-kesim-yarim-balikci-yaka-triko-siyah-kazak-p,"1499,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/triko-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/kazak-c,https://www.altinyildizclassics.com/erkek-pamuklu-standart-fit-normal-kesim-yarim-balikci-yaka-triko-siyah-kazak-p
erkek-pamuklu-standart-fit-normal-kesim-bisiklet-yaka-triko-antrasit-melanj-kazak,erkek-pamuklu-standart-fit-normal-kesim-bisiklet-yaka-triko-antrasit-melanj-kazak-p,"1399,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/triko-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/kazak-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-pamuklu-standart-fit-normal-kesim-bisiklet-yaka-triko-antrasit-melanj-kazak-p
erkek-pamuklu-standart-fit-normal-kesim-yarim-balikci-yaka-triko-antrasit-melanj-kazak,erkek-pamuklu-standart-fit-normal-kesim-yarim-balikci-yaka-triko-antrasit-melanj-kazak-p,"1499,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/triko-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/kazak-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-pamuklu-standart-fit-normal-kesim-yarim-balikci-yaka-triko-antrasit-melanj-kazak-p
erkek-standart-fit-normal-kesim-yarim-balikci-yaka-pamuklu-vizon-kazak,erkek-standart-fit-normal-kesim-yarim-balikci-yaka-pamuklu-vizon-kazak-p,"1199,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/outlet-c | https://www.altinyildizclassics.com/triko-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/kazak-c,https://www.altinyildizclassics.com/erkek-standart-fit-normal-kesim-yarim-balikci-yaka-pamuklu-vizon-kazak-p
erkek-slim-fit-dar-kesim-dugmeli-yaka-pamuklu-baskili-beyaz-lacivert-gomlek,erkek-slim-fit-dar-kesim-dugmeli-yaka-pamuklu-baskili-beyaz-lacivert-gomlek-p,"549,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/yazlik-gomlek-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/outlet-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/desenli-gomlek-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-dugmeli-yaka-pamuklu-baskili-beyaz-lacivert-gomlek-p
erkek-standart-fit-normal-kesim-tam-balikci-yaka-gri-melanj-kazak,erkek-standart-fit-normal-kesim-tam-balikci-yaka-gri-melanj-kazak-p,"799,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/outlet-c | https://www.altinyildizclassics.com/triko-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/kazak-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-standart-fit-normal-kesim-tam-balikci-yaka-gri-melanj-kazak-p
erkek-slim-fit-dar-kesim-polo-yaka-100-pamuk-lacivert-tisort-7,erkek-slim-fit-dar-kesim-polo-yaka-100-pamuk-lacivert-tisort-7-p,"799,99 TL",https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-polo-yaka-100-pamuk-lacivert-tisort-7-p
erkek-comfort-fit-rahat-kesim-gizli-dugmeli-yaka-keten-gorunumlu-100-pamuk-flamli-acik-mavi-gomlek,erkek-comfort-fit-rahat-kesim-gizli-dugmeli-yaka-keten-gorunumlu-100-pamuk-flamli-acik-mavi-gomlek-p,"899,99 TL",https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/yazlik-gomlek-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kisa-kollu-gomlek-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/keten-gomlek-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/klasik-gomlek-c | https://www.altinyildizclassics.com/desenli-gomlek-c,https://www.altinyildizclassics.com/erkek-comfort-fit-rahat-kesim-gizli-dugmeli-yaka-keten-gorunumlu-100-pamuk-flamli-acik-mavi-gomlek-p
erkek-100-pamuk-comfort-fit-rahat-kesim-dugmeli-gomlek-yaka-armurlu-bej-gomlek,erkek-100-pamuk-comfort-fit-rahat-kesim-dugmeli-gomlek-yaka-armurlu-bej-gomlek-p,"899,99 TL",https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kisa-kollu-gomlek-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/klasik-gomlek-c,https://www.altinyildizclassics.com/erkek-100-pamuk-comfort-fit-rahat-kesim-dugmeli-gomlek-yaka-armurlu-bej-gomlek-p
kadin-oversize-fit-bol-kesim-100-pamuk-bisiklet-yaka-baskili-crop-ekru-tisort-4,kadin-oversize-fit-bol-kesim-100-pamuk-bisiklet-yaka-baskili-crop-ekru-tisort-4-p,"399,99 TL",https://www.altinyildizclassics.com/cok-satanlar-c | https://www.altinyildizclassics.com/kadin-tisort-c | https://www.altinyildizclassics.com/kadin-giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/kadin-oversize-fit-bol-kesim-100-pamuk-bisiklet-yaka-baskili-crop-ekru-tisort-4-p
kadin-oversize-fit-bol-kesim-100-pamuk-bisiklet-yaka-baskili-crop-ekru-tisort,kadin-oversize-fit-bol-kesim-100-pamuk-bisiklet-yaka-baskili-crop-ekru-tisort-p,"449,99 TL",https://www.altinyildizclassics.com/kadin-tisort-c | https://www.altinyildizclassics.com/kadin-giyim-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/500-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/kadin-oversize-fit-bol-kesim-100-pamuk-bisiklet-yaka-baskili-crop-ekru-tisort-p
erkek-pamuklu-keten-comfort-fit-rahat-kesim-dugmeli-yaka-armurlu-beyaz-gomlek,erkek-pamuklu-keten-comfort-fit-rahat-kesim-dugmeli-yaka-armurlu-beyaz-gomlek-p,"2999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/fiyati-dusenler-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/desenli-gomlek-c,https://www.altinyildizclassics.com/erkek-pamuklu-keten-comfort-fit-rahat-kesim-dugmeli-yaka-armurlu-beyaz-gomlek-p
erkek-slim-fit-dar-kesim-hakim-yaka-keten-haki-gomlek,erkek-slim-fit-dar-kesim-hakim-yaka-keten-haki-gomlek-p,"1399,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/kapsul-koleksiyonu-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/outlet-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/desenli-gomlek-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-hakim-yaka-keten-haki-gomlek-p
erkek-slim-fit-dar-kesim-bisiklet-yaka-pamuklu-mavi-tisort,erkek-slim-fit-dar-kesim-bisiklet-yaka-pamuklu-mavi-tisort-p,"899,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/750-tl-alti-hediyeler-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/tisort-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-bisiklet-yaka-pamuklu-mavi-tisort-p
erkek-slim-fit-dar-kesim-dugmeli-yaka-pamuklu-oxford-haki-gomlek,erkek-slim-fit-dar-kesim-dugmeli-yaka-pamuklu-oxford-haki-gomlek-p,"1499,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/oxford-gomlek-c | https://www.altinyildizclassics.com/yeni-gelenler-c | https://www.altinyildizclassics.com/yeni-sezon-indirimi-c | https://www.altinyildizclassics.com/yeni-sezon-c | https://www.altinyildizclassics.com/gomlek-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/desenli-gomlek-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-dugmeli-yaka-pamuklu-oxford-haki-gomlek-p
erkek-relax-fit-rahat-kesim-beli-baglamali-100-pamuk-lacivert-pantolon,erkek-relax-fit-rahat-kesim-beli-baglamali-100-pamuk-lacivert-pantolon-p,"999,99 TL",https://www.altinyildizclassics.com/internete-ozel-urunler-c | https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/beli-baglamali-pantolon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/casual-pantolon-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-relax-fit-rahat-kesim-beli-baglamali-100-pamuk-lacivert-pantolon-p
erkek-pamuklu-slim-fit-dar-kesim-yan-cep-casual-lacivert-pantolon,erkek-pamuklu-slim-fit-dar-kesim-yan-cep-casual-lacivert-pantolon-p,"1799,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/casual-pantolon-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-pamuklu-slim-fit-dar-kesim-yan-cep-casual-lacivert-pantolon-p
erkek-slim-fit-dar-kesim-5-cepli-desenli-esnek-antrasit-pantolon,erkek-slim-fit-dar-kesim-5-cepli-desenli-esnek-antrasit-pantolon-p,"2699,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/outlet-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/1000-tl-alti-hediye-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/casual-pantolon-c | https://www.altinyildizclassics.com/cok-satanlar-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-5-cepli-desenli-esnek-antrasit-pantolon-p
erkek-360-her-yone-esneyen-slim-fit-dar-kesim-pamuklu-5-cep-casual-haki-pantolon,erkek-360-her-yone-esneyen-slim-fit-dar-kesim-pamuklu-5-cep-casual-haki-pantolon-p,"2699,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/casual-pantolon-c,https://www.altinyildizclassics.com/erkek-360-her-yone-esneyen-slim-fit-dar-kesim-pamuklu-5-cep-casual-haki-pantolon-p
erkek-slim-fit-dar-kesim-beli-gizli-lastikli-yan-cepli-desenli-klasik-lacivert-pantolon,erkek-slim-fit-dar-kesim-beli-gizli-lastikli-yan-cepli-desenli-klasik-lacivert-pantolon-p,"1499,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/outlet-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/casual-pantolon-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-beli-gizli-lastikli-yan-cepli-desenli-klasik-lacivert-pantolon-p
erkek-slim-fit-dar-kesim-kirismaz-kumas-gofre-desenli-beli-lastikli-antrasit-pantolon-3,erkek-slim-fit-dar-kesim-kirismaz-kumas-gofre-desenli-beli-lastikli-antrasit-pantolon-3-p,"2999,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/casual-pantolon-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-kirismaz-kumas-gofre-desenli-beli-lastikli-antrasit-pantolon-3-p
erkek-slim-fit-dar-kesim-gofre-desenli-esnek-beli-baglamali-siyah-pantolon-2,erkek-slim-fit-dar-kesim-gofre-desenli-esnek-beli-baglamali-siyah-pantolon-2-p,"2499,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c | https://www.altinyildizclassics.com/casual-pantolon-c,https://www.altinyildizclassics.com/erkek-slim-fit-dar-kesim-gofre-desenli-esnek-beli-baglamali-siyah-pantolon-2-p
erkek-relax-fit-rahat-kesim-beli-baglamali-diagonal-desenli-esnek-gri-pantolon,erkek-relax-fit-rahat-kesim-beli-baglamali-diagonal-desenli-esnek-gri-pantolon-p,"3499,99 TL",https://www.altinyildizclassics.com/giyim-c | https://www.altinyildizclassics.com/efsane-yildiz-gunleri-c | https://www.altinyildizclassics.com/sansli-saatler-c | https://www.altinyildizclassics.com/pantolon-c | https://www.altinyildizclassics.com/kampanyalar-c | https://www.altinyildizclassics.com/altinyildizclassics-firsatlari-c,https://www.altinyildizclassics.com/erkek-relax-fit-rahat-kesim-beli-baglamali-diagonal-desenli-esnek-gri-pantolon-p
