pk,sku,base_code,name,brand,category,color,size,regular_price,sale_price,discount_pct,currency,stock
1481158,8684846114118,6SAM40014HW,Regular Fit Cepli Beli Bağcıklı Kumaş Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,SİYAH,38,1399.99,1399.99,0.0,TRY,43
1481162,8684846113814,6SAM40014HW,Regular Fit Cepli Beli Bağcıklı Kumaş Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,EKRU,38,1399.99,1399.99,0.0,TRY,57
1481165,8684848026426,6SAL60120IW,Cep Detaylı Koyun Yünü Karışımlı Fermuarlı Ribanalı Oversize Ceket,Koton,OLE > OLE > TEENAGE > WOVEN TOPS > SHIRTS LS,HAKİ,40,1999.99,1999.99,0.0,TRY,26
1481206,8684848183631,6SAK00062EW,Düğmeli Dik Yaka Uzun Kollu Oversize Kaşe Kaban,Koton,CITY FASHION > CITY FASHION > WOMEN > OUTERWEAR > COATS,VIZON MELANJ,34,2799.99,2799.99,0.0,TRY,8
1481210,8684848021094,6SAK50024EW,Slim Fit Cepli Uzun Kollu Denim Blazer Ceket,Koton,CITY FASHION > CITY FASHION > WOMEN > BLAZERS > JACKETS,LACİVERT,34,2499.99,2499.99,0.0,TRY,0
1481226,8684847551561,6SAK70039PW,Balık Kesim Slim Fit Midi Boy Dokulu Saten Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,VİZON,38,1199.99,1199.99,0.0,TRY,71
1481227,8684847544952,6SAK10073EK,Yırtmaç Detaylı Slim Fit Parıltılı Midi Kalem Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SKIRTS,GRİ ÇİZGİLİ,XS,699.99,699.99,0.0,TRY,5
1481228,8684847631409,6SAK40157UW,Pile Detaylı Metal Aksesuarlı Havuç Pantolon,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN BOTTOMS > TROUSERS,KAHVERENGİ,40,1799.99,1799.99,0.0,TRY,21
1481230,8684847546567,6SAK30023EK,Slim Fit Kolsuz Metal Aksesuarlı V Yaka Kruvaze Triko Hırka,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > CARDIGANS,KAHVERENGİ,L,1199.99,1199.99,0.0,TRY,42
1481241,8684847552629,6SAK80059EK,Uzun Kollu Bisiklet Yaka Slim Fit Bodysuit,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > BLOUSE LS,KAHVERENGİ,XL,899.99,899.99,0.0,TRY,23
1481243,8684847903285,6SAK80192UW,Kısa Kollu Kemer Detaylı Kruvaze Midi Saten Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN DRESSES > DRESSES,SİYAH,34,2199.99,2199.99,0.0,TRY,0
1481246,8684847673195,6SAK60235UW,Regular Fit Klasik Yaka Düğmeli Uzun Kollu Gömlek,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN TOPS > SHIRTS LS,VİZON,36,1299.99,1299.99,0.0,TRY,20
1481252,8684847765890,6SAK20052UW,Mücevher Düğmeli Kemerli Bisiklet Yaka Krep Kumaş Uzun Peplum Yelek,Koton,CITY FASHION > CITY FASHION > WOMEN > BLAZERS > VESTS,SARI,34,1799.99,1799.99,0.0,TRY,10
1481253,8684847673096,6SAK60235UW,Regular Fit Klasik Yaka Düğmeli Uzun Kollu Gömlek,Koton,CITY FASHION > BUSINESS > WOMEN > WOVEN TOPS > SHIRTS LS,BORDO,36,1299.99,1299.99,0.0,TRY,24
1481254,8684847818022,6SAL70020MD,Rahat Kalıp Kruvaze Mini Denim Şort Etek,Koton,KOTON JEANS > OLE > WOMEN > DENIM > SKIRTS,KOYU İNDİGO,36,999.99,999.99,0.0,TRY,44
1481261,8684848023111,6SAK70050PW,Slim Fit A Kesim Kemer Detaylı Mini Ekose Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,KAHVERENGİ EKOSE,40,999.99,999.99,0.0,TRY,18
1481263,8684848096436,6SAL70075IW,Kemerli Pile Detaylı Mini Ekose Şort Etek,Koton,OLE > OLE > TEENAGE > WOVEN BOTTOMS > SKIRTS,KAHVERENGİ EKOSE,38,1599.99,1599.99,0.0,TRY,24
1481265,8684847412732,6SAK60004EW,Regular Fit Uzun Kollu Düğmeli Saten Gömlek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN TOPS > BLOUSE LS,KIRIK BEYAZ,40,1499.99,1499.99,0.0,TRY,5
1481268,8684848048152,6SAK60128PW,Uzun Kollu Şal Yaka Püsküllü Saten Bluz,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN TOPS > BLOUSE LS,BEJ,38,1499.99,1499.99,0.0,TRY,40
1481273,8684847388389,6SAK80095UW,Krep Kumaş Slim Fit Aksesuarlı Kolsuz Bisiklet Yaka Midi Boy Drapeli Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN DRESSES > DRESSES,KAHVERENGİ,36,1899.99,1899.99,0.0,TRY,2
1481274,8684848093688,6SAK70062PW,Yanları Bağlama Detaylı Şortlu Mini Ekose Balon Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,KAHVERENGİ EKOSE,38,1499.99,1499.99,0.0,TRY,9
1481277,8684847661413,6WAK10361EK,Fermuar Detaylı Midi Ekose Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SKIRTS,KAHVERENGİ DESENLİ,XL,1299.99,1299.99,0.0,TRY,0
1481282,8684847609798,6SAL40091MD,Dar Kesim İspanyol Paça Jean Pantolon - Flare Jeans,Koton,KOTON JEANS > OLE > WOMEN > DENIM > TROUSERS,KOYU İNDİGO,25,1499.99,1499.99,0.0,TRY,25
1481284,8684848088240,6SAL70071IW,Standart Bel Pileli Şortlu Mini Etek,Koton,OLE > OLE > TEENAGE > WOVEN BOTTOMS > SKIRTS,KAHVERENGİ,36,1499.99,1499.99,0.0,TRY,67
1481310,8684847814819,6SAL40109MD,Normal Bel Düz Paça Jean Pantolon - Straight Fit Jean,Koton,KOTON JEANS > OLE > WOMEN > DENIM > TROUSERS,ANTRASİT,27,1299.99,1299.99,0.0,TRY,6
1481331,8684847953266,6SAK10149EK,Şardonlu Baskılı Uzun Kollu Bisiklet Yaka Sweatshirt,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SWEATSHIRTS,YEŞİL,XS,799.99,799.99,0.0,TRY,10
1481332,8684847953143,6SAK10149EK,Şardonlu Baskılı Uzun Kollu Bisiklet Yaka Sweatshirt,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > SWEATSHIRTS,KIRMIZI,M,999.99,999.99,0.0,TRY,27
1481349,8684847979785,6SAK80095EK,Pamuklu Kayık Yaka Uzun İspanyol Kollu Bluz,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > BLOUSE LS,KAHVERENGİ,XS,799.99,799.99,0.0,TRY,12
1481354,8684848240303,6SAK40187PW,Kemer Detaylı Şortlu Çizgili Mini Etek,Koton,CITY FASHION > CITY FASHION > WOMEN > WOVEN BOTTOMS > SKIRTS,KAHVERENGİ ÇİZGİLİ,40,1299.99,1299.99,0.0,TRY,16
1481357,8684847263198,6SKG40035AD,Pamuklu Cepli Geniş Paça Denim Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > DENIM > TROUSERS,SİYAH,6/7 Yaş,1599.99,1599.99,0.0,TRY,9
1481374,8684847684191,6SKG40084AK,Beli Lastikli Ribanalı Pamuklu Tayt,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > LEGGINGS,LACİVERT,13/14 Yaş,659.99,659.99,0.0,TRY,3
1481383,8684848095255,6SAL40056IW,Pamuklu Cepli Düğmeli Normal Bel Rahat Kalıp Balon Pantolon,Koton,OLE > OLE > TEENAGE > WOVEN BOTTOMS > TROUSERS,HAKİ,36,1599.99,1599.99,0.0,TRY,9
1481389,8684847820209,6SAM10241MK,Pamuklu Regular Fit Kısa Kollu Basic Bisiklet Yaka Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,KİREMİT,XXL,699.99,699.99,0.0,TRY,10
1481395,8684846235691,6SAM60016HW,Regular Fit Uzun Kollu Düğmeli Klasik Yarım İtalyan Yaka Gömlek,Koton,MENSWEAR > SMART > MEN > WOVEN TOPS > SHIRTS LS BSC,BEYAZ,M,999.99,999.99,0.0,TRY,156
1481398,8684847681954,6SAM70009NK,Pamuklu Uzun Kollu Oversize Dik Yaka Yarım Fermuarlı Sweatshirt,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEATSHIRTS,BEJ,L,1499.99,1499.99,0.0,TRY,26
1481399,8684847559178,6WAM40057MK,Beli Bağcıklı Fermuarlı Cepli Şardonlu Jogger Eşofman Altı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEAT BOTTOMS,GRİ,XL,1099.99,1099.99,0.0,TRY,9
1481406,8684847828465,6SAM40152ND,Pamuklu Normal Bel Vintage Straight Fit Jean Pantolon,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,SİYAH,32,1399.99,1399.99,0.0,TRY,30
1481419,8684847498606,6SAM40147ND,Normal Bel Cepli Straight Fit Jean Pantolon - Mark Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,KOYU İNDİGO,34,1499.99,1499.99,0.0,TRY,19
1481436,8684846485843,6SAK40043NK,Katlı Bel Slim Fit İspanyol Paça Spor Tayt,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > LEGGINGS,SİYAH,M,1099.99,1099.99,0.0,TRY,128
1481449,8684847855805,6SAM40170ND,Normal Bel Pamuklu 5 Cepli Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,SİYAH,30,1199.99,1199.99,0.0,TRY,3
1481455,8684846160795,6SAK40022NK,Slim Fit Yüksek Bel İspanyol Paça Spor Tayt,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > LEGGINGS,GRİ MELANJ,XS,899.99,899.99,0.0,TRY,9
1481463,8684847855409,6SAM40170ND,Normal Bel Pamuklu 5 Cepli Slim Fit Jean Pantolon - Brad Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,ANTRASİT,36,1399.99,1399.99,0.0,TRY,1
1481467,8684847955468,6SAL10326IK,Arkası Baskılı Uzun Kollu Polo Yaka Oversize Tişört,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT LS,YEŞİL ÇİZGİLİ,L,1199.99,1199.99,0.0,TRY,4
1481475,8684848154334,6SAL70062IW,Asimetrik Kesim Kemer Detaylı Viskon Karışımlı Midi Etek,Koton,OLE > OLE > TEENAGE > WOVEN BOTTOMS > SKIRTS,ANTRASİT ÇİZGİLİ,38,1199.99,1199.99,0.0,TRY,35
1481481,8684847820452,6SAM10244MK,Pamuklu Regular Fit Bisiklet Yaka Kısa Kollu Baskılı Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,HAKİ,XL,699.99,699.99,0.0,TRY,15
1481491,8684847368961,6WAK10294NK,Slim Fit Uzun Kollu Fermuarlı Cep Detaylı Dik Yaka Spor Sweatshirt,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > SWEATSHIRTS,HAKİ,S,1299.99,1299.99,0.0,TRY,6
1481495,8684846351971,6SAM10096MK,Regular Fit Kısa Kollu Bisiklet Yaka Pamuklu Baskılı Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS,BORDO,M,599.99,599.99,0.0,TRY,26
1481497,8684848166610,6SAM40214ND,Normal Bel Bol Kalıp Pamuklu Loose Straight Fit Jean Pantolon,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,SİYAH,28,1199.99,1199.99,0.0,TRY,55
1481502,8684756779063,6WAK40031NK,Yüksek Bel Skinny Fit Spor Tayt,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > LEGGINGS,KAHVERENGİ,S,999.99,999.99,0.0,TRY,22
1481508,8684847846568,6WAM40063MK,Cepli Regular Fit Beli Bağcıklı Eşofman Altı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEAT BOTTOMS,EKRU,S,1199.99,1199.99,0.0,TRY,30
1481511,8684847846728,6WAM40063MK,Cepli Regular Fit Beli Bağcıklı Eşofman Altı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEAT BOTTOMS,LACİVERT,L,1199.99,1199.99,0.0,TRY,17
1481513,8684847825389,6SAM40146ND,Normal Bel Düz Paça Pamuklu Straight Fit Jean Pantolon - Mark Jean,Koton,KOTON JEANS > MENSWEAR > MEN > DENIM > TROUSERS,İNDİGO STONE,34,1399.99,1399.99,0.0,TRY,44
1481536,8684847846643,6WAM40063MK,Cepli Regular Fit Beli Bağcıklı Eşofman Altı,Koton,MENSWEAR > CASUAL > MEN > JERSEY > SWEAT BOTTOMS,KAHVERENGİ,M,1199.99,1199.99,0.0,TRY,33
1481549,8684846242026,6SKB10171TK,Pamuklu Kısa Kollu Bisiklet Yaka Baskılı Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,EKRU,11/12 Yaş,359.99,359.99,0.0,TRY,99
1481553,8684846570174,6SLK80004MK,Dantelli Çiçek Desenli Şort Pijama Altı,Koton,TRENDS > LINGERIE > WOMEN > SLEEPWEAR > SHORTS,BORDO DESENLİ,M,499.99,499.99,0.0,TRY,55
1481561,8684846238630,6SKB10089TK,Pamuklu Bisiklet Yaka Kısa Kollu Baskılı Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,EKRU,5/6 Yaş,499.99,499.99,0.0,TRY,5
1481567,8684846237381,6SKB10056TK,Pamuklu Kısa Kollu Bisiklet Yaka Baskılı Pamuklu Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,BEYAZ,11/12 Yaş,499.99,499.99,0.0,TRY,265
1481571,8684846776149,6SAK10014NK,Rahat Kalıp Kısa Kollu Bisiklet Yaka Baskılı Spor Tişört,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > TSHIRT SS,BEYAZ,L,599.99,599.99,0.0,TRY,42
1481582,8684846114026,6SAM40014HW,Regular Fit Cepli Beli Bağcıklı Kumaş Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,BEJ,40,1399.99,1399.99,0.0,TRY,129
1481588,8684847678770,6SAL40051IK,Cep Detaylı Beli Bağcıklı Yıldız Aplikeli Oversize Geniş Paça Eşofman Altı,Koton,OLE > OLE > TEENAGE > JERSEY > SWEAT BOTTOMS,KAR MELANJ,M,1299.99,1299.99,0.0,TRY,34
1481602,8684846178431,6SAL10104IK,Bisiklet Yaka Kısa Kollu Koala Nakışlı Pamuklu Oversize Tişört,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT SS,EKRU,S,499.99,499.99,0.0,TRY,57
1481613,8684846242163,6SKB20001TD,Uzun Kollu Cepli Pamuklu Oversize Kapşonlu Denim Ceket,Koton,KIDSWEAR > BOYSWEAR > BOYS > DENIM > JACKETS,AÇIK İNDİGO,5/6 Yaş,1299.99,1299.99,0.0,TRY,25
1481630,8684847698501,6WAM70087HT,Uzun Kollu Saç Örgü Dokulu Yarım Fermuarlı Triko Kazak,Koton,MENSWEAR > CASUAL > MEN > KNITWEAR > SWEATERS,BEJ,L,1899.99,1899.99,0.0,TRY,22
1481636,8684847723425,6SKG40079AK,Düğme Detaylı Geniş Paça Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TROUSERS,BEYAZ,7/8 Yaş,999.99,999.99,0.0,TRY,1
1481646,8684847246337,6WAM40123NK,Cepli Beli Bağcıklı Tapered Fit Spor Eşofman Altı,Koton,TRENDS > SPORTSWEAR > MEN > JERSEY > SWEAT BOTTOMS,SİYAH,XXL,1299.99,1299.99,0.0,TRY,7
1481652,8684848020141,6SAK30016HT,Polo Yaka Kolsuz Triko Bluz,Koton,CITY FASHION > CITY FASHION > WOMEN > KNITWEAR > TANKTOPS,KREMA,XS,1199.99,1199.99,0.0,TRY,36
1481658,8684846398341,6SAK30037NK,Kare Yaka Kolsuz Slim Fit Sporcu Atleti,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > TANKTOPS,GRİ MELANJ,M,699.99,699.99,0.0,TRY,10
1481660,8684846248226,6SKG10051AK,Sim Detaylı Bisiklet Yaka Kısa Kollu Pamuklu Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,EKRU,9/10 Yaş,559.99,559.99,0.0,TRY,74
1481664,8684847288313,6SAM60002AA,Parfüm Black 100 ML,Koton,ACCESSORIES > COSMETICS > MEN > PERFUME > PERFUME M,XXX,Tek Beden,599.99,599.99,0.0,TRY,47
1481671,8684847556955,6SMB40028TK,Pamuklu Düğme Detaylı Beli Lastikli  Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SHORTS,KAHVERENGİ,24/36 Ay,299.99,299.99,0.0,TRY,13
1481675,8684847786970,6SMB30010TK,Ayıcık Nakış Detaylı Bisiklet Yaka Pamuklu Kolsuz Atlet,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TANKTOPS,KAHVERENGİ,4/5 Yaş,259.99,259.99,0.0,TRY,19
1481686,8684846238777,6SKB10092TK,Dinozor Baskılı Kısa Kollu Bisiklet Yaka Pamuklu Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,SAKS,7/8 Yaş,359.99,359.99,0.0,TRY,40
1481692,8684847635711,6SAK80017UK,Dik Yaka Uzun Kollu Midi Boy Çiçekli Bodycon Kalem Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > DRESSES,BEYAZ DESENLİ,S,1399.99,1399.99,0.0,TRY,26
1481700,8684846217239,6SAM10027MK,Kısa Kollu Bisiklet Yaka Pamuklu Slim Fit Tişört,Koton,MENSWEAR > CASUAL > MEN > JERSEY > TSHIRT SS BSC,SİYAH,XL,499.99,499.99,0.0,TRY,41
1481705,8684847029688,6SAM80001HW,Klasik Dokulu Kravat,Koton,MENSWEAR > SMART > MEN > ACCS TEXTILE > TIES,SİYAH,M,499.99,499.99,0.0,TRY,28
1481710,8684847676332,6SAL10225IK,Arkası Baskılı Kapüşonlu Fermuarlı Cepli Oversize Sweatshirt,Koton,OLE > OLE > TEENAGE > JERSEY > SWEATSHIRTS,KAHVERENGİ,XS/S,1199.99,1199.99,0.0,TRY,112
1481713,8684847342367,6SKB10226TK,Pamuklu Bisiklet Yaka Kısa Kollu Baskılı Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,BEYAZ,9/10 Yaş,359.99,359.99,0.0,TRY,62
1481715,8684847821060,6SAM40025NW,Rahat Kalıp Viskon Karışımlı Cepli Pileli Düğmeli Kumaş Pantolon,Koton,MENSWEAR > SMART > MEN > WOVEN BOTTOMS > TROUSERS,HAKİ,46,1599.99,1599.99,0.0,TRY,0
1481718,8684846242095,6SKB10172TK,Dinozor Baskılı Kısa Kollu Bisiklet Yaka Pamuklu Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,EKRU,4/5 Yaş,299.99,299.99,0.0,TRY,38
1481723,8684848458227,6SAK40081EK,Regular Fit Düz Geniş Paça Pantolon,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > TROUSERS,KAHVERENGİ,XS,999.99,999.99,0.0,TRY,2
1481729,8684846138923,6SKB40010TD,Pamuklu Beli Ayarlanabilir Lastikli Jean Pantolon,Koton,KIDSWEAR > BOYSWEAR > BOYS > DENIM > TROUSERS,DARK INDIGO,4/5 Yaş,999.99,999.99,0.0,TRY,29
1481750,8684847795286,6SAK40178NK,Yüksek Bel Rahat Kalıp Cep Detaylı Jogger Eşofman Altı,Koton,TRENDS > SPORTSWEAR > WOMEN > JERSEY > SWEAT BOTTOMS,KAHVERENGİ,L,899.99,899.99,0.0,TRY,5
1481763,8684847337257,6WKG70050AW,Beli Ayarlanabilir Lastikli A Kesim Kemerli Şort,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > SHORTS,LACİVERT,13/14 Yaş,999.99,999.99,0.0,TRY,1
1481765,8684848125174,6SKG80056AK,Pileli Fermuarlı  Viskon Karışımlı Kısa Kollu Gömlek Yaka Elbise,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > DRESSES,LACİVERT,5/6 Yaş,1599.99,1599.99,0.0,TRY,9
1481768,8684848063308,6SKG70081AW,Pamuklu A Kesim Cepli Fırfırlı Mini Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > SKIRTS,KAHVERENGİ,13/14 Yaş,1399.99,1399.99,0.0,TRY,1
1481774,8684846251646,6SKG40023AD,Pamuklu Cepli Taş Detaylı Geniş Paça Denim Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > DENIM > TROUSERS,SİYAH,5/6 Yaş,1399.99,1399.99,0.0,TRY,5
1481776,8684847554524,6SKG40060AW,Pamuklu Beli Ayarlanabilir Lastikli İspanyol Paça Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > TROUSERS,SİYAH,13/14 Yaş,1099.99,1099.99,0.0,TRY,1
1481780,8684847684047,6SKG40064AW,Düğme Detaylı Kapaklı Cepli Beli Lastikli Tüvit Şort,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > WOVEN BOTTOMS > SHORTS,MAVİ,7/8 Yaş,799.99,799.99,0.0,TRY,24
1481789,8684846360416,6SKG10022AK,Kısa Kollu Bisiklet Yaka Nakışlı Pamuklu Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,EKRU,11/12 Yaş,459.99,459.99,0.0,TRY,186
1481805,8684846239330,6SKB10104TK,Baskılı Kısa Kollu Bisiklet Yaka Pamuklu Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,BEYAZ,7/8 Yaş,359.99,359.99,0.0,TRY,58
1481813,8684846249049,6SKG10107AK,Kısa Kollu Bisiklet Yaka Kiraz Baskılı Taş Detaylı Pamuklu Tişört,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TSHIRT SS,EKRU,6/7 Yaş,459.99,459.99,0.0,TRY,2
1481820,8684846407302,6SAM70003HT,Regular Fit Pamuklu Dokulu Kısa Kollu Düğmeli Polo Yaka Pamuklu Triko Tişört,Koton,MENSWEAR > SMART > MEN > KNITWEAR > SWEATERS,BEYAZ,XL,1399.99,1399.99,0.0,TRY,30
1481826,8684846143538,6SKG60018AK,Asimetrik Yaka Kolsuz Viskon Karışımlı Dokulu Crop Bluz,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > BLOUSE SS,KAHVERENGİ,13/14 Yaş,459.99,459.99,0.0,TRY,6
1481865,8684846141961,6SKG20001AD,Pamuklu Kolsuz V Yaka Çizgili Denim Yelek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > DENIM > VESTS,LACİVERT ÇİZGİLİ,11/12 Yaş,899.99,899.99,0.0,TRY,160
1481884,8684847343975,6SKG70014AK,Beli Lastikli Kat Kat Detaylı Midi Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SKIRTS,LİLA,7/8 Yaş,599.99,599.99,0.0,TRY,18
1481898,8684846330167,6SAL10041IK,Pamuklu Kısa Kollu Polo V Yaka Şerit Detaylı Forma Tişört,Koton,OLE > OLE > TEENAGE > JERSEY > TSHIRT SS,EKRU,M,799.99,799.99,0.0,TRY,43
1481905,8684846361413,6SKG40006AD,Pamuklu Cepli Düz Kesim Jean Şort,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > DENIM > SHORTS,PEMBE,5/6 Yaş,799.99,799.99,0.0,TRY,18
1481914,8684846240947,6SKB10146TK,Baskılı Kısa Kollu Bisiklet Yaka Pamuklu Tişört,Koton,KIDSWEAR > BOYSWEAR > BOYS > JERSEY > TSHIRT SS,ANTRASİT,4/5 Yaş,299.99,299.99,0.0,TRY,86
1481919,8684846328836,6SAK80023EK,Drapeli Yuvarlak Yaka Askılı Midi Boy Elbise,Koton,CITY FASHION > CITY FASHION > WOMEN > JERSEY > DRESSES,ADA ÇAYI,L,999.99,999.99,0.0,TRY,53
1481933,8684847421451,6WAL80097IK,Omzu Açık Uzun Kollu Drapeli Simli Mini Tül Elbise,Koton,OLE > OLE > TEENAGE > JERSEY > DRESSES,SİYAH,S,1599.99,1599.99,0.0,TRY,45
1481938,8684847292150,6SMG40019AK,Beli Lastikli Pamuklu Fiyonk Desenli Jogger Eşofman Altı,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > JERSEY > SWEAT BOTTOMS,EKRU DESENLİ,4/5 Yaş,399.99,399.99,0.0,TRY,6
1481947,8684847596746,6SMG80026AW,Kısa Kollu Büzgü Detaylı Bisiklet Yaka Pamuklu Çiçekli Elbise,Koton,KIDSWEAR > BABYGIRL > BABYGIRL > WOVEN DRESSES > DRESSES,SARI DESENLİ,9/12 Ay,999.99,999.99,0.0,TRY,0
1481957,8684847961902,6SKG40110AK,Viskon Karışımlı Cep Detaylı Biyeli Jogger Pantolon,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > TROUSERS,PEMBE,11/12 Yaş,1199.99,1199.99,0.0,TRY,63
1481961,8684847883228,6SKG60064AK,Fırfırlı Kolsuz Düşük Omuz Ekoseli Crop Bluz,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > BLOUSE SS,KIRMIZI EKOSELİ,6/7 Yaş,399.99,399.99,0.0,TRY,9
1481970,8684847390252,6SKG70015AK,Fırfır Detaylı Kruvaze Mini Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SKIRTS,KIRMIZI,7/8 Yaş,499.99,499.99,0.0,TRY,16
1481972,8684847390207,6SKG70015AK,Fırfır Detaylı Kruvaze Mini Etek,Koton,KIDSWEAR > GIRLSWEAR > GIRLS > JERSEY > SKIRTS,PEMBE,9/10 Yaş,499.99,499.99,0.0,TRY,3
1481981,8684846265513,6SMB10012TK,Bisiklet Yaka Kısa Kollu Düğmeli Pamuklu Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,12/18 Ay,359.99,359.99,0.0,TRY,43
1481984,8684846266374,6SMB10031TK,Palmiyeli Nakışlı Kısa Kollu Bisiklet Yaka Pamuklu Oversize Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,3/4 Yaş,359.99,359.99,0.0,TRY,281
1481988,8684848248804,6SMB10136TK,Araba Baskılı Kısa Kollu Bisiklet Yaka Pamuklu Tişört,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > TSHIRT SS,EKRU,3/4 Yaş,259.99,259.99,0.0,TRY,0
1481993,8684847556900,6SMB40027TK,Rahat Kesim Kapaklı Cepli Pamuklu Şort,Koton,KIDSWEAR > BABYBOY > BABYBOY > JERSEY > SHORTS,KAHVERENGİ,3/4 Yaş,359.99,359.99,0.0,TRY,9
