ID,SKU,Product Name,Category,Price (TL),URL
12746,İZELTAŞ.0100002110,İZELTAŞ 0100002110 İki Ağız Anahtar Takımı Kısa Boy 10'lu Takım,İki Ağız Anahtarlar,"1.235,95",https://www.nalburcuk.com/urun/izeltas-0100002110-iki-agiz-anahtar-takimi-kisa-boy-10lu-takim
12747,NAREX.827412,NAREX 827412 Profi Ahşap Oyma Bükülmüş Iskarpela Profile 7 12 mm,Narex Profi Oyma Iskarpelaları,"3.069,08",https://www.nalburcuk.com/urun/narex-827412-profi-ahsap-oyma-bukulmus-iskarpela-profile-7-12-mm
12748,NAREX.827416,NAREX 827416 Profi Ahşap Oyma Bükülmüş Iskarpela Profile-7 16 mm,Narex Profi Oyma Iskarpelaları,"3.127,49",https://www.nalburcuk.com/urun/narex-827416-profi-ahsap-oyma-bukulmus-iskarpela-profile-7-16-mm
12749,NAREX.853250,NAREX 853250 Premium Cilalı Düz Iskarpela Seti,Narex Setler,"9.231,71",https://www.nalburcuk.com/urun/narex-853250-premium-cilali-duz-iskarpela-seti
12750,NAREX.863851,Narex 863851 Özel Richter Düz Iskarpela Seti 6 Parça,Narex Setler,"16.788,60",https://www.nalburcuk.com/urun/narex-863851-ozel-richter-duz-iskarpela-seti
12751,NAREX.876701,NAREX 876701 Masa Üstü Portatif Mini Çalışma Tezgahı,Çalışma Tezgahları,"31.000,32",https://www.nalburcuk.com/urun/narex-876701-portatif-calisma-tezgahi
12752,NAREX.876712,NAREX 876712 İşkence 876701 Portatif Tezgah İçin,Çalışma Tezgahları,"6.739,20",https://www.nalburcuk.com/urun/narex-876712-iskence-876701-portatif-tezgah-icin
12753,GLRYZ.5087,5087 Gravür Makinası Mini Testere Seti 8 Parça,Diğer Hobi Ürünleri,"149,52",https://www.nalburcuk.com/urun/5087-gravur-makinasi-mini-testere-seti-8-parca
12754,MASSTIL.4492,Masstil Ultra Şeffaf İnce Döküm Epoksi 150 gr Reçine + Sertleştirici,Epoksi Reçine,"50,85",https://www.nalburcuk.com/urun/masstil-ultra-seffaf-ince-dokum-epoksi-150-gr-recine-sertlestirici
12755,MASSTIL.4027,Masstil 4027 Sky Blue Epoksi Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4027-sky-blue-epoksi-metalik-renk-pigmenti-10-gr
12756,MASSTIL.4096,Masstil 4096 Gold Epoksi Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4096-gold-epoksi-metalik-renk-pigmenti-10-gr
12757,MASSTIL.4157,Masstil 4157 Vine Red Epoksi Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4157-vine-red-epoksi-metalik-renk-pigmenti-10-gr
12758,MASSTIL.4188,Masstil 4188 Light Green Epoksi Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4188-light-green-epoksi-metalik-renk-pigmenti-10-gr
12759,MASSTIL.4034,Masstil 4034 Dark Epoksi Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4034-dark-epoksi-metalik-renk-pigmenti-10-gr
12760,MASSTIL.4249,Masstil 4249 Turquoise Epoksi Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4249-turquoise-epoksi-metalik-renk-pigmenti-10-gr
12761,MASSTIL.4102,Masstil 4102 Silver Epoksi Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4102-silver-epoksi-metalik-renk-pigmenti-10-gr
12762,MASSTIL.4126,Masstil 4126 Light Grey Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4126-light-grey-metalik-renk-pigmenti-10-gr
12763,MASSTIL.4119,Masstil 4119 Light Gold Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4119-light-gold-metalik-renk-pigmenti-10-gr
12764,MASSTIL.4003,Masstil 4003 Violet Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4003-violet-metalik-renk-pigmenti-10-gr
12765,MASSTIL.4010,Masstil 4010 Dark Brown Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4010-dark-brown-metalik-renk-pigmenti-10-gr
12766,MASSTIL.4041,Masstil 4041 Dream Blue Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4041-dream-blue-metalik-renk-pigmenti-10-gr
12767,MASSTIL.4058,Masstil 4058 Bronze Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4058-bronze-metalik-renk-pigmenti-10-gr
12768,MASSTIL.4065,Masstil 4065 Copper Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4065-copper-metalik-renk-pigmenti-10-gr
12769,MASSTIL.4072,Masstil 4072 Rose Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4072-rose-metalik-renk-pigmenti-10-gr
12770,MASSTIL.4089,Masstil 4089 Deep Green Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4089-deep-green-metalik-renk-pigmenti-10-gr
12771,MASSTIL.4133,Masstil 4133 Soft Silver Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4133-soft-silver-metalik-renk-pigmenti-10-gr
12772,MASSTIL.4140,Masstil 4140 Deep Gold Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4140-deep-gold-metalik-renk-pigmenti-10-gr
12773,MASSTIL.4164,Masstil 4164 Ghost Blue Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4164-ghost-blue-metalik-renk-pigmenti-10-gr
12774,MASSTIL.4171,Masstil 4171 Ghost Green Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4171-ghost-green-metalik-renk-pigmenti-10-gr
12775,MASSTIL.4201,Masstil 4201 Emerald Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4201-emerald-metalik-renk-pigmenti-10-gr
12776,MASSTIL.4218,Masstil 4218 Gray Gold Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4218-gray-gold-metalik-renk-pigmenti-10-gr
12777,MASSTIL.4225,Masstil 4225 Banana Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4225-banana-metalik-renk-pigmenti-10-gr
12778,MASSTIL.4232,Masstil 4232 Ghost Pearl Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4232-ghost-pearl-metalik-renk-pigmenti-10-gr
12779,MASSTIL.4256,Masstil 4256 Pinky Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4256-pinky-metalik-renk-pigmenti-10-gr
12780,MASSTIL.4263,Masstil 4263 Amethyst Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4263-amethyst-metalik-renk-pigmenti-10-gr
12781,MASSTIL.4270,Masstil 4270 Apple Red Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4270-apple-red-metalik-renk-pigmenti-10-gr
12782,MASSTIL.4287,Masstil 4287 Soft Pink Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4287-soft-pink-metalik-renk-pigmenti-10-gr
12783,MASSTIL.4294,Masstil 4294 Green Gold Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4294-green-gold-metalik-renk-pigmenti-10-gr
12784,MASSTIL.4300,Masstil 4300 Ghost Purple Metalik Renk Pigmenti 10 gr,Metalik Toz Renk Pigmentleri,"23,39",https://www.nalburcuk.com/urun/4300-ghost-purple-metalik-renk-pigmenti-10-gr
12785,MASSTIL.4508,Masstil Ultra Şeffaf İnce Döküm Epoksi 375 gr Reçine + Sertleştirici,Epoksi Reçine,"96,61",https://www.nalburcuk.com/urun/masstil-ultra-seffaf-ince-dokum-epoksi-375-gr-recine-sertlestirici
12786,MASSTIL.4515,Masstil Ultra Şeffaf İnce Döküm Epoksi 750 gr Reçine + Sertleştirici,Epoksi Reçine,"183,05",https://www.nalburcuk.com/urun/masstil-ultra-seffaf-ince-dokum-epoksi-750-gr-recine-sertlestirici
12787,MASSTIL.4522,Masstil Ultra Şeffaf İnce Döküm Epoksi 1500 gr Reçine + Sertleştirici,Epoksi Reçine,"315,25",https://www.nalburcuk.com/urun/masstil-ultra-seffaf-ince-dokum-epoksi-1500-gr-recine-sertlestirici
12788,MASSTIL.4539,Masstil Ultra Şeffaf İnce Döküm Epoksi 7.5 kg Reçine + Sertleştirici,Epoksi Reçine,"1.576,27",https://www.nalburcuk.com/urun/masstil-ultra-seffaf-ince-dokum-epoksi-7-5-kg-recine-sertlestirici
12789,ROWN.RN0009,Rown RN0009 Sunta Kesme Daire Testere 185mm 1050W,Daire Testere,"1.600,00",https://www.nalburcuk.com/urun/rown-rn0009-sunta-kesme-daire-testere-185mm-1050w
12790,GLRYZ.G.İP.K.56,İş Elbisesi Pantolonu Kot Reflektörlü - 56,Genel Kullanım,"53,47",https://www.nalburcuk.com/urun/is-elbisesi-pantolonu-kot-reflektorlu-56
12791,1533147000,PS-3 Kumlama Tabancası Hortumlu,Boya & Boya Malzemeleri,"660,00",https://www.nalburcuk.com/urun/ps-3-kumlama-tabancasi-hortumlu
12792,GLRYZ.G.İP.K.58,İş Elbisesi Pantolonu Kot Reflektörlü - 58,Genel Kullanım,"53,47",https://www.nalburcuk.com/urun/is-elbisesi-pantolonu-kot-reflektorlu-58
12793,GLRYZ.G.İP.L.L,İş Elbisesi Pantolonu 16/12 Gabardin Kumaş Reflektörlü - L,Genel Kullanım,"40,74",https://www.nalburcuk.com/urun/is-elbisesi-pantolonu-16-12-gabardin-kumas-reflektorlu-l
12794,GLRYZ.G.İP.L.M,İş Elbisesi Pantolonu 16/12 Gabardin Kumaş Reflektörlü - M,Genel Kullanım,"40,74",https://www.nalburcuk.com/urun/is-elbisesi-pantolonu-16-12-gabardin-kumas-reflektorlu-m
12795,GLRYZ.G.İP.L.S,İş Elbisesi Pantolonu 16/12 Gabardin Kumaş Reflektörlü - S,Genel Kullanım,"40,74",https://www.nalburcuk.com/urun/is-elbisesi-pantolonu-16-12-gabardin-kumas-reflektorlu-s
12796,GLRYZ.G.İP.L.XL,İş Elbisesi Pantolonu 16/12 Gabardin Kumaş Reflektörlü - XL,Genel Kullanım,"40,74",https://www.nalburcuk.com/urun/is-elbisesi-pantolonu-16-12-gabardin-kumas-reflektorlu-xl
12797,GLRYZ.G.İP.L.XXL,İş Elbisesi Pantolonu 16/12 Gabardin Kumaş Reflektörlü - XXL,Genel Kullanım,"40,74",https://www.nalburcuk.com/urun/is-elbisesi-pantolonu-16-12-gabardin-kumas-reflektorlu-xxl
12798,GLRYZ.G.SW.L,İş Elbisesi Sweatshirt Sıfır Bisiklet Yaka - L,Genel Kullanım,"25,46",https://www.nalburcuk.com/urun/is-elbisesi-sweatshirt-sifir-bisiklet-yaka-l
12799,GLRYZ.G.SW.M,İş Elbisesi Sweatshirt Sıfır Bisiklet Yaka - M,Genel Kullanım,"25,46",https://www.nalburcuk.com/urun/is-elbisesi-sweatshirt-sifir-bisiklet-yaka-m
12800,GLRYZ.G.SW.S,İş Elbisesi Sweatshirt Sıfır Bisiklet Yaka - S,Genel Kullanım,"25,46",https://www.nalburcuk.com/urun/is-elbisesi-sweatshirt-sifir-bisiklet-yaka-s
12801,GLRYZ.G.SW.XL,İş Elbisesi Sweatshirt Sıfır Bisiklet Yaka - XL,Genel Kullanım,"25,46",https://www.nalburcuk.com/urun/is-elbisesi-sweatshirt-sifir-bisiklet-yaka-xl
12802,GLRYZ.G.SW.XXL,İş Elbisesi Sweatshirt Sıfır Bisiklet Yaka - XXL,Genel Kullanım,"25,46",https://www.nalburcuk.com/urun/is-elbisesi-sweatshirt-sifir-bisiklet-yaka-xxl
12803,GLRYZ.G.İTA.L,İş Elbisesi Bahçıvan Askılı Tulum Gabardin - Lacivert - L,Genel Kullanım,"56,02",https://www.nalburcuk.com/urun/is-elbisesi-bahcivan-askili-tulum-gabardin-lacivert-l
12804,GLRYZ.G.İTA.M,İş Elbisesi Bahçıvan Askılı Tulum Gabardin - Lacivert - M,Genel Kullanım,"56,02",https://www.nalburcuk.com/urun/is-elbisesi-bahcivan-askili-tulum-gabardin-lacivert-m
12805,GLRYZ.G.İTA.S,İş Elbisesi Bahçıvan Askılı Tulum Gabardin - Lacivert - S,Genel Kullanım,"56,02",https://www.nalburcuk.com/urun/is-elbisesi-bahcivan-askili-tulum-gabardin-lacivert-s
12806,GLRYZ.G.İTA.XL,İş Elbisesi Bahçıvan Askılı Tulum Gabardin - Lacivert - XL,Genel Kullanım,"56,02",https://www.nalburcuk.com/urun/is-elbisesi-bahcivan-askili-tulum-gabardin-lacivert-xl
12807,GLRYZ.G.İTA.XXL,İş Elbisesi Bahçıvan Askılı Tulum Gabardin - Lacivert - XXL,Genel Kullanım,"56,02",https://www.nalburcuk.com/urun/is-elbisesi-bahcivan-askili-tulum-gabardin-lacivert-xxl-1
12808,GLRYZ.G.İE.K.54,İş Elbisesi Kot Mont Pantolon Takım Reflektörlü - 54,Genel Kullanım,"119,67",https://www.nalburcuk.com/urun/is-elbisesi-kot-mont-pantolon-takim-reflektorlu-54
12809,GLRYZ.G.İE.G.54,İş Elbisesi Mont Pantolon Takım 7/7 Gabardin Kumaş - 54,Genel Kullanım,"112,03",https://www.nalburcuk.com/urun/is-elbisesi-mont-pantolon-takim-7-7-gabardin-kumas-54
12810,GLRYZ.G.İE.G.56,İş Elbisesi Mont Pantolon Takım 7/7 Gabardin Kumaş - 56,Genel Kullanım,"112,03",https://www.nalburcuk.com/urun/is-elbisesi-mont-pantolon-takim-7-7-gabardin-kumas-56
12811,GLRYZ.G.İE.L,İş Elbisesi Mont Pantolon Takım 16/12 Gabardin Kumaş - L,Genel Kullanım,"101,85",https://www.nalburcuk.com/urun/is-elbisesi-mont-pantolon-takim-16-12-gabardin-kumas-l
12812,GLRYZ.G.İE.M,İş Elbisesi Mont Pantolon Takım 16/12 Gabardin Kumaş - M,Genel Kullanım,"101,85",https://www.nalburcuk.com/urun/is-elbisesi-mont-pantolon-takim-16-12-gabardin-kumas-m
12813,GLRYZ.G.İE.S,İş Elbisesi Mont Pantolon Takım 16/12 Gabardin Kumaş - S,Genel Kullanım,"101,85",https://www.nalburcuk.com/urun/is-elbisesi-mont-pantolon-takim-16-12-gabardin-kumas-s
12814,GLRYZ.G.İE.XL,İş Elbisesi Mont Pantolon Takım 16/12 Gabardin Kumaş - XL,Genel Kullanım,"101,85",https://www.nalburcuk.com/urun/is-elbisesi-mont-pantolon-takim-16-12-gabardin-kumas-xl
12815,GLRYZ.G.İE.XXL,İş Elbisesi Mont Pantolon Takım 16/12 Gabardin Kumaş - XXL,Genel Kullanım,"101,85",https://www.nalburcuk.com/urun/is-elbisesi-mont-pantolon-takim-16-12-gabardin-kumas-xxl
12816,OG.GL110.S2.37,Over Guard GL 110 S2 Çelik Burun İş Ayakkabısı - 37,Ayak Koruyucu,"71,30",https://www.nalburcuk.com/urun/over-guard-gl-110-s2-celik-burun-is-ayakkabisi-37
12817,OG.GL110.S2.38,Over Guard GL 110 S2 Çelik Burun İş Ayakkabısı - 38,Ayak Koruyucu,"71,30",https://www.nalburcuk.com/urun/over-guard-gl-110-s2-celik-burun-is-ayakkabisi-38
12818,OG.GL110.S2.39,Over Guard GL 110 S2 Çelik Burun İş Ayakkabısı - 39,Ayak Koruyucu,"71,30",https://www.nalburcuk.com/urun/over-guard-gl-110-s2-celik-burun-is-ayakkabisi-39
12819,OG.GL110.S2.40,Over Guard GL 110 S2 Çelik Burun İş Ayakkabısı - 40,Ayak Koruyucu,"71,30",https://www.nalburcuk.com/urun/over-guard-gl-110-s2-celik-burun-is-ayakkabisi-40
12820,OG.GL110.S2.41,Over Guard GL 110 S2 Çelik Burun İş Ayakkabısı - 41,Ayak Koruyucu,"71,30",https://www.nalburcuk.com/urun/over-guard-gl-110-s2-celik-burun-is-ayakkabisi-41
12821,OG.GL110.S2.42,Over Guard GL 110 S2 Çelik Burun İş Ayakkabısı - 42,Ayak Koruyucu,"71,30",https://www.nalburcuk.com/urun/over-guard-gl-110-s2-celik-burun-is-ayakkabisi-42
12822,OG.GL110.S2.43,Over Guard GL 110 S2 Çelik Burun İş Ayakkabısı - 43,Ayak Koruyucu,"71,30",https://www.nalburcuk.com/urun/over-guard-gl-110-s2-celik-burun-is-ayakkabisi-43
12823,OG.GL110.S2.44,Over Guard GL 110 S2 Çelik Burun İş Ayakkabısı - 44,Ayak Koruyucu,"71,30",https://www.nalburcuk.com/urun/over-guard-gl-110-s2-celik-burun-is-ayakkabisi-44
12824,OG.GL110.S2.45,Over Guard GL 110 S2 Çelik Burun İş Ayakkabısı - 45,Ayak Koruyucu,"71,30",https://www.nalburcuk.com/urun/over-guard-gl-110-s2-celik-burun-is-ayakkabisi-45
12825,OG.GL110.S3.40,Over Guard GL 110 S3 Çelik Burun/Arataban İş Ayakkabısı - 40,Ayak Koruyucu,"76,38",https://www.nalburcuk.com/urun/over-guard-gl-110-s3-celik-burun-arataban-is-ayakkabisi-40
12826,OG.GL110.S3.41,Over Guard GL 110 S3 Çelik Burun/Arataban İş Ayakkabısı - 41,Ayak Koruyucu,"76,38",https://www.nalburcuk.com/urun/over-guard-gl-110-s3-celik-burun-arataban-is-ayakkabisi-41
12827,OG.GL110.S3.42,Over Guard GL 110 S3 Çelik Burun/Arataban İş Ayakkabısı - 42,Ayak Koruyucu,"76,38",https://www.nalburcuk.com/urun/over-guard-gl-110-s3-celik-burun-arataban-is-ayakkabisi-42
12828,OG.GL110.S3.43,Over Guard GL 110 S3 Çelik Burun/Arataban İş Ayakkabısı - 43,Ayak Koruyucu,"76,38",https://www.nalburcuk.com/urun/over-guard-gl-110-s3-celik-burun-arataban-is-ayakkabisi-43
12829,OG.GL110.S3.44,Over Guard GL 110 S3 Çelik Burun/Arataban İş Ayakkabısı - 44,Ayak Koruyucu,"76,38",https://www.nalburcuk.com/urun/over-guard-gl-110-s3-celik-burun-arataban-is-ayakkabisi-44
12830,OG.GL110.S3.45,Over Guard GL 110 S3 Çelik Burun/Arataban İş Ayakkabısı - 45,Ayak Koruyucu,"76,38",https://www.nalburcuk.com/urun/over-guard-gl-110-s3-celik-burun-arataban-is-ayakkabisi-45
12831,GLRYZ.G.PM1021.S.L,Oxford Kumaş İş Güvenlik Pilot Mont Parka Sarı - L,Soğuğa Karşı Koruyucu Ürünler,"168,05",https://www.nalburcuk.com/urun/oxford-kumas-is-guvenlik-pilot-mont-parka-sari-l
12832,GLRYZ.G.PM1021.S.M,Oxford Kumaş İş Güvenlik Pilot Mont Parka Sarı - M,Soğuğa Karşı Koruyucu Ürünler,"168,05",https://www.nalburcuk.com/urun/oxford-kumas-is-guvenlik-pilot-mont-parka-sari-m
12833,GLRYZ.G.PM1021.S.S,Oxford Kumaş İş Güvenlik Pilot Mont Parka Sarı - S,Soğuğa Karşı Koruyucu Ürünler,"168,05",https://www.nalburcuk.com/urun/oxford-kumas-is-guvenlik-pilot-mont-parka-sari-s
12834,GLRYZ.G.PM1021.S.XL,Oxford Kumaş İş Güvenlik Pilot Mont Parka Sarı - XL,Soğuğa Karşı Koruyucu Ürünler,"168,05",https://www.nalburcuk.com/urun/oxford-kumas-is-guvenlik-pilot-mont-parka-sari-xl
12835,GLRYZ.G.PM1021.S.XXL,Oxford Kumaş İş Güvenlik Pilot Mont Parka Sarı - XXL,Soğuğa Karşı Koruyucu Ürünler,"168,05",https://www.nalburcuk.com/urun/oxford-kumas-is-guvenlik-pilot-mont-parka-sari-xxl
12836,MAPA.526.9,MAPA Ultrane 526 İki Kat Tam Kaplı Nitril Eldiven - 9,Genel Koruma Eldivenleri,"263,83",https://www.nalburcuk.com/urun/mapa-ultrane-526-iki-kat-tam-kapli-nitril-eldiven-9
12837,GLRYZ.G.İÖ.B.S,İş Elbisesi Önlük Gabardin Kumaş Beyaz (Çıtçıtlı) - S,Genel Kullanım,"76,38",https://www.nalburcuk.com/urun/is-elbisesi-onluk-gabardin-kumas-beyaz-citcitli-s
12838,GLRYZ.G.İÖ.B.M,İş Elbisesi Önlük Gabardin Kumaş Beyaz (Çıtçıtlı) - M,Genel Kullanım,"76,38",https://www.nalburcuk.com/urun/is-elbisesi-onluk-gabardin-kumas-beyaz-citcitli-m
12839,GLRYZ.G.İÖ.B.L,İş Elbisesi Önlük Gabardin Kumaş Beyaz (Çıtçıtlı) - L,Genel Kullanım,"76,38",https://www.nalburcuk.com/urun/is-elbisesi-onluk-gabardin-kumas-beyaz-citcitli-l
12840,GLRYZ.G.İÖ.B.XL,İş Elbisesi Önlük Gabardin Kumaş Beyaz (Çıtçıtlı) - XL,Genel Kullanım,"76,38",https://www.nalburcuk.com/urun/is-elbisesi-onluk-gabardin-kumas-beyaz-citcitli-xl
12841,GLRYZ.G.İÖ.B.XXL,İş Elbisesi Önlük Gabardin Kumaş Beyaz (Çıtçıtlı) - XXL,Genel Kullanım,"76,38",https://www.nalburcuk.com/urun/is-elbisesi-onluk-gabardin-kumas-beyaz-citcitli-xxl
12842,PX6090S,PX6090S Manyetik Açılı Kaynak Tutucu Mıknatıs Seti 2 Parça,Kaynak Aksesuarları,"768,96",https://www.nalburcuk.com/urun/px6090s-manyetik-acili-kaynak-tutucu-miknatis-seti-2-parca
12843,TITI.3805,Titi 3805 Anahtarlı Manyetik Açılı Kaynak Tutucu Mıknatıs,Kaynak Aksesuarları,"1.281,60",https://www.nalburcuk.com/urun/titi-3805-anahtarli-manyetik-acili-kaynak-tutucu-miknatis
12844,BOSCH.2607017377,Bosch 46 Parça Tornavidalı Vidalama ve Lokma Ucu Seti 2607017377,Vidalama Uçları,"111,86",https://www.nalburcuk.com/urun/bosch-46-parca-tornavidali-vidalama-ve-lokma-ucu-seti-2607017377
12845,TEMSAN.TM034,TM Toz Maskesi TM34V Ventilli FFP1 NR 20 li Paket,Solunum Koruyucu,"66,20",https://www.nalburcuk.com/urun/tm-toz-maskesi-tm34v-ventilli-ffp1-nr-20-li-paket
12846,SD.DSB0405,Sait Demirci DSB0405 Saplı Karadeniz Nacak Balta,Balta,"180,00",https://www.nalburcuk.com/urun/sait-demirci-dsb0405-sapli-karadeniz-nacak-balta
12847,YP.YAZTM8016,Matkaba Takılır Pimli Mini Cırt Disk Zımpara Altı Tabanı 50 mm,Diğer Hobi Ürünleri,"240,30",https://www.nalburcuk.com/urun/matkaba-takilir-pimli-mini-cirt-disk-zimpara-alti-tabani-50-mm
12848,YP.YAZTA9007,Cırtlı Disk Zımpara Altı Tabanı İçin Sünger Ara Ped 125 mm,Diğer Hobi Ürünleri,"264,33",https://www.nalburcuk.com/urun/cirtli-disk-zimpara-alti-tabani-icin-sunger-ara-ped-125-mm
12849,GLRYZ.5088,Camp and Map Kamp Hamak (5088),Diğer Kamp Ürünleri,"86,57",https://www.nalburcuk.com/urun/camp-and-map-kamp-hamak-5088
12850,BOSCH.2608633A34,Bosch T344D HCS Ahşap Hızlı Kesim Dekupaj Testeresi Bıçağı,Dekupaj Testere Yedekleri,"81,00",https://www.nalburcuk.com/urun/bosch-t344d-hcs-ahsap-hizli-kesim-dekupaj-testeresi-bicagi
12851,BOSCH.2608631808,Bosch T318A HSS Metal Kesim Dekupaj Testeresi Bıçağı,Dekupaj Testere Yedekleri,"64,80",https://www.nalburcuk.com/urun/bosch-t318a-hss-metal-kesim-dekupaj-testeresi-bicagi
12852,BOSCH.2608637878,Bosch T111C HCS Ahşap Hızlı Kesim Dekupaj Testeresi Bıçağı,Dekupaj Testere Yedekleri,"61,21",https://www.nalburcuk.com/urun/bosch-t111c-hcs-ahsap-hizli-kesim-dekupaj-testeresi-bicagi
12853,BOSCH.2608630031,Bosch T101AO HCS Ahşap Temiz Kesim Dekupaj Testeresi Bıçağı,Dekupaj Testere Yedekleri,"75,60",https://www.nalburcuk.com/urun/bosch-t101ao-hcs-ahsap-temiz-kesim-dekupaj-testeresi-bicagi
12854,BOSCH.2608637880,Bosch T144D HCS Ahşap Hızlı Kesim Dekupaj Testeresi Bıçağı,Dekupaj Testere Yedekleri,"56,16",https://www.nalburcuk.com/urun/bosch-t144d-hcs-ahsap-hizli-kesim-dekupaj-testeresi-bicagi
12855,BOSCH.2608631964,Bosch T118A HSS Metal Kesim Dekupaj Testeresi Bıçağı,Dekupaj Testere Yedekleri,"48,60",https://www.nalburcuk.com/urun/bosch-t118a-hss-metal-kesim-dekupaj-testeresi-bicagi
12856,BOSCH.2608631966,Bosch T127D HSS Alüminyum Metal Kesim Dekupaj Testeresi Bıçağı,Dekupaj Testere Yedekleri,"48,86",https://www.nalburcuk.com/urun/bosch-t127d-hss-aluminyum-metal-kesim-dekupaj-testeresi-bicagi
12857,BOSCH.2608596973,Bosch 2608596973 Tas Menteşe Matkap Ucu 20 mm,Freze Bıçakları ve Havşa Uçları,"655,39",https://www.nalburcuk.com/urun/bosch-tas-mentese-matkap-ucu-20-mm
12858,BOSCH.2608596976,Bosch 2608596976 Tas Menteşe Matkap Ucu 30 mm,Freze Bıçakları ve Havşa Uçları,"901,93",https://www.nalburcuk.com/urun/bosch-2608596976-tas-mentese-matkap-ucu-30-mm
12859,BOSCH.2608596977,Bosch 2608596977 Tas Menteşe Matkap Ucu 35 mm,Freze Bıçakları ve Havşa Uçları,"1.057,49",https://www.nalburcuk.com/urun/bosch-2608596977-tas-mentese-matkap-ucu-35-mm
12860,BOSCH.2607000982,Bosch 2607000982 SDS-Plus Adaptör ve Mandren Seti,Mandrenler,"1.457,35",https://www.nalburcuk.com/urun/bosch-2607000982-sds-plus-adaptor-ve-mandren-seti
12861,BOSCH.2608595345,Bosch 2608595345 Havşalı Ahşap Matkap Ucu 3 mm,Ahşap Matkap Uçları,"449,28",https://www.nalburcuk.com/urun/bosch-2608595345-havsali-ahsap-matkap-ucu-3-mm
12862,BOSCH.2608596391,Bosch 2608596391 Havşalı Ahşap Matkap Ucu 4 mm,Ahşap Matkap Uçları,"810,00",https://www.nalburcuk.com/urun/bosch-2608596391-havsali-ahsap-matkap-ucu-4-mm
12863,BOSCH.2608596392,Bosch 2608596392 Havşalı Ahşap Matkap Ucu 5 mm,Ahşap Matkap Uçları,"810,00",https://www.nalburcuk.com/urun/bosch-2608596392-havsali-ahsap-matkap-ucu-5-mm
12864,BOSCH.2608596393,Bosch 2608596393 Havşalı Ahşap Matkap Ucu 6 mm,Ahşap Matkap Uçları,"901,93",https://www.nalburcuk.com/urun/bosch-2608596393-havsali-ahsap-matkap-ucu-6-mm
