item_name,price,tarih,kategori,para_birimi,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Doğuş Black Label Demlik Poşet Çay 100 Lü 320 Gr,248.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,11.711711711711711
Doğuş Earl Grey 100 Lü Bardak Poşet Çay 200 Gr,265.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Doğuş Filiz Çayı 3 Kg,1151.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,4.968094804010939
Doğuş Karadeniz Filiz Çayı 1 Kg,372.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Torku Kakaolu Süt 6X180 Ml,142.5,2026-05-25,icecek,TRY,01,0.0,0.0,-2.7303754266211606,-2.7303754266211606
Doğuş Gurme Siyah Çay 1 kg,423.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur Rize Turist Çayı 2 Kg,771.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Dimes Karışık Meyve Suyu Teneke 250 Ml,38.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,8.571428571428571
Dimes Vişne Meyve Suyu Teneke 250 Ml,38.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,10.0
Dimes %100 Elma Suyu 1 Lt,140.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Dimes Kırmızı Meyveler Meyve Suyu 1 Lt,93.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Nestle Coffee Mate Kahve Kreması 170 Gr,119.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Ülker Cafe Crown 2 Si 1 Arada Fındık,13.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Nescafe 2 Si 1 Arada 10 Gr,14.35,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
"Nescafe 3 Ü 1 Arada Ekstra 16,5 Gr",14.4,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Sütaş Kakaolu 6 X 180 Ml,135.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,6.719367588932807
Sütaş Çilekli Süt 6 X 180 Ml,134.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,6.772908366533864
Sütaş Muzlu Süt 6 X 180 Ml,135.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,6.719367588932807
Sütaş Tam Yağlı Süt 6 X 180 Ml,135.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,6.719367588932807
Sütaş Tam Yağlı Süt 1 Lt,99.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,5.851063829787234
Sütaş Yarım Yağlı Süt 1 Lt,84.0,2026-05-25,icecek,TRY,01,0.0,0.0,-3.4482758620689653,1.8181818181818181
Poli Toz İçecek Tarçın 300 Gr,54.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Poli Toz İçecek Elmalı 300 Gr,54.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Cappy %100 Elma Meyve Suyu 1 Lt,138.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Nestle Coffee Mate Kahve Kreması Eko 500 Gr,296.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Nestle Nesquik Kakaolu Süt 6 X 180 Ml,178.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,
İçim Şeftali Meyve Suyu 1 Lt,68.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
İçim Karışık Meyve Suyu 1 Lt,68.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Poli Toz İçecek Sütlü Muz 250 Gr,50.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Poli Toz İçecek Sütlü Salep 250 Gr,50.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Poli Toz İçecek Nane Limon 250 Gr,50.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Poli Toz İçecek Kekik 300 Gr,54.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Poli Toz İçecek Karadut 300 Gr,54.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Poli Toz İçecek Kivi 300 Gr,54.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Poli Toz İçecek Kuşburnu 300 Gr,54.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Poli Toz İçecek Limon 300 Gr,54.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Poli Toz İçecek Portakal 300 Gr,54.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Fanta Portakal 330 Ml,57.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Dr.Oetker Milkshake Çikolata 24 Gr,15.0,2026-05-25,icecek,TRY,01,0.0,0.0,,
Nescafe Klasik Kahve 1 Kg Teneke,2054.0,2026-05-25,icecek,TRY,01,0.0,0.0,19.62725684333139,19.62725684333139
Cappy Portakal Meyve Suyu 1 Lt,100.5,2026-05-25,icecek,TRY,01,0.0,0.0,7.4866310160427805,7.4866310160427805
Bağdat Çiçek Ihlamur 25 Gr,280.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Powerade Ice Blast Enerji İçeceği Pet 500 Ml,61.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Red Bull Klasik Enerji İçeceği 250 Ml,89.5,2026-05-25,icecek,TRY,01,0.0,0.0,12.578616352201259,17.763157894736842
Cappy Kayısı Meyve Suyu 1 Lt,100.5,2026-05-25,icecek,TRY,01,0.0,0.0,7.4866310160427805,7.4866310160427805
Cappy Karışık Meyve Suyu 1 Lt,100.5,2026-05-25,icecek,TRY,01,0.0,0.0,7.4866310160427805,7.4866310160427805
Cappy Şeftali Meyve Suyu 1 Lt,100.5,2026-05-25,icecek,TRY,01,0.0,0.0,7.4866310160427805,7.4866310160427805
Nescafe Gold Kahve 200 Gr Ekonomik,598.8,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Nescafe Gold Kahve 100 Gr Ekonomik,285.8,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Nescafe Gold Kahve 200 Gr Cam Kavanoz,1058.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,2.7184466019417477
Nescafe Gold Kahve 100 Gr Cam Kavanoz,523.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.7707129094412332
Nescafe Klasik Kahve 100 Gr Ekonomik,250.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.36130068245684693
Nescafe Klasik Kahve 100 Gr Cam Kavanoz,326.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.12285012285011586
Nescafe Klasik Kahve 200 Gr Cam Kavanoz,540.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.03705075954057901
Nestle Coffee Mate Kahve Kreması Eko 200 Gr,150.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur 42 Nolu Tirebolu Çayı 500 Gr,240.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
İçim Tam Yağlı Süt 1 Lt,94.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur Tiryaki Dökme Çay 500 Gr,195.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur Tiryaki Dökme Çay 1 Kg,387.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur Rize Turist Çayı 500 Gr,199.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur Rize Turist Çayı 1 Kg,394.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur Rize Turist Çayı 200 Gr,111.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Pınar Tam Yağlı Süt 1Lt,106.5,2026-05-25,icecek,TRY,01,0.0,0.0,-2.73972602739726,
"Nescafe 3 Ü 1 Arada 17,5 Gr",14.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.694444444444442
Nescafe Classic Eko Paket 200 Gr,413.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.024189646831161767
Meysu Meyve Suyu Vişne 200 Ml 6 Lı Paket,114.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,-0.8695652173913043
Meysu Meyve Suyu Şeftali 200 Ml 6 Lı Paket,114.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,-0.8695652173913043
Meysu Meyve Suyu Kayısı 200 Ml 6 Lı Paket,114.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,-0.8695652173913043
Meysu Vişne Meyve Suyu 1 Lt,87.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Meysu Şeftali Nektarı 1 Lt,87.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Meysu Kayısı Meyve Suyu 1 Litre,87.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Meysu Karışık Meyve Suyu 1 Lt,87.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Kurukahveci Mehmet Efendi Türk Kahvesi Teneke 500 Gr,657.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Kurukahveci Mehmet Efendi Türk Kahvesi Teneke 250 Gr,378.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur Kamelya Çayı 500 Gr,190.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur Kamelya Dökme Çay 1 Kg,379.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
İçim Sade Süt 6 X 200Ml,150.0,2026-05-25,icecek,TRY,01,0.0,0.0,-4.45859872611465,0.0
Çaykur Filiz Çayı 500 Gr,224.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur Filiz Dökme Çay 1 Kg,437.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Doğanay Şalgam Suyu Tatlı 300 Ml,31.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Doğanay Şalgam Suyu Acı 300 Ml,31.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Doğanay Şalgam Suyu Acı1 Lt,74.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Doğanay Şalgam Suyu Tatlı 1 Lt,74.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Dimes Vişne Meyve Suyu 200 Ml 27 Adet,627.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Dimes Şeftali Meyve Suyu 200 Ml 27 Adet,627.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Dimes Kayısı Meyve Suyu 200 Ml 27 Adet,627.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Dimes Karışık Meyve Suyu 200 Ml 27 Adet,627.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur Çay Çiçeği Dökme Çay 500 Gr,224.5,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Çaykur Altınbaş Çay 500 Gr,273.0,2026-05-25,icecek,TRY,01,0.0,0.0,0.0,0.0
Molfıx 3D Mega Mıdı 3 No 140 Lı,636.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Molfıx No 5 Fırsat Paketı Maxıpls 4+ 24 Lu,340.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Molfıx No 3 Premium Fırsat Mıdı 82 li,359.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Baby Turco Dogadan Maxı 100Lu,557.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Molfıx 3D Mega Junıor 5No 100 Lu,636.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Molfıx No 3 Premium Ultra Fırsat Mıdı 94 lu,502.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebem Natural E.Large No:6 64Lı,517.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Baby Turco Dogadan Junıor 78Lı,557.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Sleepy No 3 Bıo Natural Fırsat Mıdı 42 li,306.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Sleepy No 2 Bıo Natural Fırsat Mını 48 li,306.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Baby Turco Dogadan Xxl 48Lı,557.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Molfıx Prm.Ultra Fırsat Maxı 4,502.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Sleepy Natural Ultra No5 78Lı,597.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Pure Baby Pamuk Premıum Maxı 100,471.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebem Natural Junıor No:5 80Lı,517.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Molfıx 3D Mıdı 108 Ultra Fırsat,539.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebem Natural Maxı No:4 104Lı,446.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Molfıx Prm. Fırsat Mını 1,359.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Pure Baby Pamuk Premıum Xlarge 60,471.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Sleepy Natural Ultra No7 48Lı,597.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Molfıx Prm.Fırsat Junıor 5,359.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Molfıx Fırsat Paketı Mını,367.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Molfıx 3D Maxı 100 Ultra Fırsat,529.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Prıma Act. Eko No7 34Lu,689.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Sleepy Extra Gross Maxı 100 Lu,459.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Molfıx Fırsat Paketı Yenı Dogan,342.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Sma Comfort 1 400G,845.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Geber Organık Muzlu Ve Havuclu Pure 90G,133.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebelac Gold 3 350Gr,499.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hıpp Organık Orman Meyvelı Seftalılı Elma Pure 100Gr,168.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Sma 3 800Gr Probıyotık,1199.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hıpp Organık Yulaflı Elmalı Bar 23Gr,100.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Aptamıl 2 1200Gr,1759.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Aptamıl 5 350Gr,678.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hıpp 3 Organık Combıotıc Devam Sutu 600Gr,1319.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Mılupa Seftalı Elma 125Gr,91.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebelac Gold 1 350Gr,499.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hıpp Organık Cıleklı Muzlu Elma Puresı 100 Gr,168.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Aptamıl 1 1200Gr,1759.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hıpp Organık Meyvelı Tahıl Patlagı 30Gr,131.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Sma Comfort 2 400G,835.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hıpp Organık Muzlu Elmalı Armut Puresı 100Gr,170.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Mılupa Kayısı Muz 125Gr*6,91.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Aptamıl 2 Prosyneo 400 Gr,884.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hıpp Organık Kıvılı Muzlu Armut Puresı 100 Gr,168.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebelac 3 800Gr,844.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebelac Gold 2 350Gr,499.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Aptamıl 1 350Gr,678.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hıpp Organık Sutlac 125Gr,106.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebelac 2 800Gr,844.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebelac 1 400Gr,481.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hero Baby Kar.Meyvelı Tahıllı 200Gr,153.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebelac 1 800Gr,839.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hero Goodıes Yabanmersını & Muz & Yulaf 100Gr,90.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Herobaby Organık Kayısı Muz 120Gr,88.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Aptamıl 4 350Gr,673.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hero Goodıes Kayısı & Elma 100G,91.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hıpp 2 Organık Combıotıc Devam Sutu 600Gr.,1314.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hıpp Organık Elmalı Pırınclı Bebek Gofretı 30 Gr,113.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hıpp 1 Organık Combıotıc Bebek Sutu 600Gr.,1335.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebelac 2 400Gr,481.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hero Goodıes Cılek & Elma 100G,91.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebelac 4 400Gr,481.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Herobaby Sutlu Ve 8Tahıllı Pey.Pekm  400Gr,282.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bebelac 3 400Gr,481.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Aptamıl 3 1200Gr,1774.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Herobaby Sutlu 8 Tah.Rezenelı 200Gr,150.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Herobaby Sutlu 8 Tahıllı Meyveli  200Gr,150.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Herobaby Organık Elma Seftalı 120Gr,88.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
HerobabyKarısık Meyvelı 125Gr,64.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Herobaby Muzlu Bis. Muhallebi 120Gr,64.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Herobaby Organık Karısık Meyv 120Gr,88.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Herobaby Ballı Irmıklı  400Gr,282.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Herobaby Sutlu8 Tah.Elmalı  200Gr,155.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Herobaby Seftalı Muz 120Gr,64.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Herobaby Armut Ananas 125Gr,64.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Sma 3 Probıyotık 400Gr,654.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Wee Baby 754-Bardak Akıtmaz Kulp.  250Cc,385.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Wee Baby 896- Pıpetlı Bardak 300Ml,392.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Wee Baby 123-Mama Kasıgı 3 Lu,144.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Wee Baby 207-Mey.Suzgecı,282.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Wee Baby Kulak Çubuğu -894-60Lı,144.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bambıno Bebek Temizlik Pedı 60Adt Cotton,91.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Johnson’s Baby Sampuan Yağ 750Ml+200Ml,217.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Agarta Kız Bebek Sampuan 400Ml,214.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Agarta Erkek Bebek Sampuan 400Ml,220.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Johnson’s Baby Sampuan 750Ml+200Ml,183.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Unı Baby Şampuan 900Ml,163.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Dalın Şampuan 700Ml,188.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Johnson’s Baby Soz Dınleyen Sac.Kolay Tar.Spreyı 200Ml,257.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Unı Baby Sprey Kolay Tarama 200Ml,200.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Dalın Sabun 100Gr,77.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Sudocrem Bebek Bakım Kremı 125 Gr,489.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Sudocrem Bebek Bakım Kremı 60 Gr,355.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Bepanthol Baby Pısık Onleyıcı Merhem 100Gr,771.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Uni Baby Aile Islak Mendil 3 X 52 Adet,90.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
SMA 3 Optipro Devam Sütü (1-3 Yaş) Kutu 1200 Gr,1682.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
SMA 2 Optipro Probiyotikli 6-12 Ay Devam Sütü (500 Gr X 2 Paket) 1 Kg,1750.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Molfix Junior 5 Beden Bebek Bezi 78 Adet,558.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,9.724950884086445,7.197696737044145
Sleepy Bio Natural 2’li Fırsat Paketi Bebek Bezi 6 Numara XL 46 Adet,674.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Sleepy Bebek Bezi Bio Natural 4 Numara Maxi 82’li Fırsat Paket,674.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,16.407599309153714,16.407599309153714
Uni Baby Aile Islak Mendil 90 Lı,73.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,58.69565217391305,0.0
Uni Baby Şampuan 700 Ml,158.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,-14.092140921409213,-14.092140921409213
Prima Bebek Bezi Aktif Bebek 8 Beden Fırsat Paketi 31 Adet,816.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp Organik Bebek Bisküvisi 180 Gr,205.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp Organik İyi Geceler Yulaflı Elmalı Tahıl Bazlı Ek Gıda 250 Gr,260.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,
Hipp Organik İyi Geceler Sütlü Elmalı Tahıllı Kaşık Maması 250 Gr,260.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp Organik 5 Tahıllı Tahıl Bazlı Ek Gıda 200 Gr,232.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp Organik Yulaflı Tahıl Bazlı Ek Gıda 200 Gr,232.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp Organik Pirinçli Tahıl Bazlı Ek Gıda 200 Gr,232.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp Organik Armut Püresi 125 Gr,123.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp Organik Erik Püresi 125 Gr,123.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp Organik Elma Püresi 125 Gr,117.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp Organik Kayısı Püresi 125 Gr,117.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp Organik Şeftali Püresi 125 Gr,123.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp 3 Organik Combiotic Devam Sütü 350 Gr,904.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp 2 Organik Combiotic Devam Sütü 350 Gr,904.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hipp 1 Organik Combiotic Bebek Sütü 350 Gr,904.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Hero Baby Sütlü Meyveli 8 Tahıllı Kaşık Maması 400 Gr,293.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,,0.0
Prima Mayo Bebek Bezi 5-6 Beden 10 Lu,327.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Prima Mayo Bebek Bezi 4-5 Beden 11 Li,327.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Uni Baby Bebek Kolonyası Bahar Çiçekleri 150 ml,120.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,15.384615384615385,15.384615384615385
Molfix Fırsat Paket 6 Beden 38 Adet Ekstra Large,368.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,-6.826801517067003
Molfix Bebek Bezi Junior Plus 5+ Beden 44 Adet,395.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Molfix Bebek Bezi 5 Beden Junior Fırsat Paketi 48 Adet,368.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,-6.826801517067003
Molfix Bebek Bezi 4 Beden Maxi Fırsat Paketi 60 Adet,368.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,-6.826801517067003
Molfix Bebek Bezi 3 Beden Midi 68 Adet,368.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,-6.826801517067003
Prima Premium Care Bebek Bezi 1 Beden Ekonomik Paket 70 Adet,826.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Johnson’s Baby Işıldayan Parlaklık Şampuanı 500 Ml,277.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Johnson’s Baby Bebek Losyonu 300 Ml,304.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Johnson’s Baby Söz Dinleyen Kolay Tarama Saç Spreyi 500 Ml,277.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
Uni Baby Kolay Tarama Şampuanı 700 Ml,208.5,2026-05-25,anne-bebek,TRY,06,0.0,0.0,8.59375,8.59375
Prima Premium Care Bebek Bezi 5 Beden Junior Ekonomik Paket 42 Adet,826.0,2026-05-25,anne-bebek,TRY,06,0.0,0.0,0.0,0.0
