Product Name,Product Cost,Product Original Cost,Discount Amount,Discount Rate,Currency,Product ID,Stock Quantity,In Stock,Main Category,Top Category,Category ID,Category Path,Source Category,Source Category URL,Product URL,Image URL,Color,Size,tuik_category,per_item_inflation_1d,per_item_inflation_7d,per_item_inflation_15d,per_item_inflation_30d
Emsan Bahar Porselen 24 Parça 6 Kişilik Yemek Takımı,3499.0,3499.0,0.0,0.0,TRY,7278376,489,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-bahar-porselen-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000264580001/emsan-bahar-porselen-24-parca-6-kisilik-yemek-takimi-000001000264580001-8.jpg,,,05,,,0.0,
Emsan Başak Fine Bone 60 Parça 12 Kişilik Kare Yemek Takımı Gold,22999.0,22999.0,0.0,0.0,TRY,7166099,25,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-fine-bone-basak-60-parca-12-kisilik-kare-yemek-takimi-gold,https://cdn.karaca.com/image/000001000003609001/emsan-basak-fine-bone-60-parca-12-kisilik-kare-yemek-takimi-gold-000001000003609001.jpg,,,05,,0.0,0.0,
Emsan Elegance Bone Siena 53 Parça 12 Kişilik Yemek Takımı Gold,9999.0,9999.0,0.0,0.0,TRY,7254397,728,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-elegance-bone-siena-53-parca-12-kisilik-yemek-takimi-gold,https://cdn.karaca.com/image/000001000258668001/emsan-elegance-bone-siena-53-parca-12-kisilik-yemek-takimi-gold-000001000258668001-1.webp,,,05,,0.0,0.0,
Emsan Elmira Gold Fine Bone 59 Parça 12 Kişilik Yemek Takımı,22999.0,22999.0,0.0,0.0,TRY,7209899,1,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-elmira-gold-fine-bone-59-parca-yemek-takimi,https://cdn.karaca.com/image/cdndata/3/202411/000001000158330001/8699343549745_0.jpg,,,05,,0.0,0.0,
Emsan Empire Bone Imperial 55 Parça 12 Kişilik Yemek Takımı Gold,12999.0,14999.0,2000.0,13.33,TRY,7229901,90,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-empire-bone-imperial-55-parca-12-kisilik-yemek-takimi-gold,https://cdn.karaca.com/image/000001000254624001/emsan-empire-bone-imperial-55-parca-12-kisilik-yemek-takimi-gold-000001000254624001.jpg,,,05,,0.0,0.0,
Emsan Empire Bone Majeste 55 Parça 12 Kişilik Yemek Takımı Gold,12999.0,14999.0,2000.0,13.33,TRY,7229909,51,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-empire-bone-majeste-55-parca-12-kisilik-yemek-takimi-gold,https://cdn.karaca.com/image/000001000254625001/emsan-empire-bone-majeste-55-parca-12-kisilik-yemek-takimi-gold-000001000254625001.jpg,,,05,,0.0,0.0,
Emsan Farina Porselen 24 Parça 6 Kişilik Yemek Takımı,3499.0,3499.0,0.0,0.0,TRY,7173525,497,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-farina-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/cdndata/3/202305/000001000005616001/8699343510066-601.jpg,,,05,,,,
Emsan Fine Bone Freya 60 Parça 12 Kişilik Yuvarlak Yemek Takımı Platin,22999.0,22999.0,0.0,0.0,TRY,7196751,35,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-fine-bone-freya-60-parca-12-kisilik-yuvarlak-yemek-takimi-platin,https://cdn.karaca.com/image/cdndata/3/202403/000001000002150002/8699343520683-55.jpg,,,05,,0.0,0.0,
Emsan Fine Bone Hale 60 Parça 12 Kişilik Kare Yemek Takımı Gold,22999.0,22999.0,0.0,0.0,TRY,7215932,42,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-fine-bone-hale-60-parca-12-kisilik-kare-yemek-takimi-gold,https://cdn.karaca.com/image/000001000158353001/emsan-fine-bone-hale-60-parca-12-kisilik-kare-yemek-takimi-gold-000001000158353001-13.jpg,,,05,,0.0,0.0,
Emsan Fine Bone Meyra 61 Parça 12 Kişilik Kare Yemek Takımı,22999.0,22999.0,0.0,0.0,TRY,7025188,18,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-fine-bone-meyra-61-parca-12-kisilik-kare-yemek-takimi,https://cdn.karaca.com/image/000001000080230001/emsan-fine-bone-meyra-61-parca-12-kisilik-kare-yemek-takimi-000001000080230001.jpg,,,05,,0.0,0.0,
Emsan Forever Bone Lord 53 Parça 12 Kişilik Yemek Takımı,9999.0,9999.0,0.0,0.0,TRY,7233895,429,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-forever-bone-lord-53-parca-12-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000257912001/emsan-forever-bone-lord-53-prc-ymt-rnd-000001000257912001-12.jpg,,,05,,0.0,,
Emsan Forever Bone Mood 24 Parça 6 Kişilik Yemek Takımı,2999.0,3499.0,500.0,14.29,TRY,7232890,411,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-forever-bone-mood-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000257608001/emsan-forever-bone-mood-24-parca-6-kisilik-yemek-takimi-000001000257608001-38.jpg,,,05,,-14.289797084881394,20.00800320128051,
Emsan Freya Fine Bone 60 Parça 12 Kişilik Yuvarlak Yemek Takımı Gold,22999.0,22999.0,0.0,0.0,TRY,6690822,108,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-fine-bone-freya-60-parca-12-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000002150001/000001000002150001-1.jpg,,,05,,0.0,0.0,
Emsan Galia Fine Bone 59 Parça 12 Kişilik Yuvarlak Yemek Takımı Gold,22999.0,22999.0,0.0,0.0,TRY,7168183,15,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-galia-fine-bone-59-parca-12-kisilik-yemek-takimi-yuvarlak-gold,https://cdn.karaca.com/image/000001000003584001/000001000003584001-1.jpg,,,05,,0.0,0.0,
Emsan Icequeen 18 Parça 6 Kişilik Yemek Takımı,2499.0,2999.0,500.0,16.67,TRY,7257941,874,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-icequeen-18-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000258785001/emsan-icequeen-18-parca-6-kisilik-yemek-takimi-000001000258785001-8.webp,,,05,,-16.672224074691563,-16.672224074691563,
Emsan Lorella Fine Bone 61 Parça 12 Kişilik Kare Yemek Takımı Gold,22999.0,22999.0,0.0,0.0,TRY,7025212,21,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-fine-bone-lorella-gold-61-parca-12-kisilik-kare-yemek-takimi,https://cdn.karaca.com/image/000001000002725001/emsan-lorella-fine-bone-61-parca-12-kisilik-kare-yemek-takimi-gold-000001000002725001-14.jpg,,,05,,0.0,0.0,
Emsan Majestic 24 Parça 6 Kişilik Yemek Takımı,2999.0,3499.0,500.0,14.29,TRY,7267391,1591,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-majestic-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000261715001/emsan-majestic-24-parca-6-ki-si-li-k-yemek-takimi-000001000261715001-3.jpg,,,05,,-14.289797084881394,7.145409074669525,
Emsan Maren 24 Parça 6 Kişilik Yemek Takımı,3499.0,3499.0,0.0,0.0,TRY,7266680,2,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-maren-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000259221001/emsan-maren-24-parca-6-ki-si-li-k-yemek-takimi-000001000259221001-6.jpg,,,05,,,,
Emsan Melora 24 Parça 6 Kişilik Yemek Takımı,2999.0,3499.0,500.0,14.29,TRY,7267387,1630,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-melora-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000261714001/emsan-melora-24-parca-6-ki-si-li-k-yemek-takimi-000001000261714001-6.jpg,,,05,,-14.289797084881394,7.145409074669525,
Emsan New Bone Frezya 56 Parça 12 Kişilik Yuvarlak Yemek Takımı Gold,9999.0,12999.0,3000.0,23.08,TRY,7197783,1,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-new-bone-frezya-56-parca-12-kisilik-yuvarlak-yemek-takimi-gold,https://cdn.karaca.com/image/cdndata/3/202404/000001000009792001/8699343537469-600.jpg,,,05,,,0.0,
Emsan Perla Fine Bone 53 Parça 12 Kişilik Yemek Takımı,22999.0,22999.0,0.0,0.0,TRY,7266995,29,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-perla-53-parca-12-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000237467001/emsan-perla-53-parca-12-kisilik-yemek-takimi-000001000237467001-17.jpg,,,05,,0.0,,
Emsan Rüya Porselen 24 Parça 6 Kişilik Yemek Takımı,3499.0,3499.0,0.0,0.0,TRY,7273214,511,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-ruya-porselen-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000260629001/emsan-ruya-porselen-24-parca-6-kisilik-yemek-takimi-000001000260629001.jpg,,,05,,,,
Emsan Zencerek Fine Bone 60 Parça 12 Kişilik Kare Yemek Takımı,22999.0,22999.0,0.0,0.0,TRY,6691342,11,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/emsan-fine-bone-zencerek-60-parca-12-kisilik-yemek-takimi-kare,https://cdn.karaca.com/image/000001000002268001/000001000002268001-1.jpg,,,05,,0.0,0.0,
Jumbo Belle 55 Parça 12 Kişilik Yemek Takımı Beyaz,19999.0,19999.0,0.0,0.0,TRY,7219824,192,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-belle-55-parca-12-kisilik-yemek-takimi-beyaz,https://cdn.karaca.com/image/shopify_images/7219824/0-7219824.jpg,,,05,,0.0,0.0,
Jumbo Belle Gold 55 Parça 12 Kişilik Yemek Takımı,29999.0,29999.0,0.0,0.0,TRY,7252493,59,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-belle-gold-55-parca-12-kisilik-yemek-takimi,https://cdn.karaca.com/image/shopify_images/7252493/0-7252493.jpg,,,05,,0.0,,
Jumbo Belle Platin 55 Parça 12 Kişilik Yemek Takımı,29999.0,29999.0,0.0,0.0,TRY,7252519,72,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-belle-platin-55-parca-12-kisilik-yemek-takimi,https://cdn.karaca.com/image/shopify_images/7252519/0-7252519.jpg,,,05,,0.0,,
Jumbo Dream 6 Kişilik 24 Parça Yemek Takımı,11999.0,11999.0,0.0,0.0,TRY,7016512,70,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-dream-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/shopify_images/7016512/0-7016512.jpg,,,05,,0.0,,
Jumbo Laurel Gold 55 Parça 12 Kişilik Yemek Takımı,29999.0,29999.0,0.0,0.0,TRY,7252505,70,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-laurel-gold-55-parca-12-kisilik-yemek-takimi,https://cdn.karaca.com/image/shopify_images/7252505/0-7252505.jpg,,,05,,0.0,,
Jumbo Laurel Platin 55 Parça 12 Kişilik Yemek Takımı,29999.0,29999.0,0.0,0.0,TRY,7252556,83,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-laurel-platin-55-parca-12-kisilik-yemek-takimi,https://cdn.karaca.com/image/shopify_images/7252556/0-7252556.jpg,,,05,,0.0,0.0,
Jumbo Leaf Verdance 29 Parça 6 Kişilik Yemek Takımı,14999.0,14999.0,0.0,0.0,TRY,7279330,150,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-leaf-verdance-29-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/shopify_images/7279330/0-7279330.jpg,,,05,,,,
Jumbo Lily 24 Parça 6 Kişilik Bone Yemek Takımı,11999.0,11999.0,0.0,0.0,TRY,3532829,85,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-lily-24-parca-bone-yemek-takimi,https://cdn.karaca.com/image/shopify_images/3532829/0-3532829.jpg,,,05,,0.0,,
Jumbo Merlem 55 Parça 12 Kişilik Yemek Takımı Beyaz,24999.0,24999.0,0.0,0.0,TRY,7252724,41,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-merlem-55-parca-12-kisilik-yemek-takimi-beyaz,https://cdn.karaca.com/image/shopify_images/7252724/0-7252724.jpg,,,05,,0.0,0.0,
Jumbo Merlem 55 Parça 12 Kişilik Yemek Takımı Gold,34999.0,34999.0,0.0,0.0,TRY,7252667,28,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-merlem-55-parca-12-kisilik-yemek-takimi-gold,https://cdn.karaca.com/image/shopify_images/7252667/0-7252667.jpg,,,05,,0.0,0.0,
Jumbo Merlem 55 Parça 12 Kişilik Yemek Takımı Platin,34999.0,34999.0,0.0,0.0,TRY,7252691,60,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-merlem-55-parca-12-kisilik-yemek-takimi-platin,https://cdn.karaca.com/image/shopify_images/7252691/0-7252691.jpg,,,05,,0.0,0.0,
Jumbo Misty Flora 29 Parça 6 Kişilik Yemek Takımı,14999.0,14999.0,0.0,0.0,TRY,7279298,96,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-misty-flora-29-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/shopify_images/7279298/0-7279298.jpg,,,05,,,,
Jumbo Navy 24 Parça 6 Kişilik Yemek Takımı Bej,11999.0,11999.0,0.0,0.0,TRY,7217487,61,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-navy-24-parca-6-kisilik-yemek-takimi-beige,https://cdn.karaca.com/image/shopify_images/7217487/0-7217487.jpg,,,05,,0.0,,
Jumbo Navy 24 Parça 6 Kişilik Yemek Takımı Kırmızı,11999.0,11999.0,0.0,0.0,TRY,7252641,71,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-navy-24-parca-6-kisilik-yemek-takimi-kirmizi,https://cdn.karaca.com/image/shopify_images/7252641/0-7252641.jpg,,,05,,0.0,,
Jumbo Navy 24 Parça 6 Kişilik Yemek Takımı Mavi,11999.0,11999.0,0.0,0.0,TRY,7191786,152,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-navy-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/shopify_images/7191786/0-7191786.jpg,,,05,,0.0,,
Jumbo New Claro 29 Parça 6 Kişilik Yemek Takımı,11999.0,11999.0,0.0,0.0,TRY,7279348,88,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/jumbo-new-claro-29-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/shopify_images/7279348/0-7279348.jpg,,,05,,0.0,,
Karaca Agata 24 Parça 6 Kişilik Opal Cam Yemek Takımı,2499.0,2499.0,0.0,0.0,TRY,7193592,1,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-agata-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/cdndata/1/202401/000001000013992001/8683650261841_0.jpg,,,05,,,,
Karaca Earth Collection Crest 55 Parça 12 Kişilik Yemek Takımı,24999.0,24999.0,0.0,0.0,TRY,7220124,21,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-earth-collection-crest-55-parca-12-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000245473001/karaca-earth-collection-crest-55-prc-ymt-rnd-000001000245473001.jpg,,,05,,0.0,0.0,
Karaca Earth Collection Finesse 24 Parça 6 Kişilik Yemek Takımı Bej,6999.0,6999.0,0.0,0.0,TRY,7186538,259,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-earth-collection-finesse-24-parca-6-kisilik-yemek-takimi-bej,https://cdn.karaca.com/image/000001000134333002/karaca-earth-collection-finesse-24-parca-6-kisilik-yemek-takimi-bej-000001000134333002-1.jpg,,,05,,0.0,0.0,
Karaca Earth Collection Finesse 24 Parça 6 Kişilik Yemek Takımı Beyaz,5999.0,5999.0,0.0,0.0,TRY,7186537,169,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-earth-collection-finesse-24-parca-6-kisilik-yemek-takimi-beyaz,https://cdn.karaca.com/image/000001000134333001/karaca-earth-collection-finesse-24-parca-6-kisilik-yemek-takimi-beyaz-000001000134333001.jpg,,,05,,0.0,0.0,
Karaca Earth Collection Fit 3 Parça 1 Kişilik Yemek Takımı,299.99,599.99,300.0,50.0,TRY,6716194,297,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-earth-collection-fit-3-parca-1-kisilik-yemek-takimi,https://cdn.karaca.com/image/banner/karaca/krc/8697918858186-35062set.jpg,,,05,,0.0,0.0,
Karaca Earth Collection Galactic Shiny Black 55 Parça 12 Kişilik Yemek Takımı,24999.0,24999.0,0.0,0.0,TRY,7267659,4,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-earth-collection-galactic-shiny-black-55-parca-12-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000245693002/karaca-earth-collection-galactic-shiny-black-55-parca-12-kisilik-yemek-takimi-000001000245693002-8.jpg,,,05,,0.0,,
Karaca Earth Collection Ophelia Beige 55 Parça 12 Kişilik Yemek Takımı,24999.0,24999.0,0.0,0.0,TRY,7214121,63,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-earth-collection-ophelia-beige-55-parca-12-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000245694001/karaca-earth-collection-ophelia-beige-55-prc-ymt-kare-000001000245694001-7.jpg,,,05,,0.0,,
Karaca Earth Collection Terra 36 Parça 8 Kişilik Yemek Takımı Bej,10999.0,10999.0,0.0,0.0,TRY,7213959,108,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-earth-collection-terra-36-parca-8-kisilik-yemek-takimi-bej,https://cdn.karaca.com/image/000001000244840001/karaca-earth-collection-terra-36-parca-8-kisilik-yemek-takimi-bej-000001000244840001.jpg,,,05,,0.0,0.0,
Karaca Elegance Bone Amelia 12 Parça 2 Kişilik Yemek Takımı,3499.0,3499.0,0.0,0.0,TRY,7258042,485,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-elegance-bone-amelia-12-parca-2-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000259481001/karaca-elegance-bone-amelia-12-parca-2-kisilik-yemek-takimi-000001000259481001-56.jpg,,,05,,,,
Karaca Elegance Bone Massimo 53 Parça 12 Kişilik Yemek Takımı Gold,14999.0,14999.0,0.0,0.0,TRY,7206609,77,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-elegance-bone-massimo-53-parca-12-kisilik-yemek-takimi-gold,https://cdn.karaca.com/image/banner/markalar-sayfasi/000001000187782001-450.jpg,,,05,,0.0,66.6740748972108,
Karaca Elegance Bone Samira 24 Parça 6 Kişilik Yemek Takımı,5999.0,5999.0,0.0,0.0,TRY,7261516,504,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-elegance-bone-samire,https://cdn.karaca.com/image/000001000260236001/karaca-elegance-bone-sami-ra-24-parca-6-ki-si-li-k-yemek-takimi-000001000260236001.jpg,,,05,,,,
Karaca Etna 8 Parça 2 Kişilik Yemek Takımı,799.99,999.99,200.0,20.0,TRY,7201653,212,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-etna-8-parca-2-kisilik-yemek-takimi,https://cdn.karaca.com/image/cdndata/1/202409/000001000188378001/8683650330394-70.jpg,,,05,,-20.00020000200002,0.0,
Karaca Fine Bone Belinda 24 Parça 6 Kişilik Yemek Takımı,6999.0,6999.0,0.0,0.0,TRY,7175405,236,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-stream-bone-belinda-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/000001000015403001/karaca-fine-bone-belinda-24-parca-6-kisilik-yemek-takimi-000001000015403001.jpg,,,05,,0.0,40.008001600320064,
Karaca Fine Bone Meridian 55 Parça 12 Kişilik Yemek Takımı Gold,19999.0,19999.0,0.0,0.0,TRY,7201622,187,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-fine-bone-meridian-55-parca-12-kisilik-yemek-takimi-gold,https://cdn.karaca.com/image/cdndata/1/202409/000001000187880001/8683650328940-80.jpg,,,05,,0.0,0.0,
Karaca Fine Pearl Agate 58 Parça 12 Kişilik Yemek Takımı Platin,29999.0,29999.0,0.0,0.0,TRY,7171678,40,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-fine-pearl-agate-58-parca-12-kisilik-yemek-takimi-platin,https://cdn.karaca.com/image/cdndata/1/202303/000001000145214002/8683650150244_0.jpg,,,05,,0.0,,
Karaca Fine Pearl Extra Chanak 55 Parça 12 Kişilik Yemek Takımı Gold,29999.0,29999.0,0.0,0.0,TRY,7206894,429,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-fine-pearl-extra-chanak-55-parca-12-kisilik-yemek-takimi-gold,https://cdn.karaca.com/image/000001000202076001/karaca-fine-pearl-extra-chanak-55-parca-12-kisilik-yemek-takimi-gold-000001000202076001-13.jpg,,,05,,0.0,0.0,
Karaca Fine Pearl Helen 58 Parça 12 Kişilik Kare Yemek Takımı,34999.0,34999.0,0.0,0.0,TRY,3849643,104,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-fine-pearl-helen-58-parca-12-kisilik-inci-yemek-takimi-kare,https://cdn.karaca.com/image/000001000130520001/karaca-fine-pearl-helen-58-parca-12-kisilik-kare-yemek-takimi-000001000130520001-2.jpg,,,05,,0.0,0.0,
Karaca Forever Bone Antique 24 Parça 6 Kişilik Yemek Takımı,4999.0,4999.0,0.0,0.0,TRY,7173353,565,Yes,Sofra,Yemek Takımları,1416,Sofra > Yemek Takımları,Yemek Takımları,https://www.karaca.com/yemek-takimlari,https://www.karaca.com/urun/karaca-forever-bone-antique-24-parca-6-kisilik-yemek-takimi,https://cdn.karaca.com/image/cdndata/1/202304/000001000009197001/8683650158790_0.jpg,,,05,,0.0,0.0,
