ProductName,Total_Period_Change_%,2026-03_Change_%,2026-04_Change_%
%50 350G DORE EZMESI FINDIK FINDIK GÜRSOY SÜTLÜ,0.0,0.0,0.0
%50 500G AZALTILMIŞ BILLUR SODYUMU TUZ,10.16,4.783148599549314,5.135407979633921
%50 500G FISH FISH GLAZE KARIDES,0.0,0.0,0.0
%50 500GR AZ.KARTON BILLUR IYOTSUZ SODYUMU TUZ,-0.0,-1.1102230246251565e-14,0.0
%50 FAZL... HÜP MISIR SÜT ÇEREZOS,0.0,0.0,0.0
%50 FAZLA HÜP KETÇAP ÇEREZOS,0.0,0.0,0.0
%54 200G BITTER KAKAO KUVERTUR ÇIKOLATA ÜLKER,0.0,0.0,0.0
%54 200G BITTER KUVERTÜR ÇIKOLATA ÜLKER,7.64,-3.394342690675689,11.427048752595258
%54 200G BITTER KÜVERTER ÇIKOLATA ÜLKER,0.0,0.0,0.0
%54 60G ANTEP BITTER ETI FISTIKLI KAKAO KARAM,0.0,0.0,0.0
%54 60G BITTER ETI FISTIKLI KAKAOLU&ANTEP KARAM KARE ÇIKOLATA,0.0,0.0,0.0
%54 60G BITTER ETI KAKAOLU KARAM KARE ÇIKOLATA,4.55,4.549590536851689,0.0
%54 60GR BIT.ANTEP ETI FISTIK ÇIK.KARAM,-0.0,-1.1102230246251565e-14,0.0
%54 60GR BITTER ETI KARAM ÇIKOLATA,0.0,0.0,0.0
%55 250G MARGARIN PAKET TRAKYAĞ YAĞLI,-8.43,-8.429118773946353,0.0
%55YAĞ 250GR 6LI MARGARIN PAKET TRAKYAĞ,0.0,0.0,0.0
%6 20 LAVIN OKSIDAN VOLUME,-0.0,-1.1102230246251565e-14,0.0
%6 50ML KOLESTON PEROKSIT,0.0,0.0,0.0
%60 1927 60G BITTER KAKAOLU KARE NESTLE ÇIKOATA,0.0,0.0,0.0
%60 1927 60GR BITTER KAKAO NESTLE ÇIK.KARE,12.61,12.612612612612617,0.0
%60 60G BITTER KARE ÇIKOLATA ÜLKER,0.95,5.322452427087998,-4.151164072180668
%60 60GR BITTER ÇIK.KARE ÜLKER,20.81,20.81463583016916,0.0
%60 65G ANTEP BITTER FISTIKLI KARE ÇIKOLATA ÇIKOLATA ÜLKER,10.61,7.8752928455577464,2.5392582692950194
%60 65GR ANT.FISTIK BITTER ÇIK.KARE ÜLKER,9.44,9.443402126328948,0.0
%60 70G BITTER TABLET ÇIKOLATA ÜLKER,0.0,0.0,0.0
%60 70GR BITTER ÇIK.TABLET ÜLKER,-0.0,-1.1102230246251565e-14,0.0
%60 80G BITTER TABLET ÇIKOLATA ÜLKER,0.0,0.0,0.0
%60KARE BİTTER ÇİKOLATA ÜLKER,0.0,0.0,0.0
%7 (%5 DANA KIYMA YAĞ)KG,6.32,4.440892098500626e-14,6.315858101004768
%70 100GR EXCELLENCE KAKAO LINDT ÇIKOLATA,0.0,2.220446049250313e-14,0.0
%70 300G AMIGO EZMESI FINDIK FINDIK,0.0,0.0,0.0
%70 60G BITTER ETI KAKAO KARAM,11.85,-1.3067756605837033,13.3341110592627
%70 60G BITTER ETI KAKAO KARAM ÇIKOLATA,0.0,0.0,0.0
%70 60G BITTER ETI KAKAOLU KARAM KARE ÇIKOLATA,4.55,4.549590536851689,0.0
%70 60G BITTER ETI KAKAOLU KARAM YOĞUN ÇIKOLATA,0.0,0.0,0.0
%70 60G BITTER ETI KAKAOLU KARAM ÇIKOLATA,0.0,0.0,0.0
%70 60GR BITTER ETI KARAM ÇIKOLATA,0.0,0.0,0.0
%70 ETİ KARAM,0.0,0.0,0.0
%70 EZMESİ FINDIK TMO,0.0,0.0,0.0
%72 60G BITTER GODIVA KARE KARE,0.0,0.0,0.0
%72 60G BITTER GODIVA KARE ÇIKOLATA,0.0,0.0,0.0
%72 60G BITTTER GODIVA KAKAOLU KARE ÇIKOLATA,11.94,10.697047849476625,1.1234335819533925
%75KG EZMESI FINDIK GÜRSOY,0.0,0.0,0.0
%78 100 CHOCOLATE DARK EXCELLENCE LINDT,0.0,-4.440892098500626e-14,6.661338147750939e-14
%80 60G BITTER KAKAO KARE ÇIKOLATA ÜLKER,0.0,0.0,0.0
%80 60G BITTER KAKAO ÇIKOLATA ÜLKER,-8.81,3.566895667059655,-11.949723935209866
%80 60G BITTER KAKAOLU KARE ÇIKOLATA ÜLKER,0.0,0.0,0.0
%80 60G BITTER KARE ÇIKOLATA ÜLKER,0.0,0.0,0.0
%80 60GR BITTER KAKAO ÜLKER,-17.26,-17.25714285714286,0.0
%81 100ML CUP DONDURMA GOLF MARAŞIM SADE SÜTLÜ,0.0,0.0,0.0
%81 350G CARREFOUR EZMESI FISTIK FISTIĞI YER,0.0,4.440892098500626e-14,-4.440892098500626e-14
%81 500ML ANTEP FISTIĞI GOLF MARAŞIM SADE SÜTLÜ,0.0,0.0,0.0
%81 500ML DONDURMA GOLF MARAŞIM SADE SÜTLÜ,0.0,0.0,0.0
%81 500ML GOLF MARASIM SADE,0.0,0.0,0.0
%81 500ML GOLF MARAŞIM SADE SÜTLÜ,22.28,0.0,22.282608695652172
%81 500ML GOLF MARAŞIM SADE SÜTLÜ ÇIKOLATA,0.0,-5.551115123125783e-14,4.440892098500626e-14
%81 60ML GOLF MARAŞIM SADE STICK SÜTLÜ,0.0,0.0,0.0
%81 650ML GOLF KESME MARAŞIM SADE SÜTLÜ,0.0,0.0,0.0
%82 1000G MAVI RIZE TEREYAĞI TOPAK YAĞLI YEŞIL ÖMÜR,31.03,19.16548319469804,9.954032120765
%82 1927 60G BITTER KAKAO KAKAOLU KARE NESTLÉ YÜKSEK ÇIKOLATA,4.86,3.5205943262877515,1.295567128159547
%82 1927 60G BITTER KAKAOLU KARE NESTLE ÇIKOLATA,0.0,0.0,0.0
%82 700G MAVI RIZE SÜT TEREYAĞI TOPAK YAĞLI YEŞIL ÖMÜR,0.0,0.0,0.0
%85 100G BITTER KAKAO KARMEN ÇIKOLATA,0.0,0.0,0.0
%85 100GR EXCELLENCE KAKAO LINDT ÇIKOLATA,0.0,2.220446049250313e-14,0.0
%85 80G BITTER EXTREME HEIDI ÇIKOLATA,0.0,0.0,0.0
%9 20 LAVIN OKSIDAN VOLUME,-0.0,-1.1102230246251565e-14,0.0
%9 50ML KOLESTON PEROKSIT,0.0,0.0,0.0
%90 300G CAM EZMESI FINDIK FINDIK GÜRSOY,0.0,0.0,0.0
%90 52G BITTER GODIVA KARE ÇIKOLATA,11.94,11.940655659248623,0.0
%90 52G BITTER GODIVA SIGNATURE ÇIKOLATA,0.0,0.0,0.0
%95 290G ARONYA EGE KADIN KOOP. MEYVE REÇELİ,0.0,2.220446049250313e-14,0.0
%95 290G BERRY EGE GOJİ KADIN KOOP. MEYVE REÇEL,0.0,2.220446049250313e-14,0.0
%99 50G EXCELLENCE LINDT,-0.0,6.661338147750939e-14,-7.771561172376096e-14
%99 50GR DARK EXCELLENCE LINDT,0.0,0.0,0.0
& & & 150ML 360° AÇICI BAKIM DOCHO KEDI KITIK KOLAJEN KÖPEK POSTBIYOTIK SPREYI,0.0,0.0,0.0
& & & 300ML CLEANSE DEEP DOCHO KOLAJEN KREM KÖMÜR VITAMIN ŞAMPUAN,0.0,0.0,0.0
& & & CHEDDDAR EMMENTAL ET KURU PRIMAVERA ROZBIF,-0.0,0.0,-2.220446049250313e-14
& & 1 3'Ü 350ML ARADA ARINDIRICI BAKIMI CLEAR DUŞ ETKILI JELI KÖMÜR MEN YÜZ ŞAMPUAN,0.0,0.0,0.0
& & 120G ANANAS ARMUT BABY HERO KAVANOZ MAMA ŞEFTALI,0.0,0.0,0.0
& & 150G ACTIVIA AHUDUDULU BOWL CEVIZLI YULAFLI,5.29,0.0,5.291005291005302
& & 150G ACTIVIA ANANASLI BOWL CEVIZLI HINDISTAN YULAFLI,0.0,0.0,0.0
& & 150G ACTIVIA BADEM BOWL HISSET HURMA PROBIYOTIK YULAF İYI,0.0,0.0,0.0
& & 150G ACTIVIA BOWL CHIALI MERSINLI YABAN YULAFLI,5.29,0.0,5.291005291005302
& & 150ML 48 AXE BODYSPRAY COOKIES DEODORANT ERKEK ETKILEYICI KOKU LEATHER SAAT,20.98,-0.026707023947303288,21.008777509222742
& & 2.5 ASPEROX AĞACI L MÜGE PARFÜMLÜ SANDAL TEMIZLEYICI YÜZEY ÇAM ÇIÇEĞI,0.0,0.0,0.0
& & 200ML CAM ELITE ELMA HAVUÇ NATUREL ORGANIK PORTAKAL SUYU ŞIŞE,0.0,0.0,0.0
& & 3'LÜ 5400 BERBER ENSE GÜNLÜK MAKINESI POWERTEC PROFESYONEL SAKAL SAÇ SET TIRAŞ TIRAŞ TR ÇIZIM,-26.09,-26.089081207191445,0.0
& & 300ML DELICATE DERILER DOCHO HASSAS KREM YAVRULAR ŞAMPUAN,0.0,0.0,0.0
& & 400ML ARGAN BAKIM DESTEKLEYICI DOĞANIN DÖKÜLME ELIDOR ENERJISI GÜÇLÜ HIBISKUS KARŞITI SAÇ UZAMAYI YAĞI ÖZÜ ŞAMPUANI,-15.0,-14.332499810563037,-0.7791755192586569
& & 4X100G BIFTEK HAVUÇ HINDI KUZU KÖPEK KÖPEK MAMASI MULTIPACK PEDIGREE POŞET,3.03,3.031221582297605,6.661338147750939e-14
& & 50ML BAKIM DOCHO GÖZ KEDI KÖPEK SOLÜSYONU TEMIZLEME,0.0,0.0,0.0
& & 50ML BAKIM DOCHO KEDI KULAK KÖPEK SOLÜSYONU TEMIZLEME,0.0,0.0,0.0
& & 6'LI BADEM BEYAZ CLASSIC MAGNUM MINI,0.0,0.0,0.0
& & 6'LI BÖĞÜRTLEN DOUBLE KARADUT KARAMEL MAGNUM MINI ÇIKOLATA,0.0,0.0,0.0
& & 946ML BENORGANIC ELMA KAYISI MEYVE ORGANIC SUYU ŞEFTALI,0.0,0.0,0.0
& & ELEKTRO HEDIYELI ISITICI LIKIT LIKIT MAKINE RAID YEDEK,0.0,0.0,0.0
& (1 250ML 250ML) KIREÇ KORUYUCU LIMONLU MAKINESI MARC TEMIZLEYICI X ÇAMAŞIR ÖNLEYICI,14.18,19.077715355805204,-4.113048343439485
& (1 250ML 250ML) KIREÇ KORUYUCU MAKINESI MARC TEMIZLEYICI X ÇAMAŞIR ÖNLEYICI,4.31,0.5287306878875242,3.757186651665534
& (1 250ML) BULAŞIK FINISH KURUTUCU MAKINESI PARLATICI X,0.0,-8.695652173913015,9.52380952380949
& (1 800G) ADVANCE BEYAZLAR DETERJAN GÜÇLENDIRICI KOSLA LEKE MULTIPOWER OXI TOZ VANISH X ÇIKARTICI İÇIN,-0.0,-83.42200468184718,503.2092426187413
& (1X 300ML) AEROSOL AIRWICK KIRAZ KOKU KOKUSU MANOLYA ODA PREMIUM SERISI SPREY ÇIÇEKLERI,34.86,54.65742879137792,-12.803294266708853
& (SIVRISINEK 1 240 CIHAZ ETKI GECE GÜNDÜZ KARASINEKLERE KARŞI) RAID SAAT SINEKKOVAR VE VE YEDEK,28.87,-9.377930603313589,42.20553506514191
& (SIVRISINEK 1 240 ETKI GECE GÜNDÜZ KARASINEKLERE KARŞI) RAID SAAT SINEKKOVAR VE YEDEK,29.2,-9.095043201455244,42.12731365682845
& (VEGAN) 45G GO GRANOLA MERSINLI SAF SAF TAHINLI TO YABAN,-0.0,4.440892098500626e-14,-7.771561172376096e-14
& + 100ML 150ML DEODORANT MEN PARFÜM PRIVACY,0.0,0.0,0.0
& + 100ML 150ML DEODORANT PARFÜM PRIVACY WOMEN,0.0,0.0,0.0
& + 75ML BEYAZLATICI DIŞ DIŞ ETI HASSASIYET MACUNU PARODONTAX,6.06,11.111496975211299,-4.545596613107151
& + 75ML DIŞ DIŞ ETI FERAHLIK HASSASIYET MACUNU PARODONTAX,19.3,19.299075788930242,0.0
& .. DETERJANI HASSAS PERWOLL SIVI YENILEME ÇAMAŞIR ÇIÇEK,0.0,0.0,0.0
& 1 10 17 3'Ü 4G ARADA KÖPÜKLÜ NESCAFE SÜTLÜ X,-0.02,1.1000597433601156,-1.106307813879981
& 1 150ML 3'Ü ARADA GARNIER JELI KARŞI PÜRÜZLERE SAF TEMIZ TEMIZLEME VE YAĞLANMA,0.0,0.0,0.0
& 1 150ML 3'Ü ARADA GARNIER KARŞI PÜRÜZLERE SAF TEMIZ VE YAĞLANMA,18.31,0.0,18.308607514587226
& 1 150ML 3'Ü ARADA GARNIER KARŞITI KÖMÜRLÜ NOKTA SAF SIYAH TEMIZ,11.11,0.0,11.10890617558342
& 1 2 300ML ARADA BAKIM HEAD KLASIK SHOULDERS SI ŞAMPUAN,0.0,2.220446049250313e-14,0.0
& 1 2 300ML ARADA DÖKÜLME ERKEKLERE HEAD KARŞITI SHOULDERS SI ÖZEL ŞAMPUAN,0.0,2.220446049250313e-14,0.0
& 1 2 300ML ARADA FERAHLIĞI HEAD LIMON SHOULDERS SI ŞAMPUAN,0.0,2.220446049250313e-14,0.0
& 1 2 300ML ARADA HEAD SHOULDERS SI YUMUŞAKLIK İPEKSI ŞAMPUAN,0.0,2.220446049250313e-14,0.0
& 1 2 300ML FERAHLIĞI HEAD IN MENTOL SHOULDERS ŞAMPUAN,18.88,0.0,18.881118881118873
& 1 2 625ML ARADA BAKIM HEAD KLASIK SHOULDERS SI ŞAMPUAN,-4.8,0.0,-4.795321637426886
& 1 2'SI 250ML ARADA BAKIM HEAD KLASLK SHOULDERS ŞAMPUAN,3.06,-10.714285714285698,15.431022158684794
& 1 2'SI 250ML ARADA FERAHLIĞI HEAD MENTOL SHOULDERS ŞAMPUAN,3.06,-10.64516129032258,15.341725339067459
& 1 2'SI 400ML ARADA ELIDOR GÜÇLÜ PARLAK ŞAMPUAN,0.0,0.0,0.0
& 1 2SI 300ML ARADA ETKILI FERAHLIĞI HEAD KARŞI KEPEĞE MENTOL SHOULDERS ŞAMPUAN,0.0,0.0,0.0
& 1 2SI 625ML ARADA FERAHLIĞI HEAD MENTOL SHOULDERS ŞAMPUAN,-4.8,0.0,-4.795321637426886
& 1 3 350ML CLEAR DUŞ IN JELI KARŞITI LIME MEN YAĞLANMA ÖZLÜ ŞAMPUAN,23.42,23.415610406937958,0.0
& 1 3'Ü 400ML ARADA KORUYUCU ONARICI PANTENE ŞAMPUAN,18.39,0.8483418772399443,17.395411605937937
& 1 5 ICE KARPUZ L LIPTON NANE PET TEA,5.26,2.722323049001818,2.473498233215543
& 1 5L FAX GÜL SABUN SAKAYIK SIVI,0.0,0.0,0.0
& 1 ALPRO BADEM BITTER L ÇIKOLATA,0.0,0.0,0.0
& 1 ALPRO BADEM L YULAF,0.0,0.0,0.0
& 1 ICE KARPUZ L LIPTON NANE PET TEA,18.06,14.444444444444438,3.1553398058252524
& 1.485ML 27 DETERJANI NARINLER PERWOLL SIVI YENILEME YIKAMA YÜNLÜLER ÇAMAŞIR,0.0,0.0,0.0
& 10 LOHUSA LU M MESANE PEDI PROSAFE,57.28,6.661338147750939e-14,57.28065294008524
& 1000GR BAKLAVALIK BÖREKLIK SÖKE UN,0.0,0.0,0.0
& 1000ML BANYO CIF GÜÇ HIZ KIR KIREÇ LEKE SPREY SÖKÜCÜ ULTRA VE ÇIKARICI,0.0,0.0,0.0
& 1000ML BITKI HOBBY KORUMA PARLAKLIK RENK ÖZLERI ŞAMPUAN,0.0,0.0,0.0
& 1000ML CIF GÜÇ HIZ KIR KIREÇ LEKE SPREY SÖKÜCÜ ULTRA VE ÇIKARICI,29.34,17.588822355289423,9.994568169473105
& 1000ML CIF GÜÇ HIZ KIR KIREÇ SÖKÜCÜ ULTRA VE,0.0,0.0,0.0
& 1000ML CIF GÜÇ HIZ KIR LEKE MUTFAK SPREY ULTRA VE YAĞ ÇIKARICI ÇÖZÜCÜ,0.0,0.0,0.0
& 1000ML CIF GÜÇ HIZ KIR LEKE SPREY ULTRA VE YAĞ ÇIKARICI ÇÖZÜCÜ,29.34,17.588822355289423,9.994568169473105
& 100G FRISKIES HAVUÇLU KÖPEK MAMASI PATATES,0.0,0.0,0.0
& 100G FRISKIES HAVUÇLU KÖPEK MAMASI TAVUK YAVRU,0.0,0.0,0.0
& 100ML ANTEP DUBAI FISTIĞI KADAYIF MAGNUM ÇITIR,0.0,0.0,0.0
& 100ML BAKIM BIOBLAS COLLAGEN KERATIN SAÇ YAĞI,0.0,0.0,0.0
& 100ML DALIN LIKIT LOSYON PUDRA,0.0,0.0,0.0
& 110G 4 ALOE DALAN FRESH MINERALS SABUN VERA X,27.32,23.798975494946674,2.847983299783796
& 110G 4 DALAN DENIZ FRESH MINERALS SABUN TUZU X,27.32,23.798975494946674,2.847983299783796
& 110G BADEMLI BISCOTTI GLUTENSIZ KAYISILI TADA,0.0,0.0,0.0
& 110G CHIVE CRACKER CREAM CRISPS MCVITIE'S SOUR,11.1,0.0,11.102438205547859
& 112G BÖĞÜRTLEN DOVIDO FURITO MULTI ÇILEK,0.0,0.0,0.0
& 112G DOVIDO FURITO MULTI MUZ PORTAKAL,0.0,4.440892098500626e-14,-3.3306690738754696e-14
& 120G AROMALI BIBER KÖZ PEYNIRI TULUM ÇEREZ ÇITIR ÇIZI,11.41,12.062500000000021,-0.5808915011369375
& 120G AROMALI BIFTEK PEYNIRLI ÇEREZ ÇITIR ÇIZI,-2.24,0.0,-2.242372301830853
& 120G PEYNIRLI SOĞANLI ÇEREZ ÇITIR ÇIZI,-2.81,0.0,-2.814054335153482
& 120GR BIFTEK BOY PEYNIR SÜPER ÇITIR ÇIZI ÜLKER,0.0,0.0,0.0
& 120GR BOY PEYNIR SOĞAN SÜPER ÇEREZ ÇITIR ÇIZI ÜLKER,0.0,0.0,0.0
& 120ML ALGIDA CLASSICO CORNETTO KAYMAK ÇILEK,0.0,0.0,0.0
& 122G ANTEP FISTIKLI GODIVA KADAYIF TABLET ÇIKOLATA,1.52,1.2301775147928629,0.289340012508843
& 125G BADEMLI BITTER EKER PORTAKAL SÜTLÜ TATLI ÇIKOLATALI,-6.5,-9.709423436782794,3.55488565710278
& 125G BADEMLI BITTER EKER PORTAKALLI SÜTLÜ TATLI ÇIKOLATALI,0.0,0.0,0.0
& 125G BEYAZ EKER FINDIKLI KARAMELIZE SÜTLÜ TATLI ÇIKOLATALI,0.0,0.0,0.0
& 125G BEYAZ EKER FINDIKLI KARAMELIZE ÇIKOLATALI,0.0,0.0,0.0
& 125G BOY LAY’S MEVSIM SÜPER YEŞILLIKLERI YOĞURT,0.0,-2.823878336593655,2.9059385044968966
& 130G DANVITA KRAKER SARIMSAKLI ZEYTINLI,-31.0,0.0,-31.000344946533286
& 130ML ALGIDA ANTEP CORNETTO DISC FISTIK ÇIKOLATA,0.0,0.0,0.0
& 130ML ALGIDA CORNETTO DISC KARAMEL VANILYA,-2.6,-6.666666666666677,4.359925788497221
& 130ML FANTASIA GOLF KARAMEL RING VANILYA,0.0,0.0,0.0
& 140G BARBEKÜ CRUNCH KAPLAMALI KIZARMIŞ LEBLEBI MASTER SOĞAN,10.42,0.0,10.416666666666675
& 140G CEVIZ QUARK SEK İNCIR,-11.14,-4.995136644598508,-6.471100813714514
& 140G CRUNCH KAJU KAPLAMALI KIZARMIŞ MASTER SOĞAN SUMAK,0.0,0.0,0.0
& 140G EKŞI FISTIĞI KAPLAMALI KREMA SOĞAN TADIM YER ÇEŞNILI ÇITIR,0.0,0.0,0.0
& 140G KAYISI KINOA QUARK SEK,-14.49,-4.828632089778551,-10.147236917585612
& 140ML ANTEPFISTIK CORNETTO DISC ÇIKOLATA,7.14,0.0,7.14285714285714
& 1440ML 60 BEYAZ KONSANTRE MAX SIVI VERNEL YIKAMA YUMUŞATICISI ÇAMAŞIR ÇAY ŞAKAYIK,25.02,16.26516572858032,7.526303332831352
& 1440ML KAŞMIR KONSANTRE PEROS YUMUŞATICI ÇIÇEĞI İNCI,-1.36,-4.890756302520993,3.713848147493648
& 1440ML KONSANTRE LILYUM MAVI ORKIDE PEROS YUMUŞATICI,-1.36,-6.379247351114348,5.362810906441862
& 145ML BALSAMI DERISI DERMAXPRO ETKI HEAD ONARICI SAÇ SHOULDERS,0.0,-11.000000000000043,12.359550561797828
& 145ML BALSAMI DERISI DERMAXPRO ETKI HEAD SAÇ SHOULDERS YATIŞTIRICI,15.39,-1.1111111111111294,16.682734500304818
& 1480ML 37 BEYAZLAR DETERJANI FAST MR.OXY RENKLILER SIVI YIKAMA ÇAMAŞIR,-23.54,-16.480282519128885,-8.456659619450313
& 1480ML 37 DETERJANI FAST MR.OXY RENKLILER SIVI SIYAHLAR YIKAMA ÇAMAŞIR,-23.54,-16.480282519128885,-8.456659619450313
& 1500G KÖPEK MAMASI NATUREL SURF TURF,-19.11,0.0,-19.11421911421912
& 1500G KÖPEK MAMASI RAW SURF TURF,-22.7,0.0,-22.698612862547296
& 150G ANNA'S CHOCOLATE ORANGE,0.0,0.0,2.220446049250313e-14
& 150G BANYO BOTANICA DALAN DUŞ FREZYA SABUNU,10.44,16.744496330887237,-5.3968253968254
& 150G BANYO BOTANICA DALAN DUŞ LOTUS SABUNU,10.44,16.744496330887237,-5.3968253968254
& 150ML 48 AFRICA AXE BODYSPRAY DEODORANT ERKEK ETKILEYICI KOKU SAAT,17.01,2.076972369859398,14.625448406836927
& 150ML 48 APOLLO AXE BODYSPRAY DEODORANT ERKEK ETKILEYICI KOKU SAAT,12.13,2.4929127656006855,9.401051239127645
& 150ML 48 AXE BLACK BODYSPRAY DEODORANT ERKEK ETKILEYICI KOKU SAAT,17.01,2.4929127656006855,14.160271322042783
& 150ML 48 AXE BODYSPRAY CHILL DEODORANT ERKEK ETKILEYICI ICE KOKU SAAT,17.01,2.076972369859398,14.625448406836927
& 150ML 48 AXE BODYSPRAY DARK DEODORANT ERKEK ETKILEYICI KOKU SAAT TEMPTATION,12.13,2.2923700747968567,9.615530395062933
& 150ML 48 AXE BODYSPRAY DEODORANT EPIC ERKEK ETKILEYICI FRESH KOKU SAAT,1.85,1.8450056106960044,0.0
& 150ML 72 BLACK DEODORANT ERKEK INVISIBLE KESINTISIZ KORUMA MEN REXONA SAAT SPREY WHITE ÜSTÜN,8.11,2.49077608548558,5.480817140009964
& 150ML 72 DEODORANT KADIN KESINTISIZ KORUMA LIMON OTU REXONA SAAT SPREY ÜSTÜN ŞEFTALI,0.0,0.0,0.0
& 150ML ALGIDA AŞKINA CORNETTO KARADUT ÇIKOLATA,0.0,0.0,0.0
& 150ML ANTIPERSPIRANT DEODORANT KADIN LIMON OTU REXONA SEFTALI SPREY,0.0,0.0,0.0
& 150ML ARGAN BAKIM CARE DURULANMAYAN KERATIN KREMI OIL URBAN,0.0,0.0,0.0
& 150ML BAKIM DOCHO DURULAMA GEREKTIRMEYEN KÖPÜĞÜ PATI POSTBIYOTIK TEMIZLEME,0.0,0.0,0.0
& 150ML BLACK DEODORANT ERKEK INVISIBLE MEN NIVEA ORIGINAL SPREY WHITE,0.0,0.0,0.0
& 150ML BLACK DEODORANT ETKI GÜÇLÜ INVISIBLE MEN NIVEA WHITE,0.0,0.0,0.0
& 150ML BLUE DEODORANT ERKEK LAVENDER MEN MENTHOL REXONA SPREY THERMOCOOL,0.0,0.0,0.0
& 150ML CLEAR JEL NEUTROGENA PEELING PORE SHINE VISIBLY,0.0,-11.61290322580648,13.138686131386912
& 150ML CURL FLEX KÖPÜĞÜ SAÇ TAFT,33.44,2.220446049250313e-14,33.43737974088168
& 150ML DEO GARNIER MINERAL SAF SPREY TEMIZ,0.0,2.220446049250313e-14,0.0
& 150ML DOCHO KEDI KURU KÖPEK KÖPÜK POSTBIYOTIK ŞAMPUAN,0.0,0.0,0.0
& 150ML JEL NEUTROGENA PEELING PORE SHINE,0.0,0.0,0.0
& 15G DANA KEDI KUZU MAMASI PLUS REFLEX YETIŞKIN ÇUBUK ÖDÜL,6.96,28.877413540196105,-17.003384422774893
& 16 GÜNLÜK LI MOLPED PED PURE SOFT,3.65,0.0,3.647798742138364
& 16 GÜNLÜK MOLPED PED PURE SOFT İNCE,81.92,79.31792838557811,1.4492753623187582
& 16'LI EKO GECE MOLPED PURE SOFT SÜPER,0.0,0.0,0.0
& 16'LI GECE HIJYENIK MOLPED PED PURE SOFT,0.0,0.0,0.0
& 1600WATT AUTOSELECT BLACK BUHARLI DECKER FSM1616 MAKINASI TEMIZLIK,-25.0,-14.288095634986774,-12.5024310282555
& 160G ACI BAHARATLI CIPS MASTER POTATO,-5.88,-5.882352941176472,0.0
& 160G ACILI BAHARATLI CIPS MASTER POTATO,0.0,0.0,0.0
& 160G AROMALI BIBER KÖZ PEYNIRI TULUM ÇEREZ ÇITIR ÇIZI,26.82,0.0,26.819126819126748
& 160G AROMALI BIFTEK PEYNIRLI ÇEREZ ÇITIR ÇIZI,24.89,0.0,24.890318806668567
& 160G BOY LAY’S MEVSIM PARTI YEŞILLIKLI YOĞURT,-3.24,-3.2398628802581597,0.0
& 160G CIPS EKŞI KREMALI MASTER POTATO SOGAN,-5.88,-5.882352941176472,0.0
& 160G PEYNIRLI SOĞANLI ÇEREZ ÇITIR ÇIZI,27.1,0.0,27.10324298918998
& 160GR BIBER BOY KÖZ PARTI PEYNIRI TULUM ÇITIR ÇIZI ÜLKER,0.0,0.0,0.0
& 160GR BOY PARTI PEYNIR SOĞAN ÇITIR ÇIZI ÜLKER,0.0,0.0,0.0
& 16LI ALTI AĞDA BANDI BIKINI HIPOALERJENIK KOLTUK PURE VEET ÖZEL,29.03,29.032258064516057,6.661338147750939e-14
& 18'LI 23.4G DOĞADAN LIME MANGO YEŞIL ÇAY,0.0,0.0,0.0
& 18'LI HIJYENIK MOLPED PED PURE SOFT UZUN,0.0,0.0,0.0
& 180G BELGIUM JULIE NICK TERAYAĞLI WAFFLES ÇITIR,0.0,0.0,0.0
& 180G DANKEK KEK TART ÇIKOLATALI ÇILEKLI ÜLKER,2.18,-7.065326633165836,9.945567931941902
& 183G ACTIVIA DANONE GO MIX SADE,0.0,0.0,0.0
& 183G ACTIVIA DANONE GO MIX ÇILEK,0.0,0.0,0.0
& 183G ACTIVIA FINDIKLI GO KAKAOLU MIX YULAFLI,0.0,0.0,0.0
& 18LI HIJYENIK MOLPED PED PURE SOFT UZUN,0.0,0.0,0.0
& 19 8GR DOĞADAN MEYVELI YEŞIL ÇARKIFELEK ÇAY ŞEFTALI,0.0,0.0,0.0
& 190G BALKABAĞI BONES VEG ÇORBASI,20.9,16.76198987190949,3.5420685649019124
& 190G BONES BROKOLI VEG ÇORBASI,20.9,16.76198987190949,3.5420685649019124
& 190G BONES SEBZE VEG ÇORBASI,20.9,16.76198987190949,3.5420685649019124
& 2 25KG KUZULU KÖPEK MAMA PIRINÇLI SPELLY YETIŞKIN,0.0,-4.440892098500626e-14,6.661338147750939e-14
& 2 3 400G BAKLIYATLI GLUTENSIZ MAKARNA PENNE TAHILLI YAYLA,0.0,0.0,0.0
& 2 3 AL BIOXCIN KURU NORMAL SAÇLAR ÖDE ŞAMPUAN,0.0,0.0,0.0
& 2 54 97ML DETERJANI NARINLER PERWOLL SIVI YENILEME YIKAMA YÜNLÜLER ÇAMAŞIR,0.0,0.0,0.0
& 2 94 AMBER GÜL L PEROS SABUN SIVI,33.31,16.17586814652503,14.749393164075354
& 2 94 AQUA DENIZ ESINTISI L PEROS SABUN SIVI,33.31,2.220446049250313e-14,33.31110370123373
& 2 97LT IPEKLER PERWOLL YÜNLÜLER,0.0,0.0,0.0
& 2'LI BLOK DOMESTOS EJDER LUX MEYVESI WC YILDIZ ÇIÇEĞI,3.81,3.8137632338787197,0.0
& 2'LI BLOK DOMESTOS HIBISKUS KIRMIZI LUX MEYVELER WC,4.18,4.178697465511716,0.0
& 2.5 ASPEROX L MAVILIĞI OKYANUS PARFÜMLÜ PAÇULI SARDUNYA SEDIR TEMIZLEYICI YÜZEY,0.0,0.0,0.0
