item_name,price,tarih,kategori,para_birimi
Tadım Bar Antep Fıstıklı 20 Gr,86.0,2026-03-21,atistirmalik,TRY
Toblerone Beyaz Çikolata 100 Gr,147.0,2026-03-21,atistirmalik,TRY
Toblerone Bitter Çikolata 100 Gr,153.5,2026-03-21,atistirmalik,TRY
Toblerone Sütlü Çikolata 100 Gr,147.0,2026-03-21,atistirmalik,TRY
Toblerone Sütlü Çikolata 35 Gr,66.0,2026-03-21,atistirmalik,TRY
Torku 1 Daha Bol Çikolatalı Gofret 32 Gr,27.0,2026-03-21,atistirmalik,TRY
Torku Antep Fıstıklı Çikolata 65 Gr,107.5,2026-03-21,atistirmalik,TRY
Torku Bitter Çikolata 65 Gr,70.0,2026-03-21,atistirmalik,TRY
Torku Bitter Ve Portakal Kremalı Gofret 142 Gr,59.5,2026-03-21,atistirmalik,TRY
Torku Bol Sütlü Kare Çikolata 65 Gr,70.0,2026-03-21,atistirmalik,TRY
Torku Çilekli Gofret 142 Gr,59.5,2026-03-21,atistirmalik,TRY
Torku Çokofest Frambuazlı Bar Çikolata 34 Gr,27.0,2026-03-21,atistirmalik,TRY
Torku Çokofest Karamelli Bar Çikolata 34 Gr,27.0,2026-03-21,atistirmalik,TRY
Torku Çokofest Karamelli Bar Çikolata 60 Gr,40.5,2026-03-21,atistirmalik,TRY
Torku Çubuk Kraker 32 Gr,8.0,2026-03-21,atistirmalik,TRY
Torku Enjoy Ahududu Soslu Kek 55 G,17.0,2026-03-21,atistirmalik,TRY
Torku Enjoy Çoko Çikolatalı Kek 55 Gr,17.0,2026-03-21,atistirmalik,TRY
Torku Enjoy Çoko Muzlu Kek 55 Gr,17.0,2026-03-21,atistirmalik,TRY
Torku Fav Muz 61Gr,16.0,2026-03-21,atistirmalik,TRY
Torku Favori Kremalı Muz 4*76Gr,55.5,2026-03-21,atistirmalik,TRY
Torku Favorimo Çikolata Kremalı Bisküvi 4 Lü 76 Gr,56.5,2026-03-21,atistirmalik,TRY
Torku Favorimo Çikolata Kremalı Bisküvi 61 Gr,16.0,2026-03-21,atistirmalik,TRY
Torku Fındık Kremalı Bisküvi 4 Lü 76 Gr,56.5,2026-03-21,atistirmalik,TRY
Torku Fındık Kremalı Bisküvi 61 Gr,16.0,2026-03-21,atistirmalik,TRY
Torku Fındıklı Çikolata 60 Gr,70.0,2026-03-21,atistirmalik,TRY
Torku Fındıklı Gofret 142 Gr,59.5,2026-03-21,atistirmalik,TRY
Torku Gala Karamelli Kek 50 Gr,26.0,2026-03-21,atistirmalik,TRY
Torku Gala Orman Meyveli Kek 50 Gr,26.0,2026-03-21,atistirmalik,TRY
Torku Kakaolu Fındıklı Kek 35 Gr,13.0,2026-03-21,atistirmalik,TRY
Torku Kakaolu Vanilyalı Gofret 142 Gr,59.5,2026-03-21,atistirmalik,TRY
Torku Karamel Ve Fındık Kremalı Gofret 142 Gr,59.5,2026-03-21,atistirmalik,TRY
Torku Meyveli Kek 35 Gr,13.0,2026-03-21,atistirmalik,TRY
Torku Miniki Nuga Çikolatalı Bar 72 Gr,62.5,2026-03-21,atistirmalik,TRY
Torku Miniki Portakallı Turtacık 94 Gr,21.5,2026-03-21,atistirmalik,TRY
Torku No 1 Çikolatalı Gofret 35 Gr,19.5,2026-03-21,atistirmalik,TRY
Torku No 1 Çikolatalı Gofret 5 X 35 Gr,92.5,2026-03-21,atistirmalik,TRY
Torku Orman Meyveli Gofret 142 Gr,59.5,2026-03-21,atistirmalik,TRY
Torku Pötibör Bisküvi 700 Gr,96.0,2026-03-21,atistirmalik,TRY
Torku Premio Bisküvi 3 Lü 86 Gr,65.0,2026-03-21,atistirmalik,TRY
Torku Premio Bisküvi 86 Gr,23.5,2026-03-21,atistirmalik,TRY
Torku Sade Kremalı Bisküvi 61 Gr,16.0,2026-03-21,atistirmalik,TRY
Torku Tam Buğdaylı Bisküvi 131 Gr,31.0,2026-03-21,atistirmalik,TRY
Torku Tam Buğdaylı Bisküvi 3 X 131 Gr,84.0,2026-03-21,atistirmalik,TRY
Torku Tam Çikolatam 3 Lü Bisküvi 83 Gr,91.0,2026-03-21,atistirmalik,TRY
Torku Tam Çikolatam Bisküvi 83 Gr,31.5,2026-03-21,atistirmalik,TRY
Torku Tam Kakaolu Kremalım Bisküvi 3 Lü 83 Gr,77.5,2026-03-21,atistirmalik,TRY
Torku Tam Kremalım Kakao Kremalı Bisküvi 83 Gr,27.5,2026-03-21,atistirmalik,TRY
Torku Tam Ruşeymli Çikolatalı Bisküvi 84 Gr,40.5,2026-03-21,atistirmalik,TRY
Torku Tam Yulaflı Bisküvi 3X118 Gr,73.5,2026-03-21,atistirmalik,TRY
Torku Tatkrak Baharatlı Kraker 77 Gr,17.5,2026-03-21,atistirmalik,TRY
Torku Tatkrak Peynirli Kraker 77 Gr,17.5,2026-03-21,atistirmalik,TRY
Torku Turtacık Portakal Jöleli 102 Gr,28.0,2026-03-21,atistirmalik,TRY
Toybox Çakıl Çikolata 15 Gr,23.5,2026-03-21,atistirmalik,TRY
Toybox Choco Stick Kakolu Fındık Kreması 56 Gr,60.5,2026-03-21,atistirmalik,TRY
Toybox Fındıklı Sütlü Çikolata 20 Gr,29.5,2026-03-21,atistirmalik,TRY
Toybox Metre Sakız 35 Gr,23.5,2026-03-21,atistirmalik,TRY
Twix Çikolata 50 Gr,49.5,2026-03-21,atistirmalik,TRY
Ülker %60 Bitter Çikolata 60 Gr,79.0,2026-03-21,atistirmalik,TRY
Ülker %60 Bitter Tablet Çikolata 70 Gr,116.5,2026-03-21,atistirmalik,TRY
Ülker %80 Bitter Çikolata 60 Gr,79.0,2026-03-21,atistirmalik,TRY
Ülker 9 Kat Tat Fındık Kremalı Gofret 39 Gr,16.0,2026-03-21,atistirmalik,TRY
Ülker 9 Kat Tat İnce İnce Çilek Gofret 114 Gr,47.5,2026-03-21,atistirmalik,TRY
Ülker 9 Kat Tat İnce İnce Hindistan Cevizli Gofret 114 Gr,47.5,2026-03-21,atistirmalik,TRY
Ülker Albeni 40 Gr,26.5,2026-03-21,atistirmalik,TRY
Ülker Albeni 72 Gr,47.5,2026-03-21,atistirmalik,TRY
Ülker Albeni Büyük 52 Gr,29.0,2026-03-21,atistirmalik,TRY
Ülker Albeni Extra 170 Gr,113.5,2026-03-21,atistirmalik,TRY
Ülker Albeni Kek 43 Gr,32.5,2026-03-21,atistirmalik,TRY
Ülker Albeni Mini Çoklu Paket 89 Gr,72.5,2026-03-21,atistirmalik,TRY
Ülker Albeni Tane Tane Çikolata 29 Gr,38.0,2026-03-21,atistirmalik,TRY
Ülker Albeni Viva 36 Gr,20.0,2026-03-21,atistirmalik,TRY
Ülker Alpella 3Gen Gofret Beyaz 28 Gr,22.0,2026-03-21,atistirmalik,TRY
Ülker Altınbaşak Çörekotlu Kinoalı Bisküvi 40 Gr,17.5,2026-03-21,atistirmalik,TRY
Ülker Altınbaşak Grissini 125 Gr,80.0,2026-03-21,atistirmalik,TRY
Ülker Altınbaşak Kepekli Grissini 125 Gr,80.5,2026-03-21,atistirmalik,TRY
Ülker Altınbaşak Light Yulaflı Kraker 46 Gr,17.0,2026-03-21,atistirmalik,TRY
Ülker Altınbaşak Yulaflı Kepekli Bisküvi 5 X 46 Gr,81.5,2026-03-21,atistirmalik,TRY
Ülker Antep Fıstıklı Beyaz Çikolata 65 Gr (1 adet),130.5,2026-03-21,atistirmalik,TRY
Ülker Antep Fıstıklı Beyaz Çikolata 65 Gr (6 adet),765.0,2026-03-21,atistirmalik,TRY
Ülker Antep Fıstıklı Çikolata 30 Gr,68.0,2026-03-21,atistirmalik,TRY
Ülker Bebe Bisküvisi 172 Gr,53.5,2026-03-21,atistirmalik,TRY
Ülker Bebe Bisküvisi 800 Gr,189.5,2026-03-21,atistirmalik,TRY
Ülker Biskrem 100 Gr,34.0,2026-03-21,atistirmalik,TRY
Ülker Biskrem 150 Gr,47.5,2026-03-21,atistirmalik,TRY
Ülker Biskrem 200 Gr,62.5,2026-03-21,atistirmalik,TRY
Ülker Biskrem Extra Kakao Kremalı Bisküvi 184 Gr,68.5,2026-03-21,atistirmalik,TRY
Ülker Bitter Çikolata 30 Gr,46.0,2026-03-21,atistirmalik,TRY
Ülker Bonbon Karışık Meyve 36 Gr,26.5,2026-03-21,atistirmalik,TRY
Ülker Bonbon Nane 36 Gr,26.5,2026-03-21,atistirmalik,TRY
Ülker Bütün Antep Fıstıklı Çikolata 65 Gr,102.5,2026-03-21,atistirmalik,TRY
Ülker Canpare Kremalı Bisküvi 81 Gr,32.0,2026-03-21,atistirmalik,TRY
Ülker Canpare Kremalı Bisküvi Fındıklı 81 Gr,32.0,2026-03-21,atistirmalik,TRY
Ülker Caramio Baton Çikolata 32 Gr,36.0,2026-03-21,atistirmalik,TRY
Ülker Caramio Baton Çikolata 55 Gr,57.5,2026-03-21,atistirmalik,TRY
Ülker Çikolata İstanbul Fındıklı Çıtır Kadayıflı 93 Gr,116.0,2026-03-21,atistirmalik,TRY
Ülker Çikolatalı Bitter Gofret 36 Gr,21.5,2026-03-21,atistirmalik,TRY
Ülker Çikolatalı Gofret 36 Gr,20.0,2026-03-21,atistirmalik,TRY
Ülker Çikolatalı Gofret Mini 82 Gr,72.0,2026-03-21,atistirmalik,TRY
Ülker Çikolatalı Rulo Pasta 235 Gr,90.5,2026-03-21,atistirmalik,TRY
Ülker Çilekli Rulo Pasta 235 Gr,90.5,2026-03-21,atistirmalik,TRY
Ülker Çizi Kraker 280 Gr,72.5,2026-03-21,atistirmalik,TRY
Ülker Çizi Peynirli Kraker 70 Gr,20.0,2026-03-21,atistirmalik,TRY
Ülker Çiziviç 3 Lü 246 Gr,74.5,2026-03-21,atistirmalik,TRY
Ülker Çiziviç Kraker 82 Gr,26.5,2026-03-21,atistirmalik,TRY
Ülker Cocostar 25 Gr,17.0,2026-03-21,atistirmalik,TRY
Ülker Cocostar Atıştırmalık Sandviç Bisküvi 66 Gr,36.0,2026-03-21,atistirmalik,TRY
Ülker Çokomel 4 Lü Sade 36 Gr,23.0,2026-03-21,atistirmalik,TRY
Ülker Çokomilk Sütlü Nugalı Bar Çikolata 24 Gr,13.0,2026-03-21,atistirmalik,TRY
Ülker Çokonat 33 Gr,33.5,2026-03-21,atistirmalik,TRY
Ülker Çokoprens 30 Gr,11.0,2026-03-21,atistirmalik,TRY
Ülker Çokoprens 300 Gr,76.5,2026-03-21,atistirmalik,TRY
Ülker Çokoprens 81 Gr,26.5,2026-03-21,atistirmalik,TRY
Ülker Çubuk Kraker 40 Gr,8.5,2026-03-21,atistirmalik,TRY
Ülker Çubuk Kraker 80 Gr,14.5,2026-03-21,atistirmalik,TRY
Ülker Dankek 8 Kek Çikolatalı Çilekli Kek 55 Gr,17.0,2026-03-21,atistirmalik,TRY
Ülker Dankek 8 Kek Duble Çikolatalı Kek 55 Gr,17.0,2026-03-21,atistirmalik,TRY
Ülker Dankek 8 Kek Muzlu Çikolatalı Kek 55 Gr,17.0,2026-03-21,atistirmalik,TRY
Ülker Dankek Çay Saati Kakaolu Kek 200 Gr,72.0,2026-03-21,atistirmalik,TRY
Ülker Dankek Çay Saati Meyveli Kek 200 Gr,72.0,2026-03-21,atistirmalik,TRY
Ülker Dankek Çay Saati Mozaik Kek 200 Gr,72.0,2026-03-21,atistirmalik,TRY
Ülker Dankek Lokmalık Havuçlu Tarçınlı Kek 160 Gr,60.5,2026-03-21,atistirmalik,TRY
Ülker Dankek Lokmalık Hindistan Cevizli Kek 160 Gr,60.5,2026-03-21,atistirmalik,TRY
Ülker Dankek Lokmalık Kakaolu Kek 160 Gr,60.5,2026-03-21,atistirmalik,TRY
Ülker Dankek Lokmalık Üzümlü Kek 160 Gr,60.5,2026-03-21,atistirmalik,TRY
Ülker Dankek Pöti Muffin Hindistan Cevizli Kek 35 Gr,13.0,2026-03-21,atistirmalik,TRY
Ülker Dankek Pöti Muffin Kakaolu Kek 35 Gr,13.0,2026-03-21,atistirmalik,TRY
Ülker Dankek Pöti Muffin Meyveli Kek 35 Gr,13.0,2026-03-21,atistirmalik,TRY
Ülker Dido Sütlü Çikolatalı Gofret 35 Gr,36.0,2026-03-21,atistirmalik,TRY
"Ülker Dido Trio Beyaz Çikolatalı Gofret 36,5 Gr",39.0,2026-03-21,atistirmalik,TRY
Ülker Dore Çikolata Dolgulu Bisküvi 86 Gr,38.5,2026-03-21,atistirmalik,TRY
Ülker Finger Bisküvi 150 Gr,132.5,2026-03-21,atistirmalik,TRY
Ülker Fındık Aromalı Gofret 220 Gr,68.5,2026-03-21,atistirmalik,TRY
"Ülker Fındık Rüyası Çikolata 40,5 Gr",46.0,2026-03-21,atistirmalik,TRY
Ülker Fındıklı Çikolata 30 Gr,46.0,2026-03-21,atistirmalik,TRY
Ülker Fındıklı Çikolata 60 Gr,94.5,2026-03-21,atistirmalik,TRY
Ülker Fıstıklı Kare Bitter Çikolata 65 Gr,130.0,2026-03-21,atistirmalik,TRY
Ülker Halley Çikolata Kaplamalı Bisküvi 30 Gr,16.0,2026-03-21,atistirmalik,TRY
Ülker Halley Çikolata Kaplamalı Bisküvi 66 Gr,36.0,2026-03-21,atistirmalik,TRY
Ülker Halley Çikolata Kaplamalı Bisküvi 8 Li 240 Gr,119.5,2026-03-21,atistirmalik,TRY
Ülker Halley Karadutlu Çikolata Kaplamalı Bisküvi 7 Li,116.5,2026-03-21,atistirmalik,TRY
Ülker Halley Karadutlu Çikolata Kaplamalı Mini Bisküvi 74 Gr,36.0,2026-03-21,atistirmalik,TRY
Ülker Hanımeller Asorti Kurabiye 150 Gr,48.5,2026-03-21,atistirmalik,TRY
Ülker Hanımeller Çokodamla Poşet Bisküvi 150 Gr,55.5,2026-03-21,atistirmalik,TRY
Ülker Hanımeller Fındıklı Bisküvi 82 Gr,26.5,2026-03-21,atistirmalik,TRY
Ülker Hanımeller Tuzlu Karma Poşet Bisküvi 150 Gr,55.5,2026-03-21,atistirmalik,TRY
Ülker Haylayf 64 Gr,16.5,2026-03-21,atistirmalik,TRY
Ülker Haylayf Bisküvi 256 Gr,59.0,2026-03-21,atistirmalik,TRY
Ülker Hobby Çikolata Kaplı Fındıklı Bar 25 Gr,13.5,2026-03-21,atistirmalik,TRY
Ülker İkram Çikolata Kremalı Sandviç Bisküvi 252 Gr,77.0,2026-03-21,atistirmalik,TRY
Ülker İkram Fındık Kremalı Sandviç Bisküvi 252 Gr,77.0,2026-03-21,atistirmalik,TRY
Ülker İkram Kremalı Bisküvi 84 Gr,29.5,2026-03-21,atistirmalik,TRY
Ülker İkram Kremalı Bisküvi Çikolatalı 84 Gr,29.5,2026-03-21,atistirmalik,TRY
Ülker Kat Kat Çilekli Milföy 28 Gr,13.5,2026-03-21,atistirmalik,TRY
Ülker Kat Kat Fındıklı Milföy 25 Gr,13.5,2026-03-21,atistirmalik,TRY
Ülker Kekstra Çilekli Kek 40 Gr,14.5,2026-03-21,atistirmalik,TRY
Ülker Kekstra Konfeti Kakaolu Kek 38 Gr,18.5,2026-03-21,atistirmalik,TRY
Ülker Kremalı Sandviç Bisküvi 4 Lü 244 Gr,66.0,2026-03-21,atistirmalik,TRY
Ülker Kremalı Sandviç Bisküvi 61 Gr,17.0,2026-03-21,atistirmalik,TRY
Ülker Kremalı Sandviç Bisküvi 8 Li 488 Gr,118.5,2026-03-21,atistirmalik,TRY
Ülker Kremini Ahududulu Şeker 44 Gr,26.5,2026-03-21,atistirmalik,TRY
Ülker Kremini Çilekli Şeker 44 Gr,26.5,2026-03-21,atistirmalik,TRY
Ülker Kremini Karpuzlu Şeker 44 Gr,26.5,2026-03-21,atistirmalik,TRY
Ülker Kremini Tropikal Şeker 30 Gr,26.5,2026-03-21,atistirmalik,TRY
Ülker Kremini Vişneli Şeker 44 Gr,26.5,2026-03-21,atistirmalik,TRY
Ülker Krispi Baharatlı Çubuk 43 Gr,13.5,2026-03-21,atistirmalik,TRY
Ülker Krispi Meksika Acılı Çubuk Kraker 43 Gr,13.5,2026-03-21,atistirmalik,TRY
Ülker Laviva Dolgulu Ve Bisküvili Çikolata 35 Gr,36.0,2026-03-21,atistirmalik,TRY
Ülker Metro 36 Gr,21.5,2026-03-21,atistirmalik,TRY
"Ülker Metro Büyük 50,4 Gr",28.5,2026-03-21,atistirmalik,TRY
Ülker Metro Mini Çoklu Paket 102 Gr,74.0,2026-03-21,atistirmalik,TRY
Ülker Muzlu Rulo Pasta 235 Gr,90.5,2026-03-21,atistirmalik,TRY
Ülker Napoliten Sütlü Çikolata 33 Gr,56.5,2026-03-21,atistirmalik,TRY
Ülker Olala Frambuazlı Sufle Kek 70 Gr,46.0,2026-03-21,atistirmalik,TRY
Ülker Olala Sufle Kek 70 Gr,46.0,2026-03-21,atistirmalik,TRY
Ülker Oneo Çilek Aromalı Draje 60 Gr,73.0,2026-03-21,atistirmalik,TRY
Ülker Oneo Dopdolu Nane Draje Sakız 76 Gr,110.5,2026-03-21,atistirmalik,TRY
Ülker Oneo Fliptop Nane Aromalı Draje 21 Gr,29.5,2026-03-21,atistirmalik,TRY
Ülker Oneo Karpuz Aromalı Draje 60 Gr,73.0,2026-03-21,atistirmalik,TRY
Ülker Oneo Nane Aromalı Draje 60 Gr,73.0,2026-03-21,atistirmalik,TRY
Ülker Oneo Slim Çilek Aromalı Sakız 14 Gr,29.0,2026-03-21,atistirmalik,TRY
Ülker Oneo Slim Karpuz Aromalı Sakız 14 Gr,29.0,2026-03-21,atistirmalik,TRY
Ülker Oneo Slim Nane Aromalı Sakız 14 Gr,29.0,2026-03-21,atistirmalik,TRY
Ülker Oneo Slim Yeşil Nane Aromalı Sakız 14 Gr,29.0,2026-03-21,atistirmalik,TRY
Ülker Petibör Çifte Kavrulmuş Bisküvi 175 Gr,40.5,2026-03-21,atistirmalik,TRY
Ülker Piko Portakallı Çikolata Kaplamalı 18 Gr,13.5,2026-03-21,atistirmalik,TRY
Ülker Pötibör Bisküvi 175 Gr,40.5,2026-03-21,atistirmalik,TRY
Ülker Pötibör Bisküvi 450 Gr,85.0,2026-03-21,atistirmalik,TRY
Ülker Pötibör Bisküvi 800 Gr,136.5,2026-03-21,atistirmalik,TRY
Ülker Pötibör Çifte Kavrulmuş Bisküvi 450 Gr,84.5,2026-03-21,atistirmalik,TRY
Ülker Probis 75 Gr,29.5,2026-03-21,atistirmalik,TRY
Ülker Probis Bisküvi 10 Lu 28 Gr,95.0,2026-03-21,atistirmalik,TRY
Ülker Rondo Çilek Kremalı Bisküvi 488 Gr,121.0,2026-03-21,atistirmalik,TRY
Ülker Rondo Çilek Kremalı Bisküvi 61 Gr,17.5,2026-03-21,atistirmalik,TRY
Ülker Rondo Muz Kremalı Bisküvi 61 Gr,17.5,2026-03-21,atistirmalik,TRY
Ülker Rulokat 42 Gr,24.5,2026-03-21,atistirmalik,TRY
Ülker Rulokat Teneke 170 Gr,87.5,2026-03-21,atistirmalik,TRY
Ülker Saklıköy Çikolatalı Kremalı Bisküvi 87 Gr,29.5,2026-03-21,atistirmalik,TRY
Ülker Saklıköy Çikolatalı Sütlü Kremalı Bisküvi 100 Gr,45.5,2026-03-21,atistirmalik,TRY
Ülker Saklıköy Sütlü Kremalı Bisküvi 100 Gr,30.5,2026-03-21,atistirmalik,TRY
Ülker Saklıköy Sütlü Kremalı Bisküvi 264 Gr,73.5,2026-03-21,atistirmalik,TRY
Ülker Susamlı Çubuk Kraker 45 Gr,14.5,2026-03-21,atistirmalik,TRY
Ülker Susamlı Çubuk Kraker 70 Gr,21.5,2026-03-21,atistirmalik,TRY
Ülker Sütlü Çikolata 30 Gr,46.0,2026-03-21,atistirmalik,TRY
Ülker Sütlü Kare Çikolata 60 Gr,79.0,2026-03-21,atistirmalik,TRY
Ülker Taç Kraker 76 Gr,20.5,2026-03-21,atistirmalik,TRY
Ülker Üzümlü Fındıklı Kare Çikolata 65 Gr,95.0,2026-03-21,atistirmalik,TRY
Ülker Vanilya Aromalı Gofret 220 Gr,68.5,2026-03-21,atistirmalik,TRY
Ülker Yupo Draje 20 Gr,27.5,2026-03-21,atistirmalik,TRY
Ülker Yupo Jelly Ayıcık 80 Gr,44.0,2026-03-21,atistirmalik,TRY
Ülker Yupo Jelly Böğürtlen 20 Gr,17.5,2026-03-21,atistirmalik,TRY
Ülker Yupo Jelly Kola 80 Gr,44.0,2026-03-21,atistirmalik,TRY
Ülker Yupo Jelly Meyve Bahçesi 80 Gr,44.0,2026-03-21,atistirmalik,TRY
Ülker Yupo Jelly Portakal 20 Gr,17.5,2026-03-21,atistirmalik,TRY
Ülker Yupo Solucan 80 Gr,44.0,2026-03-21,atistirmalik,TRY
Uzungil 10 Lu Kornet Külahı 30 Gr,38.5,2026-03-21,atistirmalik,TRY
Uzungil Hurma Şekeri 400Gr,123.0,2026-03-21,atistirmalik,TRY
Uzungil Kağıt Helva 45 Gr,24.5,2026-03-21,atistirmalik,TRY
Uzungil Pişmaniye 400Gr,115.5,2026-03-21,atistirmalik,TRY
Vivident 360 Karpuz Aromalı Sakız 33 gr (1 adet),66.0,2026-03-21,atistirmalik,TRY
Vivident Air Action Bottle Mentol Okalip Aromalı Sakız 67GR,108.5,2026-03-21,atistirmalik,TRY
Vivident Cube Nane Aromalı Sakız 86 Gr,143.0,2026-03-21,atistirmalik,TRY
Vivident Cüzdan 360 Nane,66.0,2026-03-21,atistirmalik,TRY
Vivident Cüzdan Active Nane Aromalı Sakız,69.5,2026-03-21,atistirmalik,TRY
Vivident Cüzdan Damla Sakızlı 18’li x 26 gr,1208.0,2026-03-21,atistirmalik,TRY
Vivident Cüzdan Damla Sakızlı 26 gr,69.5,2026-03-21,atistirmalik,TRY
Vivident Cüzdan Extra Mentol Nane Aromalı,66.0,2026-03-21,atistirmalik,TRY
Vivident Extra Sakız Mentol&Nane Aromalı 66 G Şişe,108.5,2026-03-21,atistirmalik,TRY
Vivident Storming 45 Dakika,67.5,2026-03-21,atistirmalik,TRY
Vivident Storming Ahududu Aromalı Sakız 33 Gr,66.0,2026-03-21,atistirmalik,TRY
Vivident Storming Çilek Aromalı Sakız 12 Li,69.5,2026-03-21,atistirmalik,TRY
Vivident Storming Damla Sakızı Aromalı Sakız 12 Li,67.5,2026-03-21,atistirmalik,TRY
Vivident Storming Karpuz Aromalı Sakız,69.5,2026-03-21,atistirmalik,TRY
Vivident Storming Nane Aromalı Sakız 12 Li,67.5,2026-03-21,atistirmalik,TRY
Vivident Storming Yeşil Nane Aromalı Sakız 33 Gr,67.5,2026-03-21,atistirmalik,TRY
Vivident Yeşil Nane Aromalı Sakız 67 G,108.5,2026-03-21,atistirmalik,TRY
Ülker Meşhur Dubai Lezzeti Dubai Çikolatası 93 gr (1 adet),160.0,2026-03-21,atistirmalik,TRY
Ülker Meşhur Dubai Lezzeti Dubai Çikolatası 93 gr (6 adet),896.0,2026-03-21,atistirmalik,TRY
Alpimilk Çikolatalı Süt 6 X 180 Ml,136.5,2026-03-21,icecek,TRY
Atatürk Orman Çiftliği Elma Suyu 1 Lt,130.0,2026-03-21,icecek,TRY
Atatürk Orman Çiftliği Elma Suyu 250 Ml,58.5,2026-03-21,icecek,TRY
Atatürk Orman Çiftliği Vişne Nektarı 250 Ml,58.5,2026-03-21,icecek,TRY
Bağdat Adaçayı 40 Gr,65.0,2026-03-21,icecek,TRY
Bağdat Çiçek Ihlamur 25 Gr,278.0,2026-03-21,icecek,TRY
Beta Bayce Opa Seylan Çay 500 Gr,685.0,2026-03-21,icecek,TRY
Beta Tea Bergamotlu Demlik Poşet Çay 48 Li 153 Gr,187.0,2026-03-21,icecek,TRY
Beta Tea Beyaz Çay 24 Gr,140.0,2026-03-21,icecek,TRY
Beta Tea Champion Demlik Poşet Çay 100 Lü 320 Gr,589.0,2026-03-21,icecek,TRY
Beta Tea Kızıl Dem Bardak Poşet Çay 25 Li 50 Gr,118.0,2026-03-21,icecek,TRY
Beta Tea Kızıl Dem Demlik Poşet Çay 100 Lü 320 Gr,157.5,2026-03-21,icecek,TRY
Beta Tea Kızıl Dem Türk Çayı 1 Kg,317.0,2026-03-21,icecek,TRY
Beta Tea Opa Seylan Dökme Çay 250 Gr,388.0,2026-03-21,icecek,TRY
Beta Tea Taç Yaprak Demlik Poşet Çay 100 Lü 320 Gr,403.0,2026-03-21,icecek,TRY
Beta Tea Taç Yaprak Türk Çayı 1 Kg,379.0,2026-03-21,icecek,TRY
Beta Tea Yüksek Tepeler Dökme Çay 1 Kg,301.5,2026-03-21,icecek,TRY
Burn Enerji İçeceği 250 Ml,58.0,2026-03-21,icecek,TRY
Burn Enerji İçeceği 500 Ml,97.5,2026-03-21,icecek,TRY
Burn Gold 250Ml,59.5,2026-03-21,icecek,TRY
Cafe Crown Choco Latte 17 Gr,15.0,2026-03-21,icecek,TRY
Cafe Crown Latte Köpüklü Sütlü Kahve 17 Gr,15.0,2026-03-21,icecek,TRY
Caffeo Kahve Filtre Kağıdı 1X2,90.0,2026-03-21,icecek,TRY
Cappy %100 Elma Meyve Suyu 1 Lt,137.5,2026-03-21,icecek,TRY
Cappy %100 Elma Meyve Suyu Cam 250 Ml,68.5,2026-03-21,icecek,TRY
Cappy Atom Meyve Suyu 1 Lt,90.0,2026-03-21,icecek,TRY
Cappy Karışık Meyve Suyu 1 Lt,90.0,2026-03-21,icecek,TRY
Cappy Karışık Meyve Suyu Cam 250 Ml,63.0,2026-03-21,icecek,TRY
Cappy Kayısı Meyve Suyu 1 Lt,90.0,2026-03-21,icecek,TRY
Cappy Portakal Meyve Suyu 1 Lt,90.0,2026-03-21,icecek,TRY
Cappy Pulpy Portakal Parçacıklı Meyve Suyu 1 Lt,89.5,2026-03-21,icecek,TRY
Cappy Ramazan Şerbeti 1 Lt,80.0,2026-03-21,icecek,TRY
Cappy Şeftali Meyve Suyu 1 Lt,90.0,2026-03-21,icecek,TRY
Cappy Şeftali Meyve Suyu Cam 250 Ml,63.0,2026-03-21,icecek,TRY
Cappy Vişneli Meyve Suyu Cam 250 Ml,63.0,2026-03-21,icecek,TRY
Çaykur 100 Lü Siyah Bardak Poşet Çay 200 Gr,285.5,2026-03-21,icecek,TRY
Çaykur 42 Nolu Tirebolu Çayı 500 Gr,252.0,2026-03-21,icecek,TRY
Çaykur Altınbaş Çay 500 Gr,258.0,2026-03-21,icecek,TRY
Çaykur Altınbaş Çayı 2000 Gr,883.0,2026-03-21,icecek,TRY
Çaykur Çay Çiçeği Dökme Çay 500 Gr,236.0,2026-03-21,icecek,TRY
Çaykur Filiz Çayı 500 Gr,210.0,2026-03-21,icecek,TRY
Çaykur Filiz Dökme Çay 1 Kg,407.5,2026-03-21,icecek,TRY
Çaykur Kamelya Çayı 500 Gr,173.0,2026-03-21,icecek,TRY
Çaykur Kamelya Dökme Çay 1 Kg,350.0,2026-03-21,icecek,TRY
Çaykur Rize Çayı Hediyelik 500 gr,309.5,2026-03-21,icecek,TRY
Çaykur Rize Turist Çayı 1 Kg,366.0,2026-03-21,icecek,TRY
Çaykur Rize Turist Çayı 2 Kg,704.5,2026-03-21,icecek,TRY
Çaykur Rize Turist Çayı 200 Gr,98.5,2026-03-21,icecek,TRY
Çaykur Rize Turist Çayı 500 Gr,180.5,2026-03-21,icecek,TRY
Çaykur Tamdem Bergamot Aromalı Çay 1000 Gr,434.0,2026-03-21,icecek,TRY
Çaykur Tiryaki Dökme Çay 1 Kg,358.0,2026-03-21,icecek,TRY
Çaykur Tiryaki Dökme Çay 2 Kg,690.5,2026-03-21,icecek,TRY
Çaykur Tiryaki Dökme Çay 500 Gr,180.5,2026-03-21,icecek,TRY
Çaykur Tiryaki Siyah Dökme Çay 5 Kg,1699.0,2026-03-21,icecek,TRY
Çaykur Tomurcuk Çay 200 Gr,155.5,2026-03-21,icecek,TRY
