product_name,price,id,sku,brand,category,regular_price,discount_rate,unit,status
İZELTAŞ 4765 19 0120 T Tipi L. Uçlu Tornavida 12mm,454.3,14099,14099,İzeltaş,Torx Uçlu Tornavidalar,454.3,0.0,PIECE,IN_SALE
İZELTAŞ 4765 19 0100 T Tipi Lokma Tornavida 10 MM,399.3,13879,13879,İzeltaş,Torx Uçlu Tornavidalar,399.3,0.0,PIECE,IN_SALE
İzeltaş 4909 22 0015 Torx Allen Anahtar T15,451.0,13561,13561,İzeltaş,Torx Uçlu Tornavidalar,451.0,0.0,PIECE,IN_SALE
Ceta F18-025-300 Torx Uçlu Tornavida T25x300mm,375.1,12841,12841,CETA,Torx Uçlu Tornavidalar,375.1,0.0,PIECE,IN_SALE
CETA 4400/T27M Torex Torx Uçlu Tornavida,135.0,1632,1632,CETA,Torx Uçlu Tornavidalar,224.4,39.84,PIECE,IN_SALE
POLİSAN 2Lİ TORNAVİDA SETİ (DÜZ VE YILDIZ),165.0,15459,15459,Polisan,Tornavida Setleri,165.0,0.0,PIECE,IN_SALE
İZELTAŞ 4130 18 0640 Yıldız Uçlu Topaç Torn. 6x40,231.0,12979,12979,İzeltaş,Yıldız Uçlu Tornavidalar,231.0,0.0,PIECE,IN_SALE
İzeltaş 4130 18 0625 Yıldız Uçlu Topaç Tornavida 6x25 mm,220.0,11877,11877,İzeltaş,Yıldız Uçlu Tornavidalar,220.0,0.0,PIECE,IN_SALE
İZELTAŞ 4120 18 4580 YILDIZ TORNAVİDA 4.5x80,169.4,5560,5560,İzeltaş,Yıldız Uçlu Tornavidalar,169.4,0.0,PIECE,IN_SALE
İzeltaş 4145 18 6100 Tornavida 1000B 6x100 mm,385.0,11600,11600,İzeltaş,Yıldız Uçlu Tornavidalar,385.0,0.0,PIECE,IN_SALE
"İzeltaş 4145 18 4580 İzoleli Yıldız Tornavida 4,5x80 mm",181.5,11605,11605,İzeltaş,Yıldız Uçlu Tornavidalar,181.5,0.0,PIECE,IN_SALE
İZELTAŞ 4120 18 6150 KRAFT YILDIZ TORNAVİDA 6*150,319.0,721,721,İzeltaş,Yıldız Uçlu Tornavidalar,319.0,0.0,PIECE,IN_SALE
Ceta F13-055-025 Torex Topaç Düz Uçlu Tornavida,133.1,4928,4928,CETA,Yıldız Uçlu Tornavidalar,133.1,0.0,PIECE,IN_SALE
CETA 4200/84M PH3 TOREX YILDIZ UÇLU TORNAVİDA,24.4,8691486004846,8691486004846,Ceta Form,Yıldız Uçlu Tornavidalar,24.4,0.0,PIECE,IN_SALE
Ingco ING-AKSD0071 Bits Tornavida Ucu Seti 9'lu,213.4,5098,5098,Ingco,Bits Tutucu Tornavidalar,213.4,0.0,PIECE,IN_SALE
İzeltaş 4780 19 6120 Manyetik Bits Tutucu 1/4 6.3,484.0,3,3,İzeltaş,Bits Tutucu Tornavidalar,484.0,0.0,PIECE,IN_SALE
İZELTAŞ 4770 19 0130 LOKMA UÇLU TORNAVİDA 13 MM,565.4,11669,11669,İzeltaş,Torx Uçlu Tornavidalar,565.4,0.0,PIECE,IN_SALE
İzeltaş 4909 22 0025 T Tipi Torx Allen Anahtar T25,467.5,12401,12401,İzeltaş,Torx Uçlu Tornavidalar,467.5,0.0,PIECE,IN_SALE
İZELTAŞ 4765190080 T TİPİ LOKMA UÇLU TORNAVİDA 8MM,363.0,6996,6996,İzeltaş,Torx Uçlu Tornavidalar,363.0,0.0,PIECE,IN_SALE
Ceta F18/T45x130 Torx Tornavida T45x130mm,280.5,4933,4933,CETA,Torx Uçlu Tornavidalar,280.5,0.0,PIECE,IN_SALE
CETA 4400/T40M Torex Torx Uçlu Tornavida,302.5,3473,3473,CETA,Torx Uçlu Tornavidalar,302.5,0.0,PIECE,IN_SALE
İZELTAŞ 4770 19 0070 LOKMA UÇLU TORNAVİDA 7 MM,434.5,15401546,15401546,İzeltaş,Torx Uçlu Tornavidalar,434.5,0.0,PIECE,IN_SALE
CETA LT/700L 8 PARÇA TORX L ANAHTAR TAKIMI,982.3,8691486034270,8691486034270,CETA,Torx Uçlu Tornavidalar,982.3,0.0,PIECE,IN_SALE
Ceta 1305M Torex Lokma Uçlu Tornavida,314.6,8691486001128,8691486001128,CETA,Torx Uçlu Tornavidalar,314.6,0.0,PIECE,IN_SALE
İZELTAŞ 4770 19 0080 LOKMA UÇLU TORNAVİDA 8 MM,440.0,153005650,153005650,İzeltaş,Torx Uçlu Tornavidalar,440.0,0.0,PIECE,IN_SALE
CETA K12-027-150 T SAPLI TORX ANAHTAR T27,297.0,8691486013954,8691486013954,CETA,Torx Uçlu Tornavidalar,297.0,0.0,PIECE,IN_SALE
İzeltaş 4100 00 8107 Kraft Tornavida Takımı (7 Parça),1760.0,13987,13987,İzeltaş,Tornavida Setleri,1760.0,0.0,PIECE,IN_SALE
İzeltaş 4770 00 8108 Lokma Uçlu Tornavida Seti,4290.0,13986,13986,İzeltaş,Tornavida Setleri,4290.0,0.0,PIECE,IN_SALE
Bosch 46 Parça Tornavida Seti,1633.5,12280,12280,Bosch,Tornavida Setleri,1633.5,0.0,PIECE,IN_SALE
İzeltaş 4530 00 1006 Klemens Torx Tornavida Seti,1166.0,11932,11932,İzeltaş,Tornavida Setleri,1166.0,0.0,PIECE,IN_SALE
İzeltaş 4100 00 8108 Düz Uçlu Tornavida Seti 8 Pcs,1603.8,11838,11838,İzeltaş,Tornavida Setleri,1603.8,0.0,PIECE,IN_SALE
İZELTAŞ 4500 00 8106 KLEMENS TORNAVİDA SET 6 PARÇA,1265.0,1679,1679,İzeltaş,Tornavida Setleri,1265.0,0.0,PIECE,IN_SALE
CETA H99-JK-06 SAATÇİ TORNAVİDA SETİ 6 PARÇA,550.0,12754,12754,Diğer,Tornavida Setleri,550.0,0.0,PIECE,IN_SALE
İNGCO HSGT 680608 END. 6LI DARBELİ TORNAVİDA SETİ,2548.7,12123,12123,Ingco,Tornavida Setleri,2548.7,0.0,PIECE,IN_SALE
Bosch VDE Tornavida Seti SL/PH 7 parça,2722.5,11962,11962,Bosch Aksesuar ve El Aletleri,Tornavida Setleri,2722.5,0.0,PIECE,IN_SALE
Bosch Hassas Tornavida Seti 13 Parça,1089.0,11951,11951,Bosch,Tornavida Setleri,1089.0,0.0,PIECE,IN_SALE
Retta RXL5000 RX Serisi Lokma Tornavida Seti 5 pcs,1548.8,5038,5038,Retta,Tornavida Setleri,1548.8,0.0,PIECE,IN_SALE
Bosch Tornavida Ucu Takımı 32pc EH SD Set DIY,753.5,5529,5529,Bosch Aksesuarlar,Tornavida Setleri,753.5,0.0,PIECE,IN_SALE
Bosch Tornavida Seti 8 Parça,1210.0,5456,5456,Bosch Aksesuar ve El Aletleri,Tornavida Setleri,1210.0,0.0,PIECE,IN_SALE
Bosch Cırcırlı Tornavida Değiştirilebilir 6 Uç S1,544.5,5457,5457,Bosch Aksesuar ve El Aletleri,Tornavida Setleri,544.5,0.0,PIECE,IN_SALE
Bosch DIY-P 10 Parça Cırcır Cep Tornavida Seti,466.4,5470,5470,Bosch Aksesuar ve El Aletleri,Tornavida Setleri,466.4,0.0,PIECE,IN_SALE
Ingco ING-HKSDB0328 Hassas Tornavida seti 32 parça,644.6,5099,5099,Ingco,Tornavida Setleri,644.6,0.0,PIECE,IN_SALE
Ingco ING-HKSD0628 Tornavida Seti 6 parça,1274.9,5100,5100,Ingco,Tornavida Setleri,1274.9,0.0,PIECE,IN_SALE
Proscr 02913 Tornavida Takımı 8 Parça,565.4,pcs,pcs,Pro-Scr,Tornavida Setleri,565.4,0.0,PIECE,IN_SALE
İZELTAŞ 0320 00 2112 Kombine Anhtr Tkm Kısa 12 Prç,3300.0,16248,16248,İzeltaş,Kombine Anahtarlar,3300.0,0.0,PIECE,IN_SALE
İzeltaş 0320 02 0023 Kombine Anahtar Kısa Boy 23mm,451.0,15762,15762,İzeltaş,Kombine Anahtarlar,451.0,0.0,PIECE,IN_SALE
İZELTAŞ 0345 02 0013 MAFSALLI CIRCIR KOMBİNE ANAHT,1320.0,14515,14515,İzeltaş,Kombine Anahtarlar,1320.0,0.0,PIECE,IN_SALE
İZELTAŞ 0330 02 0016 Kombine Anahtar Uzun Boy 16mm,266.2,14422,14422,İzeltaş,Kombine Anahtarlar,266.2,0.0,PIECE,IN_SALE
CETA B05R-18 CIRCIR KOM. ANH. ÖZEL AĞIZ 18 MM,1294.7,14168,14168,CETA,Kombine Anahtarlar,1294.7,0.0,PIECE,IN_SALE
İZELTAŞ 0340 02 0014 CIRCIR KOMBİNE ANAHTAR 14 MM,829.4,14104,14104,İzeltaş,Kombine Anahtarlar,829.4,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0012 Kombine Anahtar 12MM,236.5,13931,13931,İzeltaş,Kombine Anahtarlar,236.5,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0011 Kombine Anahtar 11MM,188.1,13930,13930,İzeltaş,Kombine Anahtarlar,188.1,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0010 Kombine Anahtar 10MM,192.5,13929,13929,İzeltaş,Kombine Anahtarlar,192.5,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0024 Kombine Anahtar 24 MM,616.0,13921,13921,İzeltaş,Kombine Anahtarlar,616.0,0.0,PIECE,IN_SALE
İzeltaş 0320 02 0015 Kombine Anahtar 15 mm,242.0,13796,13796,İzeltaş,Kombine Anahtarlar,242.0,0.0,PIECE,IN_SALE
İzeltaş 0345 02 09 Mafsallı Cırcır Kombine Anahtar,1113.2,13414,13414,İzeltaş,Kombine Anahtarlar,1113.2,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0014 KOMBİNE ANAHTAR 14 MM,217.8,12672,12672,İzeltaş,Kombine Anahtarlar,217.8,0.0,PIECE,IN_SALE
İzeltaş 0320 02 0026 Kombine Anahtar 26 mm,617.1,12029,12029,İzeltaş,Kombine Anahtarlar,617.1,0.0,PIECE,IN_SALE
İzeltaş 0340 02 0019 Cırcır Kombine Anahtar 19 mm,1210.0,11293,11293,İzeltaş,Kombine Anahtarlar,1210.0,0.0,PIECE,IN_SALE
İzeltaş 0345 02 0010 Mafsallı Cırcır Kombine Anahtar,1161.6,11191,11191,İzeltaş,Kombine Anahtarlar,1161.6,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0019 KOMBİNE ANAHTAR 19MM,374.0,10563,10563,İzeltaş,Kombine Anahtarlar,374.0,0.0,PIECE,IN_SALE
CETA B01-11 Kombine Anahtar 11 mm,205.7,1868,1868,CETA,Kombine Anahtarlar,205.7,0.0,PIECE,IN_SALE
CETA B01-18 Kombine Anahtar 18 mm,326.7,1838,1838,CETA,Kombine Anahtarlar,326.7,0.0,PIECE,IN_SALE
CETA B01-09 Kombine Anahtar 9 mm,176.0,1830,1830,CETA,Kombine Anahtarlar,176.0,0.0,PIECE,IN_SALE
İzeltaş 0340 02 0021 Cırcır Kombine Anahtar 21 mm,1694.0,1782,1782,İzeltaş,Kombine Anahtarlar,1694.0,0.0,PIECE,IN_SALE
İzeltaş 0340 02 0018 Cırcır Kombine Anahtar 18 mm,1161.6,1780,1780,İzeltaş,Kombine Anahtarlar,1161.6,0.0,PIECE,IN_SALE
İZELTAŞ 0340 02 0016 CIRCIR KOMBİNE ANAHTAR 16 MM,1067.0,1778,1778,İzeltaş,Kombine Anahtarlar,1067.0,0.0,PIECE,IN_SALE
İzeltaş 0340 02 0009 Cırcır Kombine Anahtar 9 mm,660.0,1776,1776,İzeltaş,Kombine Anahtarlar,660.0,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0016 KOMBİNE ANAHTAR 16MM,254.1,1765,1765,İzeltaş,Kombine Anahtarlar,254.1,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0018 KOMBİNE ANAHTAR 18MM,191.1,1764,1764,İzeltaş,Kombine Anahtarlar,191.1,0.0,PIECE,IN_SALE
İZELTAŞ 0330 02 0020 KOMBİNE ANAHTAR 20MM,375.1,1763,1763,İzeltaş,Kombine Anahtarlar,375.1,0.0,PIECE,IN_SALE
İZELTAŞ 0250 01 0060 Bir Ağız Taçlı Anahtar 60MM,2750.0,15868,15868,İzeltaş,Anahtarlar,2750.0,0.0,PIECE,IN_SALE
İZELTAŞ 1800 07 0607 KOVAN ANAHTAR İKİ AĞIZ  6X7,220.0,15397,15397,İzeltaş,Anahtarlar,220.0,0.0,PIECE,IN_SALE
AFACAN DEMİR GÖNYE APARATI 12MM,878.9,14467,14467,Afacan,Anahtarlar,878.9,0.0,PIECE,IN_SALE
İZELTAŞ 1800 07 1819 KOVAN ANAHTAR İKİ AĞIZ 18x19,396.0,14241,14241,İzeltaş,Anahtarlar,396.0,0.0,PIECE,IN_SALE
Afacan Demir Bükme Aparatı 20 mm,1540.0,14127,14127,Afacan,Anahtarlar,1540.0,0.0,PIECE,IN_SALE
DEMİR BÜKME Aparatı AFACAN 10 MM,682.0,14126,14126,Afacan,Anahtarlar,682.0,0.0,PIECE,IN_SALE
DEMİR BÜKME APARATI AFACAN 12 MM,902.0,14125,14125,Afacan,Anahtarlar,902.0,0.0,PIECE,IN_SALE
AFACAN Demir Bükme Aparatı 18 MM,1430.0,14124,14124,Afacan,Anahtarlar,1430.0,0.0,PIECE,IN_SALE
İZELTAŞ 4900 22 0170 ALLEN ANAHTAR ALTI KÖŞE 17 MM,770.0,15663,15663,İzeltaş,Allen Anahtarlar,770.0,0.0,PIECE,IN_SALE
İZELTAŞ 4920 22 0040 T TİPİ ALLEN ANAHTAR 4 MM,308.0,15483,15483,İzeltaş,Allen Anahtarlar,308.0,0.0,PIECE,IN_SALE
İZELTAŞ 4903 22 0080  Allen Anahtar Altı Köşe Uzun Boy 8 MM,176.0,15395,15395,İzeltaş,Allen Anahtarlar,176.0,0.0,PIECE,IN_SALE
Bosch Alyan Anahtar Takımı Hex 9 Parça,675.68,14922,14922,Bosch Aksesuar ve El Aletleri,Allen Anahtarlar,786.5,14.09,PIECE,IN_SALE
"İZELTAŞ 4900 22 0015 ALLEN ANAHTAR ALTI KÖŞE 1,5MM",22.0,14859,14859,İzeltaş,Allen Anahtarlar,22.0,0.0,PIECE,IN_SALE
İzeltaş 4900 22 0240 Allen Anahtar Altı Köşe 24 MM,2057.0,14745,14745,İzeltaş,Allen Anahtarlar,2057.0,0.0,PIECE,IN_SALE
İzeltaş 4900 22 0220 Allen Anahtar Altı Köşe 22 MM,1870.0,14744,14744,İzeltaş,Allen Anahtarlar,1870.0,0.0,PIECE,IN_SALE
İZELTAŞ 4903 22 0050 ALLEN ANAHTAR 5 MM,82.5,14100,14100,İzeltaş,Allen Anahtarlar,82.5,0.0,PIECE,IN_SALE
İZELTAŞ 4920 22 0010 T Tipi Allen Anahtar 10 MM,587.4,14002,14002,İzeltaş,Allen Anahtarlar,587.4,0.0,PIECE,IN_SALE
İZELTAŞ 4920 22 0060 T Tipi Allen Anahtar 6 MM,363.0,13959,13959,İzeltaş,Allen Anahtarlar,363.0,0.0,PIECE,IN_SALE
İzeltaş 4903 00 3112 Allen Anahtar Takım 12 Parça,1980.0,13948,13948,İzeltaş,Allen Anahtarlar,1980.0,0.0,PIECE,IN_SALE
İzeltaş 4903 22 0190 Allen Anahtar Uzun 19 mm,2090.0,13704,13704,İzeltaş,Allen Anahtarlar,2090.0,0.0,PIECE,IN_SALE
İZELTAŞ 4920 22 0050 T TİPİ ALLEN ANAHTAR 5 MM,319.0,13391,13391,İzeltaş,Allen Anahtarlar,319.0,0.0,PIECE,IN_SALE
İZELTAŞ 4900 00 3110 ALLEN  ANAHTAR TK 10 LU,880.0,12696,12696,İzeltaş,Allen Anahtarlar,880.0,0.0,PIECE,IN_SALE
İzeltaş 4900 22 0030 Allen Anahtar 6 Köşe 3mm,44.0,12404,12404,İzeltaş,Allen Anahtarlar,44.0,0.0,PIECE,IN_SALE
Pitdrop PD-01 NaCl Steril Göz Solüsyonu (Duşu) 500 ML,471.9,12397,12397,,Göz ve Yüz Koruyucular,471.9,0.0,PIECE,IN_SALE
"İzeltaş 4900 22 0025 Allen Anahtar 6 Köşe 2,5mm",34.1,12396,12396,İzeltaş,Allen Anahtarlar,34.1,0.0,PIECE,IN_SALE
İZELTAŞ 4900 22 0140 ALLEN ANAHTAR ALTI KÖŞE 14 MM,396.0,12366,12366,İzeltaş,Allen Anahtarlar,396.0,0.0,PIECE,IN_SALE
Polisan X1 Art Multisurface Antrasit 1000 ml,363.0,12348,12348,Polisan,Hobi Boyaları,363.0,0.0,PIECE,IN_SALE
Ceta L/19 Allen Anahtar Kısa 19 mm Siyah,946.0,12065,12065,CETA,Allen Anahtarlar,946.0,0.0,PIECE,IN_SALE
İzeltaş 4900 22 0080 Allen Anahtar 6 Köşe 8 mm,108.9,12030,12030,İzeltaş,Allen Anahtarlar,108.9,0.0,PIECE,IN_SALE
İzeltaş 4900 22 0050 Allen Anahtar 6 Köşe 5 mm,60.5,12020,12020,İzeltaş,Allen Anahtarlar,60.5,0.0,PIECE,IN_SALE
İzeltaş 4900 22 0070 Allen Anahtar Altı Köşe 7mm,96.8,11474,11474,İzeltaş,Allen Anahtarlar,96.8,0.0,PIECE,IN_SALE
"İzeltaş 4903 22 0025 Allen Anahtar Uzun Boy 2,5mm",42.9,11472,11472,İzeltaş,Allen Anahtarlar,42.9,0.0,PIECE,IN_SALE
İZELTAŞ 4920 22 0070 T TİPİ ALLEN ANAHTAR 7 MM,341.0,11256,11256,İzeltaş,Allen Anahtarlar,341.0,0.0,PIECE,IN_SALE
İZELTAŞ 4903 22 0040 ALLEN ANAHTAR UZUN BOY 4 MM,71.5,10373,10373,İzeltaş,Allen Anahtarlar,71.5,0.0,PIECE,IN_SALE
İZELTAŞ 4900 22 0060 ALLEN ANAHTAR ALTI KÖŞE 6 MM,67.1,5219,5219,İzeltaş,Allen Anahtarlar,67.1,0.0,PIECE,IN_SALE
İZELTAŞ 4920 22 0040 T TİPİ ALLEN ANAHTAR 4 MM,220.5,2597,2597,İzeltaş,Allen Anahtarlar,220.5,0.0,PIECE,IN_SALE
İZELTAŞ 0600 01 1010 KURBAĞACIK ANAHTAR 10'',1540.0,1755,1755,İzeltaş,Kurbağacık Anahtarlar,1540.0,0.0,PIECE,IN_SALE
İzeltaş 0600 01 1012 Kurbağacık Anahtar 12'',2090.0,1754,1754,İzeltaş,Kurbağacık Anahtarlar,2090.0,0.0,PIECE,IN_SALE
İzeltaş 0600 01 1015 Kurbağacık Anahtar 15'',3135.0,1746,1746,İzeltaş,Kurbağacık Anahtarlar,3135.0,0.0,PIECE,IN_SALE
İZELTAŞ 0600 01 1008 KURBAĞACIK ANAHTAR 8'',1210.0,1720,1720,İzeltaş,Kurbağacık Anahtarlar,1210.0,0.0,PIECE,IN_SALE
Bosch İngiliz Anahtarı 8'' 0-32MM,770.0,12292,12292,Bosch Aksesuar ve El Aletleri,Kurbağacık Anahtarlar,770.0,0.0,PIECE,IN_SALE
MERCURE Kurbağacık 10''-250mm,856.9,8056,8056,Mercure,Kurbağacık Anahtarlar,856.9,0.0,PIECE,IN_SALE
CETA B21-200B Kurbağacık 8'',798.6,8021,8021,CETA,Kurbağacık Anahtarlar,798.6,0.0,PIECE,IN_SALE
CETA B21-250B Kurbağacık 10'',1015.3,8022,8022,CETA,Kurbağacık Anahtarlar,1015.3,0.0,PIECE,IN_SALE
İZELTAŞ 0600 01 1006 KURBAĞACIK ANAHTAR 6'',913.0,8691150310839,8691150310839,İzeltaş,Kurbağacık Anahtarlar,913.0,0.0,PIECE,IN_SALE
BOSCH Betoncu Kalıpçı Kerpeteni 225mm,665.5,12113,12113,Bosch Aksesuar ve El Aletleri,Kerpetenler,665.5,0.0,PIECE,IN_SALE
SAİT DEMİRCİ BORU ANAHTARI 1'',1100.0,10561,10561,Sait Demirci,Boru Anahtarları,1100.0,0.0,PIECE,IN_SALE
İzletaş 2201 10 0030 Maşalı Boru Anahtarı 3'',5720.0,5227,5227,İzeltaş,Boru Anahtarları,5720.0,0.0,PIECE,IN_SALE
İzeltaş 2201 10 0015 Maşalı Boru Anahtarı 1 1/2'',2530.0,1688,1688,İzeltaş,Boru Anahtarları,2530.0,0.0,PIECE,IN_SALE
İzeltaş 2201 10 0020 Maşalı Boru Anahtarı 2'',3850.0,1687,1687,İzeltaş,Boru Anahtarları,3850.0,0.0,PIECE,IN_SALE
Bosch Düz Kargaburun 45° 420mm S-type Corner p,2087.8,11961,11961,Bosch Aksesuar ve El Aletleri,Boru Anahtarları,2087.8,0.0,PIECE,IN_SALE
CETA I12-40 Zincirli Boru Anahtarı 4-300 MM,2585.0,7966,7966,CETA,Boru Anahtarları,2585.0,0.0,PIECE,IN_SALE
Bosch Boru Anahtarı 255 x 18 x 57 mm,926.2,5460,5460,Bosch Aksesuarlar,Boru Anahtarları,926.2,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 1417 İki Ağız Anah K. boy 14x17mm,165.0,15877,15877,İzeltaş,İki Ağız Anahtarlar,165.0,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 1719 İki Ağız Anah Kısa 17x19 mm,176.0,15876,15876,İzeltaş,İki Ağız Anahtarlar,176.0,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 1922 İki Ağız Anah Kısa 19x22 mm,247.5,15874,15874,İzeltaş,İki Ağız Anahtarlar,247.5,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 1013 İki Ağız Anahtr Kısa 10x13 mm,132.0,15873,15873,İzeltaş,İki Ağız Anahtarlar,132.0,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 2528 İki Ağız Anah Kısa 25x28mm,319.0,15872,15872,İzeltaş,İki Ağız Anahtarlar,319.0,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 2732 İki Ağız Anah Kısa 27X32 MM,352.0,15871,15871,İzeltaş,İki Ağız Anahtarlar,352.0,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 1214 İki Ağız Anah Kısa B 12X14MM,126.5,15842,15842,İzeltaş,İki Ağız Anahtarlar,126.5,0.0,PIECE,IN_SALE
İZELTAŞ 0130 01 3036 İki Ağız Anahtar Uzun Boy,880.0,15841,15841,İzeltaş,İki Ağız Anahtarlar,880.0,0.0,PIECE,IN_SALE
İZELTAŞ 0130 01 4146 İKİ AĞIZ ANAHTAR 41X46 MM,1984.4,14616,14616,İzeltaş,İki Ağız Anahtarlar,1984.4,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 2123 İki Ağız Anhtr Kısa Boy 21X23,229.9,14415,14415,İzeltaş,İki Ağız Anahtarlar,229.9,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 4650 Yıldız İki Ağız Anahtar 46x50 mm,3430.9,14308,14308,İzeltaş,İki Ağız Anahtarlar,3430.9,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 3032 Yıldız İki Ağız Anahtar 30x32,770.0,13937,13937,İzeltaş,İki Ağız Anahtarlar,770.0,0.0,PIECE,IN_SALE
İzeltaş 0430 00 2108 Yıldız İki Ağız Anahtar 8 Parça,2805.0,13934,13934,İzeltaş,İki Ağız Anahtarlar,2805.0,0.0,PIECE,IN_SALE
İzeltaş 0100 01 2426 İki Ağız Anahtar Kısa 24x26,258.5,13927,13927,İzeltaş,İki Ağız Anahtarlar,258.5,0.0,PIECE,IN_SALE
Polisan Kalorifer Rulosu 10 cm,71.5,12392,12392,Polisan,Rulolar,71.5,0.0,PIECE,IN_SALE
Bay-Tec MK1484 Sulama Tabancası 8 Fonksiyonlu 3 Parça,181.5,12389,12389,BAY-TEC,Bahçe Sulama,181.5,0.0,PIECE,IN_SALE
İzeltaş 1800 07 1617 Kovan Anahtar İki Ağız 16x17,473.0,12379,12379,İzeltaş,İki Ağız Anahtarlar,473.0,0.0,PIECE,IN_SALE
İZELTAŞ 5850 25 0050 PLASTİK ÇEKİÇ 50MM,1016.4,12011,12011,İzeltaş,Çekiç ve Balyozlar,1016.4,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 1011 İKİ AĞIZ ANAHTAR KISA 10x11,137.5,11297,11297,İzeltaş,İki Ağız Anahtarlar,137.5,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 2022 YILDIZ İKİ AĞIZ ANAHTAR 20x22,466.4,11257,11257,İzeltaş,İki Ağız Anahtarlar,466.4,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 2123 YILDIZ İKİ AĞIZ ANAHTAR 21x23,539.0,10608,10608,İzeltaş,İki Ağız Anahtarlar,539.0,0.0,PIECE,IN_SALE
İzeltaş 0100 00 2112 İki Ağız Anahtar Takımı 12'li,2530.0,5228,5228,İzeltaş,İki Ağız Anahtarlar,2530.0,0.0,PIECE,IN_SALE
CETA B14-2123 Yıldız İki Ağız Anahtar 21x23,713.9,1876,1876,CETA,İki Ağız Anahtarlar,713.9,0.0,PIECE,IN_SALE
CETA B14-2022 Yıldız İki Ağız Anahtar 20x22,617.1,1875,1875,CETA,İki Ağız Anahtarlar,617.1,0.0,PIECE,IN_SALE
İzeltaş 0430 00 2112 Yıldız İki Ağız Anahtar 12'li,6160.0,1817,1817,İzeltaş,İki Ağız Anahtarlar,6160.0,0.0,PIECE,IN_SALE
İzeltaş 0430 03 1617 Yıldız İki Ağız Anahtar 16x17,423.5,1805,1805,İzeltaş,İki Ağız Anahtarlar,423.5,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 0809 YILDIZ İKİ AĞIZ ANAHTAR 8x9,253.0,1759,1759,İzeltaş,İki Ağız Anahtarlar,253.0,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 1213 YILDIZ İKİ AĞIZ ANAHTAR 12x13,319.0,1758,1758,İzeltaş,İki Ağız Anahtarlar,319.0,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 1415 YILDIZ İKİ AĞIZ ANAHTAR 14x15,330.0,1757,1757,İzeltaş,İki Ağız Anahtarlar,330.0,0.0,PIECE,IN_SALE
İZELTAŞ 1525 06 0005 1” Lokma Adaptörü,924.0,16249,16249,İzeltaş,Lokma Anahtarlar,924.0,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 7010 1/2” 6KŞ HAVALI LOKM ANH 10MM,220.0,16128,16128,İzeltaş,Lokma Anahtarlar,220.0,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 7010 1/2” 6KŞ HVL LKMA ANH 10 MM,407.0,16127,16127,İzeltaş,Lokma Anahtarlar,407.0,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 7013 1/2” 6KŞ HVL LOKMA ANAH 13 MM,231.0,16126,16126,İzeltaş,Lokma Anahtarlar,231.0,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 7022 1/2” 6KŞ HVL LKMA ANAH 22MM,341.0,16125,16125,İzeltaş,Lokma Anahtarlar,341.0,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 7027 1/2” 6KŞ HVL LKMA ANAH 27MM,500.5,16123,16123,İzeltaş,Lokma Anahtarlar,500.5,0.0,PIECE,IN_SALE
İZELTAŞ 1119 06 1046 LOKMA ANAHTAR 46 MM,1155.0,16037,16037,İzeltaş,Lokma Anahtarlar,1155.0,0.0,PIECE,IN_SALE
İZELTAŞ  1108 06 7032 HAVALI DERİN LOKMA 32 MM 1/2,858.0,15929,15929,İzeltaş,Lokma Anahtarlar,858.0,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 7024 HAVALI DERİN LOKMA 1/2'' 24MM,605.0,15928,15928,İzeltaş,Lokma Anahtarlar,605.0,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 7022 1/2'' HAVALI DERİN L. 22MM,517.0,15926,15926,İzeltaş,Lokma Anahtarlar,517.0,0.0,PIECE,IN_SALE
