Listing_ID,City,District,Rooms,Price
1293579984,Bartin,DemircilerKaraköy Mh.,3+1,30000.0
1295793179,Bartin,MerkezHürriyet Mh.,2+1,15000.0
1293962852,Bartin,DemircilerTuna Mah.,1+1,15000.0
1293290877,Bartin,DemircilerCumhuriyet Mah.,2+1,18000.0
1304463014,Bartin,DemircilerKırtepe Mh.,3+1,20000.0
1304304852,Bartin,YenisanayiAladağ Mh.,1+1,14750.0
1302053511,Bartin,DemircilerKemer Köprü Mh.,1+1,22000.0
846864360,Bartin,DemircilerKırtepe Mh.,2+0,25000.0
1270084333,Bartin,YenisanayiAladağ Mh.,2+1,20000.0
1304395904,Bartin,DemircilerCumhuriyet Mah.,1+1,17000.0
1298848699,Bartin,YenisanayiGölbucağı Mh.,1+1,24000.0
1293036902,Bartin,DemircilerEsentepe Mah.,1+1,18000.0
1293190144,Bartin,YenisanayiGölbucağı Mh.,2+1,17500.0
1181421277,Bartin,DemircilerKemer Köprü Mh.,2+1,17500.0
1286421470,Bartin,YenisanayiOrduyeri Mah.,2+1,16000.0
1243695858,Bartin,YenisanayiAladağ Mh.,2+1,20000.0
1274748841,Bartin,DemircilerÇaydüzü Mh.,1+1,17000.0
1298816958,Bartin,DemircilerKaraköy Mh.,4+1,40000.0
1304369179,Bartin,DemircilerTuna Mah.,2+1,18000.0
1267292486,Bartin,DemircilerTuna Mah.,2+1,20000.0
1305847559,Bartin,DemircilerKemer Köprü Mh.,2+0,13000.0
1296705571,Bartin,YenisanayiOrduyeri Mah.,2+1,16000.0
1298684534,Bartin,YenisanayiAladağ Mh.,3+1,20000.0
1298736367,Bartin,KöylerGüzelcehisar Köyü,2+1,195000.0
1301776030,Bartin,DemircilerCumhuriyet Mah.,2+1,18500.0
1304561997,Bartin,YenisanayiOrduyeri Mah.,2+1,18500.0
1206958483,Bartin,YenisanayiAladağ Mh.,3+1,20000.0
1298789731,Bartin,YenisanayiGölbucağı Mh.,2+1,22000.0
1290207535,Bartin,YenisanayiOrduyeri Mah.,3+1,24000.0
1246173699,Bartin,DemircilerOkulak Mah.,1+1,15000.0
1264479507,Bartin,DemircilerKemer Köprü Mh.,3+1,21000.0
1295790568,Bartin,DemircilerTuna Mah.,3+1,30000.0
1290285081,Bartin,DemircilerCumhuriyet Mah.,3+1,20000.0
1293612927,Bartin,Demirciler,1+1,15000.0
1304211336,Bartin,YenisanayiAladağ Mh.,2+1,17450.0
1302224814,Bartin,DemircilerKırtepe Mh.,2+1,18000.0
1304380593,Bartin,DemircilerKırtepe Mh.,2+1,26500.0
1304187667,Bartin,DemircilerTuna Mah.,3+1,18000.0
1304369247,Bartin,YenisanayiOrduyeri Mah.,3+1,22000.0
1296489088,Bartin,YenisanayiAladağ Mh.,2+1,18500.0
1211327227,Bartin,Demirciler,2+1,18000.0
1290495704,Bartin,DemircilerTuna Mah.,2+1,18500.0
1298576187,Bartin,Demirciler,2+1,22000.0
1305785636,Bartin,DemircilerKemer Köprü Mh.,1+1,15000.0
1301695388,Bartin,DemircilerKemer Köprü Mh.,1+1,12000.0
1301685732,Bartin,DemircilerÇaydüzü Mh.,2+1,16000.0
1299856379,Bartin,DemircilerKaraköy Mh.,3+1,25000.0
1304403464,Bartin,DemircilerKaraköy Mh.,3+1,34000.0
1287557888,Bartin,DemircilerCumhuriyet Mah.,2+1,22000.0
1192266730,Bartin,DemircilerCumhuriyet Mah.,2+1,24500.0
1298701166,Bartin,YenisanayiOrduyeri Mah.,2+1,20000.0
1286401106,Bartin,DemircilerTuna Mah.,2+1,20000.0
1298780467,Bartin,DemircilerTuna Mah.,2+1,15000.0
1280341425,Bartin,DemircilerKaraköy Mh.,2+1,23000.0
1292625825,Bartin,YenisanayiOrduyeri Mah.,1+1,12000.0
1301837057,Bartin,DemircilerKemer Köprü Mh.,1+1,20000.0
1292785442,Bartin,DemircilerKaraköy Mh.,2+1,25000.0
1303868670,Bartin,YenisanayiOrduyeri Mah.,2+1,21000.0
1251074971,Bartin,DemircilerKırtepe Mh.,1+1,23500.0
1267961686,Bartin,YenisanayiOrduyeri Mah.,2+1,17000.0
1301601449,Bartin,DemircilerKaraköy Mh.,2+1,25000.0
1298120723,Bartin,DemircilerKaraköy Mh.,3+1,25000.0
1296585910,Bartin,DemircilerTuna Mah.,3+1,25000.0
1234363202,Bartin,DemircilerCumhuriyet Mah.,1+1,17500.0
1303764300,Bartin,DemircilerKırtepe Mh.,2+1,19000.0
1303753942,Bartin,DemircilerKaraköy Mh.,2+1,19000.0
1305421004,Bartin,DemircilerKaraköy Mh.,1+1,17000.0
1191343206,Bartin,KöylerKutlubeyyazıcılar Köyü,1+1,15000.0
